Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
662.000,0.5068336,0.6020422,0.4860477,0.4408178,0.3807669,0.4993496,0.4594965,0.5251904,0.610074,0.5785651,0.5596323,0.4402442,0.4445734,0.5413899,0.4105458,0.5878892,0.6333261,0.6144075,0.5783644,0.3613253,0.4808617,0.3262334,0.5883627,0.6717076,0.5794439,0.5248747,0.5142355,0.3907571,0.3632722,0.6124878,0.4902344,0.5152903,0.5035143,0.5499463,0.4708877,0.4617782,0.5528293,0.4604888,0.3948016,0.5005002,0.4873638,0.4627576,0.4550819,0.4091287,0.4680505,0.4626565,0.595603,0.5338273,0.5953908,0.4579091,0.5164652,0.5911126,0.5076752,0.4874711,0.4382849,0.4810805,0.4784002,0.4592891,0.4487796,0.5958161,0.5439129,0.4742885,0.5521102,0.6022525,0.5253673,0.5318589,0.4674616,0.4441929,0.4647408,0.5887904,0.4555717,0.5051794,0.4080081,0.5443144,0.4568424,0.7082181,0.5775824,0.4650841,0.4096713,0.4952078,0.3983064,0.6137409,0.3509917,0.5614467,0.4278235,0.4133253,0.5265274,0.5507522,0.581831,0.502748,0.3990612,0.4050961,0.4553275,0.474555,0.6279931,0.3638868,0.4091268,0.640954,0.4163294,0.5408516,0.3732443,0.5033736,0.511075,0.5489502,0.4821358,0.5039425,0.5459914,0.4638352,0.6569643,0.5800796,0.4294868,0.4747252,0.3939424,0.4939303,
663.000,0.607645,0.5735378,0.7257628,0.5230126,0.6173315,0.427937,0.9542594,0.5824418,0.6011629,0.9396772,0.4439936,0.5292344,0.6133981,0.4263921,0.586113,0.583744,0.6474996,0.5242462,0.4491973,1.426264,0.6795516,1.124961,0.3824654,0.3864522,0.4667811,0.5558114,0.8778472,0.8854504,0.6194611,0.5167732,0.8770518,0.523634,0.5570536,0.5213003,0.6138673,0.8315134,0.6141391,1.423272,0.6543884,0.6476083,0.6505051,0.7708545,0.6874213,0.524457,0.5501227,0.3913507,0.5471683,0.5780964,0.6818323,0.648695,0.5825982,0.6409545,0.7701111,0.6134644,0.5812716,0.6890669,0.6897593,0.8775902,0.5270901,0.6846638,0.8240862,0.8183641,0.7260637,0.5460362,0.6084037,0.608799,0.5229421,0.6202664,0.6841154,0.6439948,0.5516782,0.7677112,0.5846462,0.7659574,0.5281615,0.4177489,0.4971814,0.5834899,1.716404,0.4975348,0.8815742,0.4972401,0.6894851,0.721571,0.6899424,0.771872,0.5221095,0.4932117,0.4248972,0.4738679,0.5270281,0.7281628,0.7302542,0.5260801,0.6809421,0.4820933,0.5263982,0.7215934,0.7277813,0.6451988,0.7291551,0.6955528,0.5803523,0.6439524,0.6423512,0.7251554,0.6119308,0.8228102,0.3804431,0.4468155,0.4728956,0.4984627,0.6156054,0.6472669,
664.000,0.2762628,0.3428578,0.3146005,0.3479743,0.3618865,0.4624538,0.4471798,0.4120522,0.2984157,0.2155099,0.3753819,0.3707724,0.3727126,0.4449134,0.3363657,0.4436374,0.4580512,0.4346352,0.4272852,0.2955413,0.255743,0.2674942,0.3750463,0.4832573,0.3490167,0.4445944,0.301043,0.2945719,0.3819075,0.3692803,0.2900143,0.405972,0.4933262,0.3343625,0.4260616,0.4282126,0.420681,0.2805271,0.448082,0.4053092,0.4680023,0.410912,0.3702273,0.3237338,0.3951406,0.4984078,0.3639245,0.3037262,0.3327885,0.3031154,0.392303,0.442492,0.2644916,0.3316088,0.3578839,0.3608356,0.3918996,0.3186941,0.3773541,0.4440188,0.4002967,0.3029046,0.3633771,0.3514338,0.3969188,0.3375921,0.3666754,0.5158,0.3919911,0.3682909,0.3692899,0.293242,0.327703,0.3183312,0.3563962,0.3685594,0.4551849,0.363205,0.2047372,0.359674,0.3300972,0.4728913,0.384727,0.3433862,0.3632393,0.3113017,0.3584638,0.3852143,0.4642067,0.3878655,0.3491859,0.2853861,0.3718543,0.4056978,0.3523078,0.4803281,0.4358478,0.3415618,0.3187814,0.3674784,0.3468461,0.4502578,0.3395367,0.3351083,0.2876582,0.4048491,0.4090776,0.3733077,0.3557878,0.3669224,0.2924061,0.4269371,0.2911391,0.3725514,
665.000,0.516398,0.7023988,0.4926047,0.5864091,0.5258312,0.5887423,0.6519699,0.6110554,0.629952,0.5520825,0.6155524,0.3720407,0.492559,0.6018004,0.4148746,0.4055662,0.5626221,0.4630799,0.3605933,0.4486217,0.5771708,0.5196695,0.5103078,0.4633746,0.5859551,0.4092808,0.5005889,0.4775629,0.4765601,0.5028253,0.5219364,0.5524745,0.5665379,0.4232879,0.6080766,0.5394964,0.5426188,0.5256124,0.5984569,0.5103464,0.5133948,0.6806607,0.538517,0.5257421,0.5484324,0.427918,0.4738064,0.5204158,0.4340234,0.448657,0.5225339,0.7811937,0.5107069,0.5931945,0.5327306,0.4802647,0.5229754,0.6937299,0.4682765,0.5043173,0.5138197,0.5906348,0.5339556,0.568924,0.677505,0.5732493,0.7265139,0.5485177,0.6974273,0.4888444,0.573833,0.6028876,0.4087276,0.6229992,0.4692283,0.4772196,0.4228401,0.4656401,0.6798916,0.4165368,0.5140185,0.5525231,0.5357542,0.5649738,0.4234848,0.5429277,0.5658493,0.5150495,0.5917435,0.5130029,0.4559255,0.4630113,0.4911246,0.4275365,0.5284019,0.5048265,0.583169,0.4930358,0.5286803,0.4487696,0.5488887,0.4635611,0.4381142,0.5727234,0.5895991,0.6358619,0.4714613,0.6260533,0.4063425,0.5096002,0.4550619,0.5768108,0.4548984,0.5380421,
666.000,0.3852854,0.3475041,0.4374704,0.3390903,0.3967042,0.4207063,0.4113245,0.3431034,0.3618126,0.4880176,0.4051986,0.4351816,0.4461961,0.4262581,0.4677892,0.3648934,0.4007592,0.3926463,0.3936334,0.4838619,0.3625512,0.5255499,0.3790846,0.3961139,0.3561592,0.4523182,0.4181499,0.5476179,0.5946794,0.371449,0.3274174,0.4128966,0.4273391,0.4886765,0.3904047,0.4903388,0.4566097,0.4137654,0.3754902,0.458694,0.3491263,0.3533936,0.3929858,0.4128785,0.3651628,0.3491325,0.3798518,0.4388161,0.3731079,0.4371972,0.4238782,0.3292542,0.4463673,0.3102264,0.3696795,0.472703,0.5036049,0.4444394,0.5131626,0.4033389,0.3950391,0.4105434,0.4345179,0.4047794,0.3606253,0.3337255,0.4629526,0.3481998,0.4283209,0.4459519,0.4838643,0.3395581,0.398315,0.4105797,0.4247451,0.2777143,0.3921719,0.34867,0.4189739,0.4152818,0.4163084,0.4013839,0.4767056,0.3728204,0.3877163,0.4318433,0.3803506,0.4424157,0.3687501,0.4316139,0.4645472,0.4056139,0.4429927,0.4050174,0.3466196,0.4329,0.3582592,0.5251513,0.4621997,0.3453655,0.3329649,0.4281044,0.3951082,0.4390025,0.4175949,0.3990731,0.4010315,0.3879256,0.4061155,0.5147076,0.4238162,0.4924951,0.4838867,0.3654842,
667.000,0.4636769,0.4137821,0.4284792,0.3544607,0.4406943,0.5240855,0.4643211,0.4154,0.3617272,0.364903,0.532649,0.5172591,0.5168004,0.5357213,0.2763176,0.5095081,0.5355902,0.6951323,0.3789182,0.3944302,0.352005,0.3602695,0.434092,0.5153327,0.4493251,0.538528,0.3605509,0.4550681,0.5671692,0.4738264,0.4101896,0.4117694,0.4523301,0.359014,0.4172139,0.3885393,0.39745,0.3414679,0.4404645,0.4943566,0.4486251,0.5006027,0.4135065,0.3791609,0.4300861,0.5391097,0.4156327,0.3745918,0.4786615,0.3356085,0.394783,0.4320035,0.6088262,0.3457818,0.4104443,0.5120788,0.4789548,0.4140072,0.5303488,0.5760074,0.3684621,0.5051837,0.3928833,0.4180679,0.4608622,0.4716082,0.3500462,0.4299984,0.3898797,0.4023676,0.4597044,0.5815163,0.4291406,0.430964,0.4158616,0.3841438,0.4347067,0.4930367,0.3279614,0.5639248,0.2618046,0.5617557,0.3705587,0.4035888,0.3806024,0.4197164,0.4585209,0.5138693,0.6243525,0.3952923,0.4682193,0.6468067,0.4184465,0.48807,0.432735,0.5062118,0.4477091,0.4339972,0.385004,0.3576112,0.4464946,0.5465508,0.34935,0.380743,0.3944178,0.4591846,0.4067969,0.5377817,0.3773084,0.3288593,0.414711,0.4629407,0.5366101,0.4608974,
668.000,0.3650327,0.4755473,0.3625679,0.3717794,0.3336811,0.3628488,0.4173064,0.5032744,0.357667,0.4486861,0.3238211,0.2998648,0.5016489,0.305316,0.3939915,0.3845868,0.3112068,0.4406261,0.2856312,0.4894156,0.5256634,0.4134269,0.2970858,0.4001842,0.4910541,0.3631358,0.3832331,0.3973494,0.4049425,0.5075364,0.5021076,0.3454003,0.3619137,0.3796387,0.4072328,0.5134192,0.3840537,0.3321614,0.4431281,0.398592,0.4307404,0.4226284,0.3767776,0.4688358,0.4317703,0.4236569,0.3748083,0.4650779,0.4377589,0.4224229,0.4583054,0.3272772,0.5881066,0.3695798,0.3589888,0.4793029,0.5043559,0.3534985,0.4241924,0.4151726,0.3864532,0.478631,0.4631019,0.3697405,0.4391389,0.4208584,0.4123211,0.4514079,0.4302835,0.4363079,0.4144382,0.4817805,0.3785954,0.4019589,0.4046512,0.3491869,0.3605776,0.4515638,0.4252095,0.3739629,0.4010177,0.3559222,0.4140034,0.4318628,0.3792481,0.3474331,0.404161,0.323493,0.4370451,0.402113,0.2999392,0.4326825,0.438508,0.4248791,0.3351784,0.3566055,0.4115024,0.4054723,0.3349962,0.4336562,0.4601879,0.4206643,0.3792105,0.4093523,0.3398604,0.4017472,0.3427043,0.4591403,0.3684464,0.3921423,0.3840628,0.3598137,0.417151,0.398077,
669.000,0.4347343,0.45784,0.4185662,0.3960662,0.3945875,0.4225788,0.3811564,0.3722324,0.4695859,0.507133,0.4361424,0.4196687,0.3759484,0.3760023,0.4245749,0.4144516,0.4209008,0.4041038,0.4557199,0.4603906,0.4194212,0.4169087,0.3625665,0.4605551,0.4203229,0.4342918,0.3522763,0.4303761,0.3927379,0.4503493,0.4335718,0.4095144,0.37816,0.3781548,0.375536,0.442637,0.3657465,0.4111767,0.4165139,0.3763852,0.4338827,0.4550323,0.3631921,0.4544001,0.4454951,0.3939238,0.3745317,0.3899093,0.4618306,0.458046,0.4019203,0.4439797,0.4057522,0.3826699,0.3750691,0.419456,0.408917,0.4079204,0.3862185,0.4101582,0.3441911,0.4267507,0.4660873,0.3822703,0.4551692,0.4800773,0.4320717,0.4971337,0.4189768,0.4554791,0.380239,0.3737693,0.4319882,0.4436169,0.4763236,0.3416824,0.3513894,0.3625917,0.4820342,0.3189406,0.4547944,0.3356485,0.4320278,0.4009671,0.4292202,0.4585338,0.4317656,0.4176807,0.3518252,0.4304638,0.473381,0.3549566,0.4274464,0.3821564,0.3665376,0.4319501,0.3874764,0.4489975,0.4122005,0.4305563,0.4270096,0.4981871,0.3917322,0.4006114,0.4475737,0.3787255,0.4081416,0.3720727,0.4257455,0.428257,0.4429798,0.4079404,0.3827729,0.3828425,
670.000,0.5109921,0.4683552,0.4183002,0.4765844,0.4955807,0.4588375,0.4605217,0.4322977,0.4142332,0.4513965,0.4443836,0.4025784,0.4131751,0.3323398,0.4219131,0.4108596,0.4493012,0.3792048,0.4275165,0.4737763,0.5425591,0.4575963,0.4477553,0.4193606,0.5012307,0.4502921,0.4562144,0.438684,0.4948754,0.4941659,0.4948192,0.4182038,0.4726977,0.4196062,0.5007463,0.4826508,0.4696207,0.4461851,0.4215403,0.5087185,0.4690661,0.4575877,0.443521,0.4461632,0.4338999,0.415772,0.4654965,0.4392796,0.4401512,0.425766,0.4052277,0.5037527,0.4893608,0.4489994,0.4639101,0.4104891,0.4609833,0.4349971,0.4169292,0.419003,0.3726807,0.4224119,0.4188447,0.5041361,0.4719939,0.4576201,0.4460344,0.3877892,0.4127927,0.4727831,0.4187779,0.3829694,0.4963913,0.3890324,0.4459267,0.4292946,0.5404801,0.497396,0.412859,0.5736151,0.4097276,0.5487518,0.346653,0.3909135,0.4608188,0.4533653,0.5248833,0.4727783,0.4326239,0.4832845,0.4607697,0.4162145,0.5083294,0.4856653,0.4263039,0.4192128,0.4600849,0.4537096,0.432014,0.4302478,0.4843407,0.4612002,0.3793597,0.4762206,0.4741831,0.5444694,0.4508467,0.4681077,0.4516759,0.4460673,0.4209456,0.4951119,0.488059,0.5173388,
671.000,0.4415374,0.4416838,0.4365807,0.3977094,0.387526,0.4105544,0.4729795,0.4433565,0.4530239,0.3690419,0.4229689,0.4231124,0.4577732,0.4451666,0.4406567,0.4543834,0.3949385,0.4485927,0.3946977,0.4596272,0.4050217,0.4435611,0.4545741,0.3789077,0.4447289,0.4252095,0.4143028,0.4410567,0.4453516,0.4419413,0.3999047,0.4388447,0.41118,0.4403601,0.4154449,0.4572678,0.3997521,0.4411378,0.4077959,0.3763962,0.4130778,0.4384651,0.4411001,0.4276285,0.3970885,0.4386082,0.4401984,0.3989077,0.4243636,0.4106913,0.4383144,0.4009261,0.4424934,0.4109354,0.3994403,0.4091029,0.4277825,0.3843102,0.4558849,0.4377956,0.4378901,0.4400315,0.4092107,0.4158239,0.4119725,0.4548411,0.4122319,0.4218802,0.4372401,0.3989782,0.4884953,0.4367776,0.4419637,0.4238553,0.4086776,0.4405346,0.3796496,0.4167771,0.452167,0.4200158,0.4097862,0.4180012,0.3793454,0.4688396,0.3998532,0.4110532,0.4459915,0.3990116,0.4406829,0.459044,0.4380708,0.4389396,0.4149141,0.4131451,0.4396358,0.3965049,0.4263039,0.4247532,0.4225607,0.4097414,0.4016495,0.4547782,0.5024848,0.4746037,0.4556837,0.4467168,0.398581,0.4127121,0.4246421,0.4250121,0.4229784,0.3849316,0.3758264,0.445889,
672.000,0.4838624,0.4475722,0.4841819,0.466496,0.4425502,0.4559417,0.4356337,0.4207687,0.465457,0.4675889,0.4652901,0.4265814,0.4213982,0.4903817,0.4255447,0.415441,0.4661288,0.4613152,0.4560275,0.4282675,0.4491963,0.419591,0.4638457,0.4865918,0.4491997,0.4548793,0.4379654,0.4449406,0.4282808,0.4573412,0.4593778,0.427413,0.4637117,0.4456625,0.457767,0.4536133,0.42869,0.4374986,0.4852362,0.4316893,0.437501,0.4741292,0.4359612,0.4209085,0.4469576,0.4361472,0.4735317,0.4576769,0.4469562,0.4658184,0.4639568,0.4145131,0.4361014,0.4649262,0.4467082,0.4751229,0.4369731,0.4391346,0.4356909,0.4443641,0.436008,0.456234,0.4444876,0.4385118,0.4669991,0.4348063,0.4364424,0.4463983,0.4730005,0.4478188,0.4182124,0.4349294,0.4364433,0.4461455,0.4647346,0.4284453,0.4420466,0.4189749,0.4721379,0.4316616,0.4551573,0.4494772,0.4891257,0.4343352,0.458807,0.4450207,0.428627,0.4484882,0.4101329,0.4191298,0.4737406,0.427217,0.4468074,0.465486,0.4560604,0.4282837,0.4746766,0.4654422,0.4936786,0.4748116,0.4308319,0.4362893,0.4312158,0.4480648,0.4445448,0.4472618,0.4387364,0.4463186,0.4636531,0.4752541,0.4550643,0.4870195,0.4237423,0.4472623,
673.000,0.4712911,0.4774804,0.4863567,0.4339733,0.5123959,0.4674506,0.4978609,0.5150781,0.4865875,0.4567451,0.4732018,0.4661021,0.531846,0.4216933,0.4765964,0.4682713,0.4773231,0.4653111,0.4528389,0.4912357,0.4771318,0.4809294,0.4490981,0.4509439,0.4814377,0.4577794,0.4861522,0.460526,0.4713831,0.4888844,0.5036573,0.4823322,0.4456363,0.466002,0.4877253,0.4483356,0.4665155,0.4726253,0.4725356,0.4805708,0.4582958,0.4770751,0.4605927,0.4854484,0.4854407,0.4682355,0.47331,0.4720368,0.4861283,0.4755459,0.4363599,0.5116653,0.4632721,0.4583364,0.4494309,0.4771061,0.4585385,0.4788518,0.4698534,0.4465432,0.4823527,0.496345,0.4588647,0.4997869,0.4817986,0.4634557,0.4539824,0.4698915,0.4714541,0.464509,0.5014491,0.4630017,0.4731631,0.4616666,0.4556551,0.4896827,0.5025964,0.4638648,0.4574819,0.4872627,0.4427452,0.4676566,0.4993415,0.4421778,0.4765315,0.4290247,0.49967,0.4728227,0.4724879,0.4806786,0.4653749,0.4856281,0.4603348,0.4570818,0.4824896,0.4477339,0.4831634,0.4588356,0.4564023,0.4671221,0.4901686,0.4764118,0.4626474,0.5103688,0.4579864,0.4782753,0.4640722,0.4612875,0.4649944,0.4575672,0.4809599,0.4602399,0.469769,0.4759183,
674.000,0.5331826,0.4998798,0.5205832,0.5009427,0.523272,0.537766,0.5525613,0.5329285,0.4941158,0.4939151,0.556365,0.5467277,0.4855452,0.5329871,0.5572023,0.5636845,0.5612216,0.574141,0.5399246,0.4886885,0.4620934,0.4650097,0.4996433,0.5233998,0.442554,0.5098801,0.5202932,0.5359993,0.5311813,0.4791942,0.5046258,0.5595803,0.5800772,0.5238581,0.5591693,0.5195389,0.5366526,0.5096087,0.5106368,0.5167646,0.5147386,0.5256681,0.5059271,0.4611831,0.5574455,0.5512452,0.5658965,0.5295796,0.5075393,0.5026422,0.4954543,0.5155973,0.5594745,0.533236,0.5073113,0.5218153,0.5165577,0.5290041,0.5421209,0.5027356,0.5168128,0.5349445,0.5614772,0.5693922,0.5208907,0.5244346,0.5600471,0.4893298,0.542191,0.4903145,0.5314374,0.5275006,0.5522556,0.4836435,0.5524464,0.498117,0.5643301,0.5426006,0.5410075,0.5041294,0.5175228,0.4635425,0.4857082,0.5451894,0.492321,0.5367994,0.5388894,0.4947958,0.5381532,0.5026131,0.5082607,0.5760679,0.5301609,0.5399923,0.4943814,0.4991846,0.5578933,0.4887919,0.5303526,0.5279245,0.5207963,0.5210934,0.5588346,0.4775333,0.5191336,0.5323629,0.4992871,0.5246797,0.5285749,0.4905028,0.5480986,0.5250211,0.4620175,0.5132494,
675.000,0.5380826,0.5723858,0.554719,0.5778155,0.635098,0.5628419,0.4910064,0.495172,0.5465846,0.5741434,0.5569124,0.5001192,0.4942765,0.56317,0.4965172,0.4624333,0.5646262,0.5410304,0.5806947,0.5523009,0.5131588,0.4897814,0.5435796,0.5737147,0.5738649,0.4995623,0.5094013,0.5252895,0.5424886,0.5338745,0.5418396,0.5644665,0.574039,0.6105056,0.5674033,0.5444808,0.5628214,0.5467343,0.5346932,0.4826007,0.5145907,0.5286269,0.52039,0.5503464,0.5220757,0.5895758,0.5329537,0.5727572,0.5371785,0.5309048,0.6101065,0.5082655,0.581821,0.4963522,0.5204043,0.5050149,0.5533538,0.5036955,0.5860882,0.5075059,0.4806604,0.5558786,0.5193181,0.54316,0.5636706,0.5433645,0.531127,0.5363393,0.5292611,0.5719624,0.5678325,0.524971,0.5639658,0.5291266,0.5957313,0.4957709,0.5672779,0.5352459,0.5009174,0.6051521,0.5239754,0.5641694,0.5661922,0.5890069,0.5657601,0.5601983,0.484385,0.5877166,0.5501242,0.519948,0.5043206,0.5621324,0.5631218,0.5063233,0.5318823,0.5283179,0.525506,0.5517044,0.5203228,0.5238056,0.5440784,0.560904,0.5290837,0.5244441,0.5374904,0.5347962,0.5659304,0.4974551,0.5245032,0.541378,0.5336213,0.5581918,0.5226598,0.5596671,
676.000,0.5495758,0.524416,0.5486574,0.4699812,0.5896797,0.5167403,0.491653,0.4853444,0.4717116,0.4925413,0.4869318,0.5179744,0.5657635,0.4681759,0.5483112,0.5514975,0.517005,0.547049,0.4757199,0.579185,0.5431857,0.5997558,0.4823704,0.4695239,0.5196033,0.5336685,0.5108986,0.5230198,0.490747,0.5072317,0.5046182,0.5170431,0.5040593,0.5549932,0.5639791,0.550633,0.5571427,0.5153947,0.5363216,0.499567,0.524888,0.4952898,0.6061473,0.5446148,0.503634,0.535923,0.5188475,0.5589695,0.5264077,0.5496759,0.5321846,0.5422082,0.5456834,0.4964547,0.484251,0.4932404,0.5674095,0.5159044,0.5359845,0.4595885,0.5053511,0.4987693,0.5153055,0.5698895,0.5309577,0.5409369,0.4972601,0.5050101,0.5362606,0.5455718,0.5016937,0.5132909,0.5637507,0.5271826,0.5025873,0.5494332,0.5361876,0.625895,0.500308,0.5840693,0.4669037,0.5427375,0.5173173,0.5127077,0.4810839,0.4986949,0.5708823,0.5368075,0.5280895,0.5475483,0.5071163,0.518518,0.5709538,0.5181532,0.5027127,0.5176311,0.5476437,0.5379868,0.5368004,0.5193748,0.5404439,0.4848032,0.5240774,0.5028396,0.5293779,0.5982504,0.5168629,0.5337439,0.5565581,0.474031,0.5310636,0.4952221,0.5685124,0.5382676,
677.000,0.5483332,0.5558329,0.6024551,0.6091528,0.5838566,0.5582566,0.5716343,0.5394125,0.5677223,0.5711184,0.5937238,0.5305271,0.5354438,0.6294055,0.518415,0.5822239,0.610548,0.5941043,0.5761275,0.4716396,0.5184031,0.4930239,0.6283469,0.6837206,0.5426769,0.5698271,0.5480452,0.5431161,0.5411062,0.5692124,0.5935392,0.5465269,0.5651217,0.5903721,0.545815,0.5736227,0.5642319,0.6352315,0.6002979,0.6621013,0.6121607,0.5853438,0.5658965,0.5882983,0.5460672,0.5446329,0.6375308,0.5660868,0.5914931,0.536478,0.5581656,0.5188718,0.5783739,0.5329719,0.7227383,0.5507698,0.5414858,0.5404177,0.5616875,0.552587,0.5616341,0.536375,0.6014013,0.5513349,0.6029181,0.6413226,0.5567107,0.5749817,0.5420055,0.5587249,0.6463976,0.6046782,0.5552168,0.5788498,0.6104531,0.4888339,0.5241065,0.4724798,0.7213259,0.5489359,0.5506749,0.560575,0.5994334,0.5471687,0.5737071,0.5857968,0.5188107,0.5951648,0.5635519,0.5481067,0.5277119,0.6070237,0.5911422,0.6021066,0.5348768,0.5772462,0.6120877,0.5691795,0.6081958,0.5745268,0.5766683,0.6186619,0.615818,0.534915,0.5660248,0.6055036,0.6293216,0.5773067,0.5798116,0.5710974,0.6290965,0.6149282,0.5593853,0.5746412,
678.000,0.5360947,0.5252752,0.5938854,0.584209,0.5489907,0.5166841,0.5569906,0.5065207,0.5567498,0.5781827,0.5329375,0.494164,0.5600529,0.5114937,0.524291,0.5435386,0.5123582,0.4756083,0.5000286,0.5518813,0.5800533,0.5187411,0.5060596,0.545702,0.5514021,0.4748616,0.5366759,0.5069585,0.5482831,0.5567651,0.5939655,0.5326419,0.5414934,0.5409403,0.5536585,0.5429778,0.5339208,0.5431266,0.5564122,0.5908508,0.5469542,0.5303221,0.504539,0.5822182,0.5495977,0.4850917,0.5871968,0.5321918,0.5635757,0.5575609,0.5487938,0.5413246,0.5680799,0.5387855,0.5932698,0.5335102,0.5283861,0.525063,0.5229259,0.5043988,0.5497131,0.5108066,0.5137753,0.4969049,0.5453334,0.5386548,0.492208,0.5788269,0.5406418,0.5328922,0.5818472,0.4989381,0.5347662,0.4767785,0.5436654,0.5516,0.6057677,0.5404801,0.5393934,0.6075912,0.5082355,0.5719199,0.5207477,0.5201225,0.5753255,0.5188775,0.5662918,0.5425153,0.5722232,0.5426908,0.5055437,0.5339198,0.5168686,0.5689077,0.5130744,0.5516806,0.528758,0.5245538,0.565063,0.5656586,0.5237989,0.5874505,0.544313,0.5685625,0.5569658,0.5472703,0.5324016,0.5336537,0.488327,0.6000385,0.5548906,0.5161462,0.5648742,0.5435085,
679.000,0.587873,0.61199,0.5697565,0.5411539,0.6122618,0.6451201,0.5573826,0.5978522,0.5684237,0.5571232,0.5502348,0.594934,0.5678163,0.5718341,0.5992417,0.5848756,0.5907269,0.6043134,0.5762386,0.5964832,0.5624909,0.58354,0.6165118,0.5599432,0.5633564,0.5760121,0.5683813,0.6152482,0.5985689,0.5596027,0.5732746,0.5666308,0.5975881,0.5547218,0.513833,0.6002846,0.560678,0.6432271,0.5986357,0.5823941,0.56846,0.5545297,0.520196,0.5736113,0.5836296,0.6244302,0.5565624,0.5431795,0.5551615,0.5602908,0.5722737,0.5896702,0.5579958,0.5585918,0.602603,0.6124706,0.6315923,0.5608034,0.5962205,0.5807452,0.5587296,0.5691056,0.5909657,0.5808196,0.5861163,0.5788527,0.609796,0.564146,0.5886841,0.5838323,0.5806112,0.6209326,0.532341,0.6179295,0.5907483,0.625905,0.5957832,0.592165,0.5719056,0.5779743,0.5785499,0.5387082,0.5599613,0.6214857,0.5725212,0.5890136,0.5824699,0.5261135,0.5642734,0.5714388,0.5577359,0.5934267,0.5931649,0.6074066,0.5546851,0.5976391,0.6253085,0.5794921,0.6146131,0.5749402,0.5528822,0.5725036,0.6592088,0.5731535,0.5886579,0.6282797,0.571137,0.5730176,0.589221,0.5759387,0.5646915,0.5475931,0.565599,0.5699763,
680.000,0.5473809,0.6081824,0.6206303,0.6206727,0.5966692,0.5600805,0.6056952,0.570303,0.6079917,0.5948553,0.6336179,0.5972247,0.5469713,0.6093645,0.5730467,0.584713,0.5848236,0.5851111,0.5728588,0.5364933,0.5926189,0.5138736,0.5982995,0.597373,0.5667639,0.5957193,0.5815663,0.5601254,0.5957007,0.5807443,0.5933948,0.6216798,0.5830278,0.5705957,0.5807161,0.5945511,0.5247741,0.5619388,0.5833745,0.5954442,0.5947752,0.5585761,0.5483603,0.5692129,0.6075993,0.5959558,0.5944285,0.6070533,0.5954509,0.6059189,0.5824575,0.5943556,0.6069942,0.6068468,0.6090713,0.583982,0.5952921,0.5696702,0.5838051,0.5813932,0.5826721,0.5704823,0.6070395,0.5823631,0.5478134,0.5818567,0.5720387,0.5585475,0.570085,0.5589566,0.594955,0.5726624,0.5822649,0.6094489,0.6210546,0.5498743,0.594099,0.6068516,0.6086926,0.5829725,0.5972872,0.5455437,0.6487212,0.5479827,0.5820723,0.6351604,0.5801187,0.5814214,0.5699277,0.5954204,0.558506,0.5963154,0.6074309,0.5476646,0.5822339,0.6194677,0.5733814,0.620543,0.5954318,0.5701318,0.6052175,0.5591512,0.5728278,0.6085353,0.5713758,0.6229792,0.6343284,0.5591989,0.5948844,0.5934143,0.6210546,0.5830641,0.5803447,0.5824666,
