Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
829,000;0,04205561;0,01341772;-0,01026869;0,008638859;0,03819847;0,04201794;0,07154846;0,02476311;-0,01466084;0,02680826;-0,002602577;0,01236582;0,048522;0,04155302;0,06057072;0,01842403;0,01788092;0,02410364;0,02752972;0,01426506;0,0912776;0,02045774;0,06787539;0,01362562;0,0630846;0,0305686;0,06244659;-0,01411867;-0,01118994;0,02136564;-0,03419209;0,04684877;0,06960726;0,06002808;-0,02095699;0,06225109;-0,03085566;0,001156807;0,04406595;0,003847599;-0,0005960464;0,02918196;0,07397985;0,007307053;-0,002999783;0,04318714;0,01547909;0,01280975;0,08932495;0,02126312;0,03148031;0,01362991;0,07172108;0,0921917;-0,03816128;0,02402687;-0,03141356;0,0139122;0,06628227;0,008012772;-0,02335453;
830,000;0,06858921;0,04805374;0,09608746;0,1225033;0,09187794;0,1406569;0,02958965;0,03536415;0,06036139;0,0511198;0,1934695;0,04127645;0,04826164;0,05530739;0,0592041;0,05109644;0,0244174;0,1062689;0,003195763;0,1175985;0,05668974;0,06431246;0,07059431;0,07530832;-0,0002222061;0,1259999;0,1312184;0,1227946;0,115612;0,04645824;0,1024795;0,06227589;0,07544184;0,03855324;0,1366973;0,08051682;0,1341176;0,04875135;0,1088576;0,1062155;0,05987549;0,09484625;0,113184;0,107193;0,1396523;0,06639719;0,05529308;0,1840892;0,1192508;0,1836228;0,10495;0,1331158;0,0909605;0,04511023;0,1170521;0,08737421;0,1291227;0,02533722;-0,0280509;0,2219615;0,1229677;
831,000;0,02483559;0,1303945;0,005837917;0,03282642;0,0277009;0,08266687;0,04394197;0,04451513;-0,0700407;0,007174969;0,0329423;0,1300521;0,01820326;-0,0001835823;0,01300859;-0,005526543;0,1466231;0,05850554;0,1890593;0,08507729;0,09126091;0,04286861;-0,06781912;0,08967733;0,3016043;-0,08631706;0,02727652;0,1482348;-0,0229578;0,2632174;0,04410172;0,2084837;-0,02862072;0,1151466;-0,001760006;-0,05328655;0,01422262;0,1587987;-0,01388311;0,004051208;0,05554247;-0,004364491;0,007712841;-0,00242281;0,02941227;-0,0157299;-0,06413269;0,2287564;0,1026797;-0,02716017;-0,06780243;-0,01061583;0,08230925;0,1682138;0,07821369;-0,03841686;0,05577564;0,1180649;0,1833992;-0,007024288;0,01048851;
832,000;0,1553512;0,04296541;0,1202221;-0,03290033;0,1172924;0,2341137;0,1358738;0,05560827;0,09964657;0,09434462;0,100729;0,1288118;0,09013653;0,06039143;0,1195374;0,0542078;0,01779699;0,1654348;0,0908041;0,1503606;0,09972715;0,1368833;0,1058512;0,06293201;0,0492053;0,06374264;0,1520696;0,1433616;0,03326797;0,0174427;0,1461759;0,0551939;0,1202903;0,01654148;0,2123137;0,08855486;0,09986877;0,04545689;0,1678782;0,142478;0,1635232;0,007684231;0,1828723;0,182765;0,100071;0,09204817;0,1004262;-0,03317881;0,1686378;0,2588325;0,1383972;0,2059751;0,2013049;0,1238475;0,1913114;0,2347493;0,1133647;0,03009367;0,2416234;0,1720743;0,04336739;
833,000;-0,08592558;-0,05728006;-0,1096482;-0,03038931;-0,03157663;-0,003010273;-0,1554041;-4,386902E-5;-0,03163385;-0,08494711;-0,03215456;0,06707621;-0,02975798;-0,1098876;-0,03113365;-0,1095963;0,03264046;-0,1336298;-0,1075644;-0,001596928;-0,0593133;0,1025372;-0,0316205;-0,0584631;-0,02719927;-0,03214312;-0,06028509;0,1026378;-0,001027107;-0,08246517;-0,001698494;-0,05764866;-0,08584118;-0,02931595;-0,03346872;-0,1342726;-0,002344608;0,001010418;0,06464195;-0,002007008;-0,1102977;0,067554;0,02961111;-0,06096601;0,06468725;-0,1093826;-0,003171444;0,001471043;-0,1098471;-0,03378677;-0,03212786;0,06391907;-0,05981064;-0,1544833;-0,0602212;-0,1579304;-0,0320611;0,1052461;-0,2149849;-0,08713007;-0,0004711151;
834,000;0,005959511;0,09644508;0,0580554;-0,02594614;0,02044439;-0,02370882;0,04750109;0,06589985;0,002538681;0,02748728;-0,02276421;0,0646286;0,07298851;0,01864338;0,02833796;0,02589321;-0,00334692;0,07933903;0,1319184;-0,002409935;-0,01271343;-0,04520798;0,007933617;0,007387161;0,1137271;-0,01128054;0,00917387;-0,01328421;0,02900171;0,06306696;0,02863741;0,004511833;0,01934528;0,01619148;0,0068717;0,04804087;-0,04197931;0,04685593;0,04743004;0,03877831;0,08554935;0,09104109;-0,01046562;-0,01153708;-0,0490346;0,1016769;-0,04794884;0,02931118;0,1007576;-0,004442692;-0,01583576;-0,002291679;0,06462049;0,07375193;-0,01385784;0,03746605;-0,0129137;0,02072477;0,1670074;-0,005674839;0,00991106;
835,000;0,04934072;0,0230341;-0,03648233;0,05256367;0,05261755;0,06038952;0,004279613;-0,008990765;0,03185797;0,0381012;0,0588336;-0,01378775;-0,00214386;0,0314455;0,03652668;-0,008718967;0,0318408;0,04800224;-0,01163387;0,047616;0,03141069;0,01501369;0,02895737;0,03539133;0,01156521;0,1466908;0,08984756;0,08804798;0,08688259;0,05007792;0,1016231;0,006491661;0,01899004;-0,0125947;0,1062393;0,1149569;0,06921768;0,008481026;0,05173492;0,1185169;0,07071638;0,04843712;0,005853653;0,09282732;0,06830549;0,04166126;0,1263638;-0,01492929;0,01312351;0,07115698;0,05493879;0,09398508;0,01254845;0,007593632;0,02564049;0,04445028;0,06526518;0,06563616;-0,03802204;-0,01016569;0,02864313;
836,000;0,02710247;0,009684563;-0,003222942;-0,005775452;-0,0469656;0,01582766;0,02890778;0,05376816;-0,005815506;0,01787424;-0,04879522;-0,04626799;0,0003752708;0,01319742;-0,01696444;0,06591225;0,02638197;-0,05622673;0,02741289;0,05871582;0,01026535;0,006025791;0,02963018;0,0467267;0,09677124;0,01412487;-0,04716682;0,0350275;-0,002833843;0,07245874;0,04724693;0,07815456;-0,03173637;0,1128516;-0,01473093;-0,04024935;0,05047846;0,02837181;-0,06015301;-0,07203245;-0,004517555;0,07337761;-0,1098266;-0,01281214;0,07169199;0,00563097;-0,06363297;0,05058289;0,02089977;0,005928516;0,01990795;0,03593159;-0,007423878;0,01563025;-0,03520918;-0,0278511;-0,03604221;0,1110401;0,05816221;-0,02464151;0,007216454;
837,000;0,005674362;0,1048431;0,2552795;-0,01129627;0,1767974;0,1236467;0,003126144;0,07656765;0,0174408;0,1503301;0,07080221;0,04013968;0,1870117;0,08821392;0,1729975;-0,006528378;0,09245539;0,1423936;0,05497742;0,07631683;0,03680086;0,03636646;0,1860237;-0,0581851;-0,03494024;0,08327675;0,2169118;0,06692696;0,121294;0,08136654;-0,1520762;0,01027203;0,1181498;0,06403494;0,07851791;0,1618309;-0,01281834;0,09457731;0,0002527237;0,2089763;0,08562088;-0,02707052;0,1975274;0,1942711;-0,01845884;0,264729;0,2007518;0,002266884;0,1138434;0,1956644;0,0450902;0,1192045;0,1807337;0,08312607;0,1314983;0,1706824;0,1746359;0,04056311;0,01436472;0,07940435;0,04664421;
838,000;0,1803255;0,2340474;0,03224802;0,1676874;0,1538968;0,1379061;0,08680296;-0,1334777;0,1310577;0,2643361;-0,009699821;0,009779453;0,01293516;0,148849;0,1518579;0,1564403;0,1305251;0,1714048;-0,03114653;0,1316514;0,1195979;0,1258965;0,1588602;-0,01492739;-0,05783749;0,2595515;0,1712689;0,03932619;0,09746122;-0,02519035;0,4419203;0,1099696;0,2037573;0,1122336;0,04818392;-0,005208015;0,0374794;0,02025747;0,3034267;0,516993;0,4025054;0,01582193;0,2252955;0,3227625;0,36233;0,1172662;0,2875152;0,108542;0,1417122;0,2719684;0,1813526;0,3253913;0,09781885;-0,05885267;0,1649666;0,224864;0,1550093;-0,02534056;0,1072593;0,1002998;0,1817813;
839,000;0,03968763;0,04035568;0,1756811;0,04155302;0,03857231;0,08153629;-0,03401041;0,07803774;0,03918409;-0,03221607;0,0004901886;0,03893232;-0,0365572;-0,09615231;0,07933187;0,08132458;0,08039379;-0,06762218;0,03675127;0,08081627;0,03847313;0,04049921;-0,03329515;0,03814602;0,1246405;-0,06393433;-0,03271198;0,08018875;0,08019972;0,03760099;0,00614357;0,03971624;-0,0658083;0,07983255;0,08098507;-0,0003395081;-0,0330863;0,0004425049;-0,03129339;0,005714893;-0,121284;0,1259007;-0,06493235;0,1286659;0,005865097;0,07830524;-0,1236391;0,0803051;-0,03477621;0,003245831;0,08210373;0,004048347;0,03716803;0,07836962;-0,06379414;-0,1517854;0,03835869;-0,03450298;0,08026695;-0,06460094;0,08178806;
840,000;0,05155897;-0,001492977;-0,07307577;-0,007243156;0,001748562;-0,0672102;0,003246784;-0,03796768;0,007257938;-0,02226067;-0,05895042;-0,06138039;0,02496862;0,03635645;0,07039547;0,04045296;-0,0003967285;0,1677356;0,02480841;-0,02577448;0,06632805;-0,1012349;0,03623915;0,004262924;0,0371747;0,04177713;-0,05231714;-0,01184893;-0,01779938;-0,02591276;0,005022526;-0,03449774;0,03259611;0,05744982;-0,04924154;-0,01256609;-0,06994677;-0,0886693;0,05530977;-0,03205585;0,09246778;-0,03886986;0,00416851;-0,04606724;0,01491356;0,1166267;0,1441407;0,02089977;0,1115851;-0,06172037;-0,07518435;-0,0330677;0,1079364;0,01091146;-0,04171133;0,2168407;0,09243155;-0,08981323;0,02139187;-0,07629108;-0,04915667;
841,000;0,09119415;-0,02819967;0,01209593;0,2518458;-0,02436543;0,1275382;-0,09284258;0,05982447;0,05780506;0,01696873;0,08779812;0,1694956;-0,002949238;0,04187632;0,01493979;0,08278036;0,02579165;-0,0006222725;-0,09961748;0,06638336;-0,09104729;0,1116281;0,0842104;0,06185102;0,1111388;0,1754351;0,0822444;0,07488775;0,05490541;0,06774521;0,004115105;0,05281305;-0,05022669;0,01201773;0,2250857;-0,02133656;0,08228064;0,07849789;0,06452417;0,08751822;-0,02436495;0,1321263;0,07127953;0,008627415;0,1500273;-0,01869488;0,08843899;0,0462451;-0,119606;0,01457882;0,06469822;0,1397963;-0,04210377;0,1028004;0,1998005;-0,1139555;0,0830965;0,05509853;-0,06777;0,1116357;0,05286312;
842,000;0,03922701;0,04468775;0,01131201;-0,01262188;0,1727147;0,02930784;0,1179576;0,2084155;0,06014061;0,02057695;0,04952717;0,08519936;0,1044631;0,07513666;0,06025267;0,04128075;0,1179256;0,1295457;0,07110739;0,03539848;0,1008582;0,07111931;-0,007335663;0,03321934;0,1898055;0,02968264;-0,02640772;0,001384258;0,04508924;0,02053881;0,07405758;0,09099436;0,01202679;0,2839508;-0,07286739;-0,07380247;-0,04895592;0,126637;0,003211021;0,04749966;0,1016026;0,07285404;0,0867939;-0,07525301;-0,110415;0,1400399;0,04459715;0,09593344;0,2478924;-0,1090236;-0,029006;0,02875519;0,1364098;0,2686996;-0,04165411;-0,0008735657;-0,03941917;0,1406312;0,163847;0,003962517;0,02192354;
843,000;0,2108855;0,08334255;0,0786171;0,1791434;0,289607;0,1930151;0,08171034;-0,00277853;0,2889524;0,1745763;0,209929;0,2024517;0,05709171;0,05827475;0,2328491;0,1785169;0,1826491;0,2457314;0,2603884;0,2253094;0,08051014;0,001574516;0,3029337;0,08460283;0,1085496;0,3622613;0,3213768;0,1650519;0,05697536;0,1319885;0,2435346;0,121253;0,1317182;0,139637;0,07305622;0,2382021;0,1047115;-0,06755447;0,08275604;0,1182952;0,2711291;0,2203431;0,2553639;0,2403741;0,226398;0,3202796;0,2560954;0,2671509;0,3664293;0,4399571;0,2665243;0,03280687;0,2492766;0,3060341;0,2678614;0,1766052;0,2751355;0,04406071;0,09297228;0,1923885;0,1456685;
844,000;-0,06603479;-0,1027589;0,0446682;0,03358793;-0,06680536;-0,08068609;-0,1526003;0,1454444;0,04655218;-0,1341424;-0,1301389;-0,03682375;0,001421928;-0,04023695;-0,03529119;-0,02125311;-0,03759956;-0,2143025;-0,0262208;-0,01738358;0,0772624;-0,08740234;-0,1158834;0,2063279;-0,02620602;0,0120368;-0,08350945;0,01515484;0,04295397;-0,08887291;0,1688485;0,1539435;-0,08577919;-0,05016136;-0,1152377;-0,1191187;0,03748798;-0,01849556;0,00838995;-0,1040568;-0,1168895;0,01837015;-0,2429075;-0,01122189;-0,1618052;-0,1704564;-0,1614494;-0,03165293;-0,1357341;-0,06481791;-0,05989933;-0,04194021;-0,002740383;-0,1869669;-0,1723714;-0,2749572;-0,1215773;0,1256032;0,0939045;-0,08838415;-0,06522846;
845,000;0,03251266;0,123796;0,1797686;-0,03704548;0,02523279;0,2256966;0,02882624;0,1860051;0,03628159;0,03036165;0,1681023;0,1251144;0,03624439;0,1194787;0,07897568;7,915497E-5;0,002014637;0,1201553;0,03043556;0,0780859;0,1318808;-0,03541231;0,1718183;0,00976181;0,12567;0,1148796;0,03194523;0,0339942;0,03884125;0,1738954;0,07492781;-0,03299332;0,1712093;0,303618;0,03221607;0,1671286;0,03283596;0,07945538;0,07485819;0,2302465;0,07388353;-0,008629322;0,2278299;0,0704422;0,1602159;0,1141009;0,1714745;-0,007472515;0,3763785;-0,05162191;-0,07820988;0,07233953;0,166656;0,2292962;0,0254941;0,2945585;0,0226841;0,04247904;0,04592085;0,01996517;-0,06879759;
846,000;-0,03770542;-0,1576123;-0,2082553;-0,02171373;0,2378612;0,0067873;0,1171288;-0,2472901;-0,08949518;-0,03483868;0,02491856;-0,209445;-0,02937746;0,03669357;-0,1455836;-0,2039537;-0,1767173;-0,1806488;0,1406188;-0,1461101;-0,2707887;-0,1405411;-0,179513;-0,1405597;-0,09575176;0,1200547;-0,1076412;0,0485177;-0,01525211;-0,168016;0,1426115;-0,001223564;-0,04183626;-0,1528888;-0,02973413;0,01086283;0,04212332;-0,003583908;0,03177881;-0,1250753;-0,1237316;0,1485333;-0,1879153;0,1291103;0,246695;0,1181288;-0,1714597;0,05471659;-0,1513238;0,2435465;0,1410604;0,1484213;0,2354813;-0,1153316;0,1288328;-0,130475;0,2414618;-0,1386352;-0,166935;0,4212389;-0,06058931;
847,000;-0,2675714;-0,1625247;-0,1517844;-0,2699008;-0,314784;-0,3828945;-0,2256737;-0,1536326;-0,2103662;-0,2390981;-0,2704759;-0,2066326;-0,1667585;-0,1668882;-0,1512432;-0,2339382;-0,04359293;-0,1957107;-0,1311121;-0,2333879;-0,06022215;-0,1074533;-0,2350926;0,1035933;-0,2080975;-0,324677;-0,2193341;-0,1989207;-0,1015506;-0,1084332;-0,2364974;-0,0632391;-0,09720325;-0,03055906;-0,1951637;-0,2063465;-0,2190251;-0,02436686;-0,2271147;-0,188139;-0,2303896;-0,08374977;-0,1539578;-0,138411;-0,2497287;-0,2533126;-0,2461972;-0,1674829;-0,1946449;-0,2153358;-0,1597562;-0,2291322;-0,1757946;0,03620768;-0,2929716;-0,1504121;-0,2379279;-0,1386151;0,1449208;-0,349566;-0,115252;
848,000;0,2226858;0,04165936;0,01943731;0,06110859;0,2326798;0,2223215;0,09204245;0,05827188;0,1555257;0,3516331;0,08427858;0,05111217;0,2167339;0,1751609;-0,06065035;0,1386223;0,0008149147;0,1641102;0,06414223;0,1540899;0,2305098;0,1449709;0,2606349;0,09169245;0,04948902;0,1732807;0,4146805;0,213048;0,1000519;0,1523948;0,2450624;0,09900951;0,1841278;0,06988907;0,130023;0,2674456;0,2969956;0,04346514;0,177844;0,4495311;0,3676162;0,1519241;0,2811785;0,4957523;0,1495337;0,2838421;0,3503132;0,2277689;0,2022419;0,2607412;0,3752832;0,1912189;0,2247014;0,3441443;0,2440925;0,21349;0,230082;0,07136965;0,08028412;0,3528295;0,3630157;
849,000;0,3466587;0,2158608;0,1575251;0,1980991;0,1012373;0,296206;0,124536;0,1106496;0,1677427;0,2142277;0,1187887;0,240881;0,02508974;0,05220461;0,1408572;0,1674356;0,1709113;-0,01815367;0,1174555;0,2522025;0,09556675;0,1556392;0,1279635;0,129458;0,1175752;0,1999159;0,2500849;0,1735382;0,2138891;0,140378;0,2023783;0,1931005;-0,05719709;0,1079888;0,18082;0,0329504;0,2494168;0,08654499;0,09612942;0,2700725;0,03195667;0,1355672;-0,06994677;0,2835979;0,2817464;0,04501677;0,2003598;0,4218335;0,008840561;-0,06493807;0,242516;0,192822;-0,09798765;0,06687117;0,2632742;0,05095863;0,04493189;0,2204318;0,2571907;0,143199;0,4720159;
850,000;-0,1722183;-0,102982;0,1165357;-0,1885004;-0,03787374;-0,06916094;-0,02039719;0,1676006;-0,01193285;0,2370663;-0,08080626;-0,09909248;-0,08668327;0,1345148;-0,04206991;0,0900526;0,0872097;0,4243088;-0,02656507;-0,08139086;0,04228735;-0,04759169;0,1509981;0,06728029;0,1478028;0,1379533;0,114779;-0,08978796;-0,1667542;0,08006382;0,02411652;-0,04482746;0,1229095;-0,005280018;-0,1661916;-0,01174736;-0,1939449;-0,007096767;0,1542401;-0,05355644;0,7077074;-0,07339859;0,6998577;-0,1792183;0,0491991;0,4042068;0,01784706;-0,1578856;0,1675019;0,6790361;-0,2071786;-0,0384016;0,4299073;0,1724687;-0,03637123;0,4319077;0,1304393;-0,2196288;0,07210922;0,003044128;-0,1475601;
851,000;0,1923165;0,135602;-0,1032314;0,1928492;0,1993403;0,08700418;-0,03862381;0,04770136;-0,03474665;0,1475096;0,0891881;0,08313131;-0,1033363;0,1452589;0,03929329;-0,1020589;0,1406941;0,1531868;-0,07478619;0,04211617;-0,0005750656;-0,03890991;-0,02895737;-0,03501177;0,1426082;0,2034135;0,2702975;0,1375637;0,1914682;0,1396966;0,2668123;-0,001545429;0,09444427;0,08779669;-0,002223492;-0,03490162;0,1922431;0,04173994;0,0930481;0,3435464;-0,01393986;0,2583895;0,02315998;0,4377203;0,3459072;0,1020598;0,1446204;0,2574563;-0,03005981;0,2860475;0,337121;0,09049892;-0,02440882;-0,03189802;0,2660441;0,1010747;0,2020755;-0,07753134;-0,03847933;0,1438036;0,2593908;
852,000;-0,1082664;-0,09304094;0,0155468;-0,107307;-0,1379976;-0,08807945;-0,1038628;-0,0705533;-0,09619331;-0,03380013;-0,1734862;-0,04636478;-0,07180309;-0,1113811;-0,03497219;-0,02023983;-0,09215736;-0,09539366;-0,03106546;-0,1124978;-0,02386427;-0,05981541;-0,1301017;-0,03027296;-0,01049185;-0,1369867;-0,1203637;-0,07581234;-0,08489847;-0,0451026;-0,1094613;-0,06576681;-0,07973814;-0,06636095;-0,1063333;-0,09900045;-0,08978748;-0,03779507;-0,0887804;-0,08407974;-0,06959391;0,02221441;-0,05384159;-0,1146431;-0,1568627;-0,04221344;-0,1260915;-0,0987072;-0,1102295;-0,1005211;-0,04114437;-0,1369743;0,01857376;-0,04301214;-0,1401973;-0,04304075;-0,06831312;-0,1335678;-0,04413557;-0,08758163;-0,03308773;
853,000;0,006778717;0,02766514;0,02456284;0,002954483;0,03269196;0,07514954;-0,0020895;0,03965425;0,05926657;0,02292681;0,03119612;-0,02421141;0,007073402;-0,01015615;-0,01112175;-0,00107193;-0,01081705;0,05621386;-0,02864742;-0,01259661;0,04764652;-0,01744843;0,06989288;-0,02637863;0,02542257;0,05744791;0,01007175;-0,001574993;-0,02407455;0,004941463;-0,006453991;-0,02610445;0,0197854;-0,003376007;0,04644585;0,05020809;-0,006346226;-6,341934E-5;0,02483273;0,03592587;0,05864429;-0,05428839;0,04977369;0,08018494;0,03133249;0,0712328;0,06450224;-0,01568222;0,07195473;0,07230234;0,04182196;0,03607416;0,03901243;0,02543163;0,07644129;0,07545757;0,04262686;-0,03383303;0,06925488;0,03318167;0,03317785;
854,000;0,06151438;0,003543854;0,00951004;0,04204798;-0,02354813;0,05066681;0,03293753;0,004247665;0,04165888;0,01269627;0,0306673;0,0590229;0,02796555;-0,006047249;-0,0213933;0,03113317;0,0197978;0,003795147;0,04989243;0,03335285;0,03244925;0,05043602;0,01089525;0,07821274;0,02163601;0,06949091;0,01725864;0,07602501;0,02573347;0,09200859;0,06853247;0,03329468;-0,01182032;0,06773901;0,04565382;0,05370569;0,06539774;0,06004238;0,08583879;0,011168;-0,0018363;0,05646133;0,02076244;0,01251221;0,04648447;0,002459049;-0,01097918;0,1133103;0,02379036;0,04125834;0,07450294;0,06086254;-0,01010704;0,0391984;0,02876043;0,01708651;0,0122304;0,05442619;0,05160379;0,04135466;0,05985212;
855,000;-0,03006935;0,009921551;0,01371145;-0,01656294;0,02103376;0,02545166;0,00795126;0,02540112;-0,04682684;0,02719831;0,001700878;-0,02300358;0,03408909;0,04075861;0,03827763;0,02337217;-0,01797009;0,02218771;-0,01067495;-0,02922392;0,07014942;0,03271389;-0,003829479;0,02481604;0,02803802;0,0331316;0,0220418;-0,01460171;-0,01668739;0,04248857;-0,0118494;0,04584312;0,01020956;0,01550579;-0,05540657;0,04452419;0,01617336;0,02056885;-0,009013176;0,01984739;0,04440308;0,02517748;0,03531885;0,02477264;-0,0140481;0,03688955;0,01466084;-0,01069498;0,02181149;0,009963989;0,001778603;-0,004313946;0,003046036;0,09544086;0,02511406;0,04293442;0,001718998;-0,03073931;0,04207182;-0,01044941;-0,01572275;
856,000;0,002855778;-0,03449631;-0,01790237;0,02204609;-0,003427029;0,02916193;-0,04132128;0,01773787;0,0407753;0,09362411;0,02834702;0,01765776;-0,04367208;0,06485987;-0,02227116;-0,06851482;0,00391674;0,005611897;0,03368282;0,01258612;-0,03539753;-0,01131916;0,009313107;-0,01288843;0,000210762;0,02896595;-0,002859116;-0,02565002;-0,01644278;0,01119423;0,05492735;-0,08032513;0,01241493;0,03219557;0,102468;-0,01392031;0,0715971;-0,02665758;0,01615238;0,06198454;-0,0114007;-0,01184177;0,03872299;0,0246377;0,01237345;0,03469133;-0,0112319;0,06151104;-0,03899527;0,09062672;-0,005876541;0,04391575;0,04050446;-0,02267838;0,08823967;-0,06169081;0,07910538;-0,01753712;-0,05579424;0,06428576;0,01252222;
857,000;0,1034679;0,0009007454;-0,0007677078;-0,02148008;-0,02312326;0,02440691;0,07350349;0,2003608;-0,04301262;0,02370358;-0,02345896;0,1038032;0,1322474;0,04961348;0,1320262;0,04679489;0,07553768;0,02253199;0,04742336;0,001188278;0,130518;0,1644502;-0,02327728;0,1618142;0,1020403;0,02220964;0,04821873;0,1664195;0,1331863;0,1030431;0,04919004;0,1990328;-0,0437541;0,2383547;0,0235405;0,130127;0,02423382;0,102664;0,02450418;0,05007267;0,02279997;0,1324496;0,1019931;0,0481286;0,07524729;-0,001111507;4,243851E-5;0,1674314;0,1307521;-0,0003752708;0,07591105;0,002138138;0,07420349;0,1639361;0,001860142;0,0717392;0,1337347;0,07569504;0,1990099;-0,0223875;0,07498932;
858,000;0,01208401;-0,05575609;0,06890535;0,02632475;0,1269007;-0,004094601;0,1103573;-0,04348326;0,08983183;0,1156163;0,1443205;0,01289082;0,04336119;0,02758837;0,07469225;0,06347322;-0,02315187;0,1063643;0,1342502;0,03603172;0,1295428;0,06789827;0,1065502;0,2615104;0,06511354;0,2017827;0,08598614;0,05160713;0,01358843;0,0003781319;0,04423094;-0,03336191;0,08871794;0,03657579;0,1994143;0,1663995;0,05042982;0,006323814;0,03192377;0,004817963;0,07883072;0,07527971;0,09335089;0,08024979;0,05489588;0,1541991;0,0642767;-0,02567101;0,1370716;0,1431527;0,05141354;0,03212214;0,1065097;0,01579237;-0,0004487038;0,1781249;0,0939126;-0,007568836;-0,01862812;0,1613669;-0,0007615089;
859,000;0,1836934;0,1089606;0,007510662;0,07002974;0,1304994;0,1440597;0,1286373;0,1194;0,1232934;0,06923056;-0,03057575;0,1073713;0,1145678;0,1646681;0,1923499;0,06745338;0,08281708;0,072721;0,01470137;0,2053471;0,03087759;0,1542144;0,04433012;0,1376109;0,1556716;0,1037507;0,1576128;0,3929386;0,1408157;0,08468151;0,1242046;0,1200571;0,1237426;0,1208482;0,1497955;-0,00218153;0,1558647;0,02062702;0,1357369;0,129334;0,08534193;0,1922879;0,01834869;0,06081724;0,1457725;0,04955959;0,1095204;0,1841063;0,09378672;-0,02396965;0,321847;0,3235784;0,0403266;0,09062672;0,07002783;0,04399109;0,2178297;0,2184176;0,1173205;0,1636262;0,1198773;
860,000;-0,0245471;-0,005980492;-0,03600645;-0,09176064;-0,1015162;-0,08970118;0,01804638;0,06575012;-0,04686356;-0,07517052;-0,01743269;-0,04071951;-0,1066089;-0,04867983;0,06995916;-0,06616116;0,02130413;0,01830864;-0,03252125;-0,009465694;0,02620316;-0,09672403;0,03467464;0,01122665;0,05462074;-0,06585217;-0,05137014;-0,1345606;-0,06401825;-0,01508188;-0,08853388;-0,03195;0,04708385;-0,03604317;-0,1001568;-0,03249741;-0,1137013;-0,05860233;-0,1269827;-0,132607;0,03246927;-0,04310417;-0,01251221;0,0172987;-0,2033119;0,1095066;0,01497269;-0,151022;0,04084969;-0,05701447;-0,1273298;-0,1999836;0,04469252;0,1933303;-0,05856133;-0,0401516;-0,06542397;0,09521437;0,05787945;-0,06617641;0,01455402;
861,000;0,02130699;-0,04294157;-0,2115126;-0,1478047;-0,03655195;0,1237168;-0,0519042;-0,07268763;0,04511166;0,01056862;-0,02900219;0,004520416;-0,1195483;0,00576067;-0,1225562;-0,04970312;-0,05705166;-0,01735592;0,05927992;-0,1360173;-0,1556373;0,06098652;-0,0965991;-0,06655931;-0,1017876;-0,03661013;0,02265501;-0,08791399;0,1255565;-0,2425928;0,02161789;-0,04227209;-0,07068729;0,006762505;0,2005744;-0,06622362;0,1572919;0,006168842;-0,0008430481;0,07627821;-0,08198357;0,100915;0,08689737;-0,01866913;0,08612728;0,03326416;0,04388475;-0,03244495;-0,1732726;0,03390837;0,08203745;0,7193112;-0,05047607;-0,2280293;0,1168332;-0,04573154;0,09013176;-0,1281319;-0,1426225;0,1161051;0,0416975;
862,000;0,03608799;0,1438112;-0,08870459;0,1456251;-0,07468987;-0,0519166;0,1938906;0,2174249;0,1251874;0,02650738;-0,07266045;0,007502556;0,133709;0,02861881;0,0805006;0,1023417;0,06229925;-0,03914595;0,02523232;0,1021276;0,1217275;0,1493015;-0,06889868;0,1495647;0,2536607;-0,1397905;-0,09360123;0,1110644;0,01756525;0,07757425;-0,01943779;0,1109462;-0,06709719;0,1518593;-0,06940317;-0,09431744;0,04062557;0,1618185;0,03222704;0,0009746552;-0,008237839;0,02984667;-0,02900553;-0,00699234;-0,006173611;-0,07005358;-0,2127838;0,1363177;0,02365065;-0,01594687;0,2574344;0,04304218;-0,07861614;0,04195452;-0,08649778;0,08153963;-0,01153946;0,06179523;0,2791228;-0,03893328;0,2623997;
863,000;0,1139431;0,0725503;0,0725503;-0,06214809;0,03476191;0,2108531;0,1597004;0,03476191;0,1139431;0,1597004;0,1597004;0;0,1597004;0,03476191;0,03476191;0,1597004;0,03476191;0,2688451;0,2108531;0;0,03476191;0;0,1139431;0,2108531;0,2108531;0;0,0725503;0,0725503;0,03476191;0,03476191;0,0725503;0,1139431;0,3357921;0,1139431;0,03476191;0,1139431;0,0725503;0;0,1139431;0,1597004;0,1139431;-0,03218508;0,3357921;0,1597004;0,1139431;0,0725503;0,4149733;-0,09017706;0,0725503;0,2108531;-0,03218508;0,0725503;0,1139431;0,2108531;0,0725503;0,2108531;0,2108531;-0,1165056;0;0,1139431;-0,03218508;
