,180,172,188,192,196,200,204,208,212,182,186,190,176,194,198,202,206,210,178,174,170,166,162,168,158,154,150,181,185,189,193,197,201,205,164,209,213,177,173,169,165,161,157,153,149,160,179,175,156,152,148,184,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
6511.389,0.1036858,0.08699206,0.02864515,0.01010073,0.002285532,0.06123257,0.04878928,0.02101977,0.003943821,0.09636012,0.09296206,0.08641057,0.04934643,0.07918759,0.03594156,0.03862697,0.02999457,0.04208896,0.09720596,0.0927984,0.1010001,0.08533327,0.05838732,0.02163249,0.04280272,0.01436361,0.05284741,0.09702796,0.09428199,0.08029936,0.08594534,0.07409035,0.07290659,0.05175273,0.058631,0.04191647,0.02480814,0.08994552,0.1005965,0.1023171,0.08482487,0.05809687,0.03574806,0.01431798,0.009399655,0.07569174,0.09389736,0.08966869,0.05890412,0.06112989,0.04145111,0.05683681,
6507.531,0.09840998,0.08110431,0.0283289,0.01032238,0.002177592,0.06063912,0.04931714,0.0211739,0.004128012,0.09624284,0.09233876,0.08677083,0.04577724,0.07978335,0.03561521,0.03903851,0.03022886,0.04165572,0.09477551,0.09449141,0.1012084,0.08423209,0.05826359,0.02233172,0.04259111,0.0148912,0.05328564,0.09636585,0.09322809,0.07991484,0.086334,0.07348011,0.07309701,0.05156821,0.059106,0.0417021,0.02504098,0.08862448,0.1007496,0.1024291,0.08386672,0.05916284,0.0348402,0.01440707,0.009044177,0.07568479,0.09283358,0.09076503,0.05848763,0.06139637,0.04177034,0.05659922,
6503.674,0.0929749,0.07532067,0.02815081,0.01054201,0.002177314,0.06006191,0.04969302,0.02129261,0.004265703,0.09622864,0.09189674,0.08725095,0.04277453,0.08035355,0.03523567,0.03939972,0.03042732,0.04130857,0.09218176,0.09630714,0.1009954,0.08329602,0.05861167,0.02336762,0.04210845,0.01522501,0.0535575,0.09574158,0.09220073,0.07979033,0.08659433,0.07285584,0.07325212,0.05140739,0.05976658,0.04155267,0.02511343,0.08781658,0.1005961,0.1023216,0.08285768,0.06023416,0.03380794,0.01444942,0.008620777,0.07559747,0.09192257,0.09192635,0.05810727,0.06151805,0.04218763,0.05624118,
6499.816,0.08759366,0.06991527,0.02797975,0.01067619,0.002133032,0.05933226,0.04993338,0.02151645,0.004379312,0.09626589,0.09169393,0.08772901,0.04028012,0.08082824,0.03478807,0.03965573,0.03047434,0.04099743,0.08949409,0.09812599,0.1003976,0.08234608,0.05933253,0.02461625,0.04153071,0.01550319,0.05361835,0.09524453,0.09135824,0.07986002,0.08678449,0.07225168,0.07341298,0.05137867,0.0606937,0.04144091,0.02506061,0.08734418,0.1002288,0.1019716,0.08186418,0.06126532,0.03273854,0.01447725,0.008235485,0.07545805,0.09123565,0.09330241,0.05774743,0.06143793,0.04250213,0.05573506,
6495.959,0.08239348,0.06490688,0.02773112,0.01080433,0.002015472,0.0584948,0.05015717,0.02179672,0.004467628,0.09624089,0.0916049,0.08826908,0.03833639,0.08114816,0.03435425,0.03991238,0.03049881,0.04068837,0.08687728,0.09987599,0.09959476,0.08129752,0.06018136,0.02606044,0.04082567,0.01587221,0.05354445,0.09488344,0.09083518,0.08017561,0.08685745,0.07171424,0.07347248,0.05141992,0.06184213,0.04131962,0.02503752,0.08706078,0.09961656,0.101406,0.0809145,0.06224895,0.03168576,0.01453985,0.007999338,0.0752136,0.09080631,0.09494254,0.05749328,0.06115726,0.04272445,0.05499813,
6492.101,0.07744237,0.06037664,0.0274941,0.01093519,0.00197112,0.05772413,0.05031684,0.02201831,0.004537727,0.09620963,0.09157629,0.08896852,0.03701752,0.08136503,0.03394099,0.0401754,0.03062522,0.04046868,0.08448584,0.101422,0.09863023,0.08018231,0.06109915,0.02769883,0.03998356,0.01629269,0.05352281,0.09463451,0.09057045,0.0807124,0.08681553,0.07120548,0.07345999,0.05143584,0.06307766,0.0411547,0.02502283,0.08702565,0.09863614,0.100639,0.08003221,0.06323449,0.03072344,0.01469856,0.007912506,0.07481324,0.09071577,0.09667642,0.05734759,0.06081869,0.0429877,0.05405009,
6488.244,0.07279845,0.05643953,0.02738972,0.01100863,0.001981088,0.05701309,0.05042132,0.02224455,0.004625793,0.09625512,0.09167892,0.0898354,0.03626736,0.08146971,0.03344087,0.04023802,0.03082397,0.04037489,0.08243212,0.102699,0.09746716,0.07908468,0.06216207,0.0294901,0.03908944,0.01669664,0.05357654,0.09463686,0.09039523,0.08129735,0.08665663,0.07076635,0.0734368,0.05145127,0.06426497,0.04087936,0.02499499,0.08738945,0.09734682,0.09968416,0.07926869,0.06421707,0.0299924,0.01483091,0.007858629,0.07429152,0.09098989,0.09835762,0.05720909,0.06052024,0.04324396,0.05296414,
6484.386,0.06854576,0.05309279,0.0274187,0.01109148,0.001965054,0.05622239,0.05053575,0.02251303,0.00473247,0.09637871,0.0919131,0.09084103,0.03605007,0.08148167,0.032843,0.04005492,0.03100637,0.04033539,0.08075606,0.1037925,0.09609085,0.07805157,0.06333199,0.03142489,0.03810254,0.01705599,0.05348917,0.09491964,0.09029588,0.0820078,0.08627903,0.07041735,0.07334415,0.05155263,0.0653935,0.04051474,0.02507026,0.08820667,0.09591684,0.09859677,0.07859781,0.06512647,0.02947727,0.01477674,0.007859361,0.07367133,0.09151366,0.09999581,0.05716551,0.06015994,0.04348283,0.0518347,
6480.529,0.06472249,0.05032409,0.02752391,0.01122183,0.001951126,0.05544528,0.05054864,0.02264515,0.004843488,0.09663375,0.09208242,0.09190253,0.036363,0.08145332,0.03227857,0.03986476,0.03111718,0.04028055,0.07943465,0.104691,0.09462564,0.07713848,0.06455732,0.03351471,0.03694118,0.01738797,0.05311793,0.09530786,0.09038183,0.08294158,0.08569188,0.07016161,0.0730609,0.05181627,0.06648103,0.0402031,0.02515191,0.08934186,0.09443272,0.09740561,0.07805745,0.06591235,0.02907438,0.01455839,0.007980797,0.07300185,0.09220944,0.1016018,0.05731594,0.05960901,0.04374057,0.05075803,
6476.672,0.06127812,0.04812093,0.02767561,0.01130048,0.00192741,0.05485298,0.05038093,0.02259486,0.004923915,0.09703445,0.09208012,0.09289312,0.03718792,0.08130641,0.03183008,0.03982979,0.03121131,0.04019668,0.07855964,0.1053041,0.09319051,0.07641999,0.06581001,0.03570768,0.03569859,0.01776028,0.05256014,0.09582761,0.09067009,0.08385738,0.08499487,0.07007354,0.07262924,0.05222186,0.06747866,0.04000487,0.02509038,0.09072423,0.09282551,0.09612118,0.07780052,0.06658994,0.02878761,0.01425671,0.008192919,0.07233004,0.09319134,0.103108,0.05748596,0.05899085,0.04389097,0.04973432,
6472.814,0.05823633,0.04647677,0.02782214,0.01130734,0.001850995,0.05435472,0.05016641,0.02255924,0.004961895,0.09752773,0.09214415,0.09380366,0.03860482,0.08097839,0.03149693,0.0399075,0.03126097,0.04015778,0.07832532,0.1056114,0.09163121,0.07588913,0.06702397,0.03795166,0.0345605,0.01816894,0.05186773,0.09665447,0.09113608,0.08468603,0.08425817,0.07015691,0.07228211,0.05264138,0.06844655,0.03991861,0.02498722,0.0923657,0.09098806,0.09479632,0.07781666,0.06709885,0.02869906,0.01388489,0.008475521,0.0716193,0.09446009,0.1044821,0.05761765,0.05847509,0.04386379,0.0486907,
6468.957,0.0557377,0.04539334,0.02787388,0.01130614,0.001810061,0.0538617,0.04996224,0.02262091,0.005027985,0.09804671,0.09242746,0.09466868,0.04067776,0.08053149,0.03125969,0.03995437,0.03122181,0.04023131,0.07877698,0.105694,0.08991493,0.07548648,0.06821425,0.04018764,0.03360983,0.01846527,0.05100616,0.09767415,0.09176049,0.08559628,0.08353718,0.07031695,0.07199134,0.05298842,0.06939827,0.03988704,0.0249668,0.09420682,0.08896407,0.09347726,0.07798448,0.06729975,0.02881002,0.01341681,0.008804268,0.07083443,0.09582488,0.1056316,0.05787213,0.05796508,0.04379623,0.04761782,
6465.099,0.05390859,0.04490267,0.02789314,0.01124475,0.001870584,0.0535348,0.0496539,0.02272723,0.005087484,0.09852174,0.09266238,0.09546206,0.043366,0.08008778,0.03106571,0.0397733,0.03128538,0.04041385,0.07979278,0.1056461,0.08828024,0.07526792,0.06939261,0.04232028,0.03283754,0.01856503,0.05009845,0.09863333,0.0925156,0.08650102,0.08280881,0.07048219,0.07153978,0.05329096,0.07019147,0.03976492,0.02498784,0.09620595,0.08693814,0.09213648,0.07835387,0.0672123,0.02909698,0.01287041,0.009103194,0.07004511,0.09729833,0.1064292,0.0582673,0.05732098,0.04384527,0.04666815,
6461.242,0.05279912,0.04512884,0.0280806,0.01106656,0.001926386,0.05352829,0.04920566,0.02276482,0.005075969,0.0989489,0.09270711,0.09619698,0.04659652,0.07960735,0.030889,0.03938045,0.03147898,0.04063731,0.08126305,0.105322,0.08677574,0.07537904,0.07038418,0.04428676,0.03222311,0.01860789,0.04927716,0.09952974,0.09333637,0.08729408,0.08196317,0.07076301,0.07098746,0.0535926,0.07077521,0.03959247,0.02488685,0.0983244,0.08504599,0.09075515,0.07903814,0.06696926,0.02960142,0.01227638,0.009353098,0.06935835,0.09900118,0.1068837,0.05870355,0.0566166,0.04399192,0.0459491,
6457.384,0.05244388,0.04614761,0.02843622,0.010911,0.001902612,0.05372034,0.04869387,0.02262424,0.005090971,0.09934235,0.09283197,0.09683634,0.05025711,0.07894705,0.03079345,0.03898282,0.03155734,0.04076761,0.08318403,0.1045748,0.08525637,0.07582325,0.07103383,0.04600166,0.03177371,0.01868416,0.04848867,0.1004416,0.09405982,0.08810835,0.08103101,0.07134361,0.07047672,0.05389855,0.07118255,0.03951998,0.02463392,0.1003889,0.08323607,0.08945116,0.08002551,0.06665844,0.03024196,0.01162363,0.009646533,0.06875181,0.1008473,0.1069708,0.05915537,0.0560041,0.04405848,0.04535893,
6453.527,0.05284699,0.04794868,0.02883796,0.01084463,0.00191679,0.05392916,0.04815991,0.02240574,0.005180067,0.09969328,0.09311186,0.09730508,0.05424368,0.07815458,0.03084803,0.03859787,0.03146934,0.04084818,0.08555716,0.1035775,0.08374026,0.07656114,0.07145749,0.0473396,0.03154273,0.01869884,0.04768832,0.1013301,0.09467746,0.08896933,0.08019003,0.07213125,0.07002201,0.05416755,0.07137336,0.03953356,0.0244005,0.1021977,0.08143735,0.0882903,0.08124335,0.06628479,0.03090127,0.01096554,0.01001012,0.06817101,0.1025555,0.1066278,0.059616,0.05546674,0.04397696,0.04488149,
6449.669,0.05397531,0.05061048,0.02930416,0.01070735,0.002076656,0.05422198,0.04763059,0.02230414,0.005204705,0.09993621,0.09335441,0.09759545,0.05852782,0.07733845,0.03100354,0.03819252,0.03134175,0.0410163,0.08816478,0.1024572,0.08244051,0.0776304,0.07182047,0.04825691,0.03152639,0.01856523,0.04695687,0.1021154,0.09531579,0.08971491,0.07953338,0.07286041,0.06961612,0.05439184,0.07125824,0.03959411,0.02429271,0.1037472,0.07974044,0.08721915,0.08261948,0.06571245,0.03161037,0.01040199,0.01032105,0.06772713,0.1038966,0.1059121,0.06001361,0.05494493,0.04377917,0.04460745,
6445.812,0.05595988,0.05419766,0.02978232,0.01042664,0.002282233,0.05474865,0.04715602,0.02230073,0.005114167,0.1000438,0.09357654,0.09765342,0.06305166,0.07655854,0.03116402,0.037876,0.03121709,0.04120877,0.09077445,0.1011325,0.08142371,0.07895081,0.07208493,0.04872671,0.03164991,0.01828072,0.04634487,0.1027077,0.09591828,0.09022544,0.07907672,0.07348605,0.06920985,0.0546377,0.07084364,0.03972603,0.02428906,0.1050957,0.07833803,0.08630303,0.08410613,0.06483941,0.03237437,0.01003096,0.0105197,0.06755726,0.104924,0.1049646,0.06033625,0.05458046,0.04340544,0.0445386,
6441.954,0.05905133,0.05859297,0.03012143,0.01014378,0.002378291,0.05548377,0.04669425,0.02222557,0.005037359,0.100156,0.09385823,0.0974533,0.0677077,0.07582696,0.03136163,0.03771066,0.0310799,0.04140088,0.09340634,0.09953888,0.08063105,0.08043049,0.07209384,0.04861341,0.0319254,0.01786887,0.04584988,0.1030803,0.09644996,0.09044896,0.07874674,0.07415856,0.06879868,0.05490812,0.07026076,0.03988157,0.02428274,0.1061412,0.07734153,0.08564865,0.08567392,0.06376164,0.03310801,0.009907478,0.01077016,0.06760661,0.1057977,0.1039232,0.06068352,0.05447721,0.04292666,0.04471013,
6438.097,0.0632607,0.06369691,0.03030129,0.009967333,0.002351707,0.0563134,0.04615237,0.02201267,0.005040588,0.1002607,0.09416559,0.0971081,0.07237035,0.07513762,0.0316794,0.0376502,0.03097348,0.04168753,0.09599596,0.09772445,0.08018045,0.08207715,0.07179361,0.0477602,0.03242991,0.01733129,0.0454655,0.1033002,0.09702305,0.09047814,0.07847143,0.07490628,0.06849109,0.05511596,0.06956919,0.03999867,0.02416625,0.1067825,0.07673112,0.08524639,0.08719449,0.06260943,0.0337812,0.009894027,0.01113349,0.06773993,0.1065081,0.1027799,0.06108908,0.05450759,0.0425244,0.04514997,
6434.240,0.06839627,0.06952333,0.03045431,0.009868167,0.002336074,0.05721967,0.045566,0.02176729,0.005035857,0.100161,0.09449126,0.09664395,0.07672436,0.07455199,0.03209549,0.03752675,0.03083856,0.04203768,0.09828718,0.09585521,0.08014957,0.08379923,0.07130417,0.04616849,0.03313607,0.01671088,0.04519621,0.1033916,0.09759375,0.09049765,0.07834432,0.0755582,0.06828821,0.05520545,0.06868086,0.04016042,0.02398054,0.107107,0.07654421,0.0850779,0.08852418,0.06146149,0.03446811,0.009810192,0.0114393,0.06795578,0.1069242,0.1014127,0.0614631,0.0546079,0.04215458,0.04575345,
6430.382,0.07432795,0.07598748,0.03073228,0.009796275,0.002414177,0.05820648,0.04504882,0.02162741,0.004962526,0.09987485,0.09480348,0.09592485,0.08037824,0.07402837,0.03257,0.03722367,0.030533,0.0423299,0.1002144,0.09405499,0.08045208,0.08553313,0.07071231,0.04398723,0.03393295,0.01605599,0.04511008,0.103309,0.0980136,0.09043685,0.07846782,0.07600708,0.06806876,0.05520085,0.06756445,0.04042105,0.02382788,0.107181,0.07684352,0.08520495,0.08967245,0.06034838,0.03519753,0.00972068,0.01166355,0.06832106,0.1069888,0.09979609,0.06170084,0.05481417,0.04172694,0.04643868,
6426.525,0.08091564,0.0828479,0.03106209,0.009631934,0.00249672,0.05913267,0.04466884,0.02155207,0.00485943,0.09950294,0.09508742,0.09489511,0.08319194,0.07351698,0.03309215,0.03692034,0.03021114,0.04253775,0.1019078,0.09227522,0.08107823,0.08728524,0.0699728,0.04134706,0.03473749,0.01531427,0.04521319,0.1030844,0.09833658,0.09006081,0.078772,0.07634307,0.06785718,0.0551431,0.06632597,0.04067685,0.02376819,0.1068997,0.07756633,0.08567123,0.09068411,0.05919407,0.03590953,0.00979559,0.01186747,0.06881828,0.1067384,0.09799422,0.06179096,0.05505357,0.04129671,0.04725469,
6422.667,0.08794823,0.08975895,0.03125242,0.009359554,0.00254799,0.05988891,0.04445342,0.02139637,0.004787178,0.09902829,0.0954237,0.09367056,0.08513398,0.073135,0.03361588,0.0368054,0.03008652,0.04271142,0.103381,0.09050454,0.08209823,0.08882189,0.06907048,0.0384065,0.03553286,0.01452998,0.04543038,0.1027574,0.09864967,0.08936252,0.07907579,0.07667078,0.06778696,0.05505625,0.06503387,0.04086687,0.02378267,0.106282,0.07863646,0.08648867,0.09149913,0.05796239,0.03660725,0.01001138,0.01202738,0.06941222,0.10626,0.096054,0.06182496,0.05529585,0.04088339,0.04822396,
6418.810,0.09509423,0.09629951,0.03125769,0.009162435,0.002597122,0.06058362,0.04441376,0.02112871,0.004773957,0.09848123,0.09576075,0.09242059,0.08598681,0.07292294,0.0340881,0.03683811,0.03007761,0.04284618,0.1045501,0.08891346,0.08352102,0.0898958,0.06806854,0.0354044,0.03635394,0.01389347,0.04577002,0.1022366,0.09883708,0.08854531,0.0794019,0.07697785,0.06787221,0.05492356,0.0636988,0.04103882,0.0237585,0.1054712,0.08011511,0.08763576,0.09199622,0.05676708,0.03732548,0.0102356,0.01216153,0.07011993,0.1056826,0.09410904,0.06188175,0.05563482,0.0404858,0.04929597,
6414.952,0.1017831,0.1020257,0.03114817,0.009085052,0.002646252,0.06129564,0.04451111,0.02084066,0.004754997,0.09794673,0.09591607,0.09122983,0.08554365,0.07286407,0.03447723,0.03691281,0.03002391,0.04292355,0.1053847,0.0876473,0.08529741,0.09063198,0.06698541,0.03252362,0.03721443,0.01340917,0.04623974,0.1015273,0.09888547,0.08773986,0.07991233,0.0771753,0.06804294,0.05470804,0.06240654,0.04125182,0.0236543,0.1045239,0.08213981,0.08898432,0.09213293,0.05574559,0.03799667,0.01046958,0.01223479,0.07087603,0.1050181,0.09236424,0.06189853,0.05613264,0.04018929,0.0504914,
6411.095,0.1074969,0.1065147,0.03103194,0.009062249,0.002689644,0.06194881,0.04466864,0.02063705,0.004670262,0.09744497,0.09584966,0.09008397,0.08384524,0.07302069,0.03481748,0.03697079,0.02985353,0.04296847,0.1058235,0.08668311,0.08733805,0.09121466,0.06580693,0.02986111,0.03808535,0.01294539,0.04678879,0.1007744,0.09893143,0.08686507,0.08050428,0.07720652,0.068286,0.05443977,0.06122043,0.04148244,0.02354613,0.103466,0.08462004,0.09047969,0.09195396,0.05498033,0.0384599,0.01078261,0.01219541,0.07161244,0.1041536,0.09083233,0.06176626,0.05674268,0.04003622,0.05181691,
6407.237,0.1119932,0.1094656,0.03089779,0.009074839,0.002683886,0.06244513,0.04489679,0.02047088,0.004537007,0.09696963,0.09565926,0.08904433,0.08100297,0.07341197,0.03518242,0.03702854,0.02966315,0.04303122,0.1058431,0.08596992,0.08949049,0.09154556,0.06456082,0.02745424,0.03887757,0.01257136,0.04740602,0.1000509,0.09885126,0.08583187,0.08101918,0.07714695,0.06861193,0.05416881,0.06006898,0.04167915,0.02350605,0.1022894,0.08725183,0.09216709,0.09152686,0.0544391,0.03866667,0.01114819,0.01210199,0.0723671,0.1031321,0.08945704,0.06151844,0.05737156,0.03993725,0.05312254,
6403.380,0.1150509,0.1106732,0.03065876,0.009121454,0.002637144,0.06273384,0.04526347,0.02024916,0.004379566,0.09658737,0.09543227,0.0882194,0.0771597,0.07397549,0.03552593,0.03711428,0.02959037,0.04317682,0.1055667,0.08561735,0.0917032,0.09146356,0.06328315,0.0253754,0.03950445,0.01239254,0.04811598,0.0993892,0.09841656,0.0847533,0.08156075,0.07709816,0.06898836,0.05390434,0.05898753,0.04186103,0.02354279,0.1010091,0.08988259,0.09403518,0.09094322,0.05403523,0.03878716,0.01148383,0.01196169,0.07307716,0.1021236,0.08834813,0.06120661,0.05800777,0.03981052,0.05426162,
6399.522,0.1164015,0.1098979,0.03037898,0.009253918,0.002634703,0.06287386,0.04569712,0.02002494,0.004248484,0.09632939,0.09515924,0.08754426,0.07254466,0.07458851,0.03576861,0.03722671,0.02953628,0.04333942,0.1050991,0.08574633,0.09398375,0.09100098,0.06201662,0.02373525,0.04008599,0.01230106,0.04893559,0.09877719,0.09776625,0.08373626,0.08224805,0.07697213,0.06944128,0.05361101,0.05816269,0.04207147,0.02362555,0.09963045,0.09248553,0.09601898,0.09019875,0.05380877,0.03892286,0.01175743,0.01173355,0.07373774,0.1011574,0.0876114,0.06083192,0.05866351,0.03970508,0.05524064,
6395.665,0.1159303,0.1071257,0.03011819,0.009430927,0.002670417,0.06293197,0.04606073,0.01990701,0.004183882,0.09609224,0.09474849,0.08693705,0.06748053,0.07521107,0.03598073,0.03736734,0.02937858,0.04334993,0.1044006,0.08628691,0.09616375,0.09030087,0.06084544,0.02250528,0.04079447,0.0122696,0.04979504,0.09816549,0.09715801,0.08278038,0.08299801,0.07661252,0.07000215,0.05325377,0.05761951,0.04230585,0.0237712,0.09808313,0.09492271,0.09795919,0.08928343,0.05386351,0.03893336,0.01205959,0.011455,0.07446527,0.1002155,0.08720034,0.06045382,0.05927679,0.03978803,0.05608023,
6391.808,0.113727,0.1028505,0.0297819,0.009565808,0.002699451,0.06289015,0.04640443,0.01995193,0.004120394,0.09583639,0.0941681,0.08649153,0.06237774,0.07591605,0.03617952,0.0375186,0.02925838,0.04320033,0.1033239,0.08714684,0.09806217,0.08949888,0.05989028,0.0216263,0.04151916,0.01240862,0.05052742,0.09758028,0.09651107,0.08197368,0.08368081,0.07611967,0.07054479,0.05287164,0.05724325,0.04244082,0.02395677,0.0964349,0.09703688,0.09967311,0.08835442,0.05421597,0.03867194,0.01245787,0.01117136,0.07514045,0.09932588,0.08700368,0.06012221,0.05976526,0.04011784,0.05670062,
6387.950,0.1101623,0.09767909,0.02933704,0.009700784,0.002700045,0.06267565,0.04686607,0.02012689,0.004023502,0.09563305,0.09352807,0.08626001,0.05746247,0.07667799,0.03624928,0.03772778,0.02933007,0.04293583,0.1018105,0.08827665,0.09958432,0.08864506,0.05916004,0.02116361,0.04207793,0.01264718,0.05106968,0.09703849,0.09566846,0.08135157,0.08426479,0.07567631,0.07098179,0.05249916,0.05702883,0.04236104,0.0241101,0.09488951,0.09881128,0.1010361,0.08746503,0.05484287,0.03820834,0.01286093,0.01085772,0.07559054,0.09842265,0.0870343,0.05978015,0.06014588,0.0404632,0.05704415,
6384.093,0.1058424,0.09195837,0.02888987,0.009889928,0.002638396,0.06225286,0.04744566,0.02034431,0.003943055,0.0955086,0.09299777,0.08620682,0.05283178,0.07747306,0.03620563,0.03810477,0.02949242,0.04254945,0.0999997,0.08967239,0.1006469,0.08766273,0.05851438,0.02112275,0.04246427,0.01289382,0.05152041,0.09648903,0.09468837,0.08079343,0.08480428,0.07521177,0.07138384,0.05214678,0.05711607,0.04218744,0.02427267,0.09354512,0.1002437,0.1019921,0.08647851,0.05571539,0.03768973,0.01323483,0.01048204,0.07582677,0.09748114,0.087426,0.05930952,0.06051571,0.04061626,0.05714722,
6380.235,0.1011456,0.08595657,0.02851298,0.01013074,0.002507298,0.06175921,0.04807395,0.02052074,0.003888626,0.09541808,0.0926243,0.08636703,0.04864284,0.0783347,0.03614271,0.03858713,0.02961034,0.0421907,0.09801613,0.09138576,0.1012777,0.08649708,0.05794829,0.02138655,0.04265499,0.01322981,0.05196021,0.09592707,0.09361894,0.08027009,0.08533233,0.07460415,0.07180495,0.05182397,0.05757071,0.04209352,0.02443024,0.09235646,0.1012632,0.1026213,0.08536834,0.05671719,0.03704842,0.0136167,0.01004438,0.07586904,0.09663054,0.0882142,0.0587415,0.0608529,0.0406868,0.05705989,
6376.378,0.09610727,0.07994103,0.02818089,0.01034973,0.002354566,0.06127464,0.04866565,0.02062439,0.003875978,0.09531941,0.09232814,0.08668564,0.04497293,0.07914747,0.03604271,0.03897955,0.02974568,0.0420209,0.09584058,0.09332071,0.1015763,0.08519661,0.05763203,0.02195921,0.04261808,0.01369863,0.05237596,0.09544233,0.0924826,0.07982501,0.08581831,0.07385395,0.07224605,0.05148629,0.05824016,0.04202141,0.02448523,0.09126016,0.1018064,0.1029843,0.08420421,0.05773336,0.03611922,0.01390203,0.009560014,0.07577042,0.0959142,0.08930677,0.05823474,0.06106591,0.04090493,0.0568008,
6372.520,0.09081166,0.07413246,0.02784305,0.01045521,0.002236602,0.06066581,0.04913463,0.02073595,0.003936738,0.09526028,0.09206425,0.08695271,0.0418781,0.07977804,0.03581208,0.03922839,0.02994035,0.04198766,0.09347001,0.09529275,0.1015545,0.08384184,0.05767456,0.02292971,0.04243608,0.01415894,0.05274152,0.09514237,0.09140771,0.07951672,0.08622179,0.07304391,0.07267161,0.05114966,0.05901917,0.04188219,0.02452094,0.09021617,0.1018431,0.1030273,0.08298081,0.05876867,0.03498284,0.01403908,0.00906299,0.07564212,0.09526793,0.09063046,0.0578411,0.06116022,0.04134146,0.05635126,
