,50_hexanon_in_hexane,60_hexanon_in_hexane,60_hexanon_in_hexane,70_hexanon_in_hexane,70_hexanon_in_hexane,80_hexanon_in_hexane,80_hexanon_in_hexane,90_hexanon_in_hexane,90_hexanon_in_hexane,100_hexanon_in_hexane,100_hexanon_in_hexane,20_hexanon_in_hexane,20_hexanon_in_hexane,30_hexanon_in_hexane,30_hexanon_in_hexane,40_hexanon_in_hexane,40_hexanon_in_hexane,50_hexanon_in_hexane,10_hexanon_in_hexane,10_hexanon_in_hexane,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
4544.085,0.02846118,0.08584362,0.02723121,0.02723474,0.08869034,0.07528011,0.02745012,0.03019143,0.07278202,0.05624828,0.03337118,0.05557058,0.1016364,0.03977131,0.1038185,0.09961559,0.03124806,0.09410604,0.1007673,0.07258656,
4540.228,0.02999995,0.09075907,0.02784659,0.02718256,0.09268111,0.08097165,0.02705095,0.02843523,0.07856379,0.06252884,0.03058415,0.06472369,0.09886116,0.04490042,0.1029988,0.1017232,0.03372975,0.09818904,0.09739236,0.08511439,
4536.370,0.03222296,0.09487239,0.02902661,0.02764985,0.09590668,0.0860421,0.02716831,0.02730737,0.08375206,0.06885748,0.02862879,0.07585076,0.0952453,0.05146958,0.1013644,0.1030841,0.03711781,0.1014095,0.09320079,0.09952855,
4532.513,0.03528542,0.09818462,0.03085001,0.02866872,0.09839857,0.09041905,0.02780986,0.02672486,0.08825836,0.07484858,0.02735269,0.0890122,0.09085228,0.05976979,0.0989285,0.1036744,0.04163316,0.1037737,0.08829626,0.1153802,
4528.655,0.03940882,0.1007011,0.03341818,0.03031011,0.1001644,0.09406146,0.02901381,0.02666744,0.09206087,0.08026001,0.02666517,0.1040586,0.08578467,0.07003007,0.09569097,0.1034611,0.04751664,0.1052735,0.08280647,0.1316093,
4524.798,0.04486795,0.1023925,0.03692219,0.03267582,0.1011939,0.09693536,0.03086173,0.0271282,0.09513308,0.08499942,0.0265036,0.1203316,0.08016557,0.08237399,0.09164362,0.1024183,0.05503503,0.1058826,0.07686308,0.1462794,
4520.940,0.05197091,0.1032433,0.04160854,0.03591647,0.1014708,0.09902415,0.03347837,0.02814487,0.09744498,0.08902855,0.02683248,0.1363601,0.07414285,0.09673753,0.08682826,0.1004909,0.06445865,0.1055609,0.07062414,0.156766,
4517.083,0.06107563,0.1032738,0.04769939,0.04024533,0.1009497,0.1003478,0.03702319,0.02979849,0.09900088,0.09233403,0.02767389,0.1498798,0.06793619,0.1126456,0.0813719,0.09764175,0.07599283,0.1042667,0.06433011,0.1606247,
4513.226,0.07251301,0.1024671,0.0554468,0.04590645,0.09959106,0.1009197,0.04171827,0.032175,0.09980848,0.09490865,0.02910253,0.1582379,0.06181286,0.1289681,0.07545303,0.09391062,0.0897036,0.1019467,0.05827426,0.1567148,
4509.368,0.0864218,0.1007402,0.06513812,0.0531591,0.0973827,0.1007044,0.04780916,0.03541534,0.09986159,0.09673923,0.03123212,0.1593213,0.0559911,0.1437835,0.06927279,0.0893556,0.1053238,0.09857327,0.05270487,0.1458476,
4505.511,0.1025964,0.09804669,0.07699315,0.06225371,0.09433557,0.09966622,0.05554132,0.03973281,0.0991445,0.09783025,0.03420858,0.1526714,0.05065838,0.1545109,0.06308082,0.08405084,0.1219906,0.09419315,0.0477826,0.1304343,
4501.653,0.1202254,0.09444238,0.09105631,0.07338931,0.09047128,0.09780402,0.06517029,0.04535035,0.09762786,0.09818718,0.03821122,0.1398239,0.04602468,0.1586697,0.05714995,0.07816717,0.1380499,0.08891816,0.0436321,0.1133091,
4497.796,0.1375649,0.09001049,0.1070188,0.08665954,0.08581701,0.09510324,0.07688167,0.05250309,0.0952857,0.09780068,0.04345275,0.1235082,0.04224952,0.1550624,0.05169233,0.07194634,0.1510293,0.08290704,0.04038377,0.09666717,
4493.938,0.1518973,0.0848081,0.123929,0.1019023,0.08047687,0.09154017,0.09066853,0.06145206,0.09212258,0.09664557,0.05016986,0.1064061,0.03941771,0.1444566,0.04687158,0.06561773,0.1581689,0.07634278,0.03816715,0.08175249,
4490.081,0.16018,0.07893012,0.1399322,0.1184502,0.07463997,0.08714744,0.106214,0.0723913,0.08815521,0.09470244,0.05860087,0.09034754,0.03760968,0.1292188,0.04284254,0.05940665,0.1576045,0.06945878,0.03706172,0.06903921,
4486.223,0.1602932,0.07258528,0.1523408,0.1348228,0.06850816,0.08203783,0.1226656,0.08537053,0.08342906,0.0919925,0.06893218,0.07623156,0.03690912,0.1121595,0.03973405,0.0535614,0.1493674,0.06256984,0.03709534,0.05852056,
4482.366,0.1521134,0.06605714,0.1583308,0.1485738,0.06230735,0.07638343,0.1383065,0.100207,0.07807932,0.088534,0.08124848,0.06433287,0.03739072,0.09548099,0.0376505,0.04830774,0.1353714,0.05599684,0.03832792,0.04999057,
4478.508,0.1376331,0.05960767,0.156158,0.1567607,0.05629413,0.07036798,0.1505001,0.1162337,0.07229852,0.08432371,0.09545066,0.05459362,0.03913146,0.08047283,0.03666966,0.04382071,0.1184633,0.04999373,0.04084708,0.04322325,
4474.651,0.1199666,0.05348546,0.1461805,0.1571542,0.05071238,0.06417276,0.1563865,0.132005,0.06628613,0.07940968,0.111041,0.04680074,0.04219997,0.06768913,0.03685122,0.04022317,0.1012462,0.04476047,0.04469925,0.03798595,
4470.794,0.101985,0.0479488,0.1307694,0.1494476,0.04577206,0.05803223,0.1542277,0.1451802,0.06025428,0.07391771,0.1268301,0.04068427,0.04660158,0.05717938,0.03826379,0.03758642,0.08540453,0.04044969,0.04982394,0.03401532,
4466.936,0.08551767,0.04320452,0.1130556,0.1354654,0.04163396,0.05223222,0.1444145,0.1529266,0.0544448,0.06804042,0.1407407,0.03597874,0.05217727,0.04872188,0.04098736,0.03596775,0.07170121,0.03713214,0.05598516,0.03105839,
4463.079,0.07135693,0.03937289,0.09562808,0.1182204,0.03842032,0.04702294,0.1292674,0.1530698,0.04909751,0.06203181,0.150045,0.03244267,0.05858283,0.04204561,0.04505909,0.0354441,0.06030648,0.03482616,0.0627712,0.0289247,
4459.221,0.05966906,0.03652149,0.08000122,0.1005628,0.03623043,0.04257669,0.1118358,0.1453054,0.0443924,0.05614987,0.1522907,0.02985792,0.0653787,0.03690683,0.05035838,0.03611801,0.05109856,0.03355152,0.06966862,0.02750813,
4455.364,0.05030908,0.03471246,0.06675348,0.0843383,0.0351189,0.03900924,0.09466249,0.1314373,0.0404794,0.0506191,0.1465528,0.02804577,0.07209734,0.03303974,0.05656582,0.03808033,0.04382803,0.03331732,0.07621652,0.02673353,
4451.506,0.04298444,0.03400022,0.05594108,0.07036992,0.0351303,0.03642085,0.07924915,0.1144506,0.0375067,0.0456509,0.1340882,0.02687855,0.07833102,0.03018072,0.06323381,0.04136572,0.0381992,0.03416475,0.08213699,0.02650727,
4447.649,0.03738018,0.03440416,0.04736875,0.05883317,0.03635074,0.03489827,0.06617567,0.09714295,0.03556674,0.04141485,0.1177009,0.02627442,0.08385113,0.02814724,0.06987555,0.04593859,0.03391615,0.03619913,0.08730768,0.02676379,
4443.791,0.0331779,0.03595356,0.04070005,0.04958551,0.0388657,0.03449741,0.05547674,0.08129627,0.03469554,0.03803411,0.1003444,0.02618654,0.08859425,0.02681513,0.07608479,0.05163804,0.03072818,0.03951848,0.09167787,0.02751005,
4439.934,0.03006926,0.03873218,0.03559427,0.04235545,0.04270418,0.03527916,0.0469529,0.06771482,0.03496,0.03563662,0.08412427,0.02660606,0.0925298,0.02605944,0.08163684,0.05809782,0.02843336,0.04414562,0.09522416,0.02881635,
4436.076,0.02781511,0.04281471,0.03177363,0.03681665,0.04775837,0.03731202,0.04032349,0.05658748,0.03647261,0.03431517,0.07007663,0.02755701,0.09561668,0.02579093,0.08643655,0.06481376,0.02685353,0.04996347,0.09793001,0.03077593,
4432.219,0.02624956,0.04814839,0.02898238,0.03263232,0.05369684,0.04061601,0.0352777,0.04773212,0.03929539,0.03410389,0.05844737,0.02908929,0.09785683,0.02601011,0.09042805,0.07132667,0.02586444,0.05666021,0.09977973,0.03351234,
4428.362,0.02525375,0.05443342,0.02698671,0.02953862,0.06004186,0.04513256,0.03150385,0.04081031,0.04338008,0.0350566,0.04910893,0.03131102,0.0992789,0.02675852,0.09359178,0.07729162,0.02539923,0.06374047,0.1007529,0.03722822,
4424.504,0.02475185,0.06114754,0.0256351,0.02734762,0.06632124,0.05065852,0.02874034,0.03551216,0.04852469,0.03724333,0.04180732,0.03440194,0.09987745,0.02806297,0.09591868,0.08249559,0.02542206,0.07066344,0.1008357,0.04216113,
4420.647,0.02471644,0.06775136,0.02485147,0.02587344,0.07215445,0.05675861,0.02677473,0.03154933,0.05433076,0.04066921,0.03622907,0.03855648,0.09960306,0.02998963,0.09738755,0.08685913,0.02593384,0.07702786,0.1000421,0.04852816,
4416.789,0.02514877,0.07382812,0.02457819,0.02496532,0.07729771,0.06289373,0.0254475,0.02863679,0.06031171,0.04521366,0.03203328,0.04395849,0.09839964,0.03269697,0.09799626,0.0903565,0.02696392,0.08259904,0.09836839,0.05655488,
4412.932,0.02606532,0.07911833,0.02477123,0.02455565,0.0816211,0.06865402,0.02467382,0.02656046,0.06605132,0.05056509,0.0289153,0.05082721,0.09625514,0.03637396,0.09774958,0.09296725,0.02857933,0.08723629,0.09576356,0.06644839,
4409.074,0.02752353,0.08350439,0.02541591,0.02461789,0.08505703,0.07377645,0.02440425,0.02515997,0.07123604,0.05624581,0.02666196,0.05937878,0.09320536,0.04119271,0.09661947,0.09465107,0.03090732,0.09086013,0.09220192,0.07826076,
4405.217,0.02962859,0.08693742,0.02654974,0.02514282,0.08759081,0.07808305,0.02460332,0.02430984,0.07565077,0.06176765,0.02511628,0.06972431,0.08929814,0.04734271,0.09456307,0.09538136,0.03410329,0.09342724,0.08773321,0.09177016,
4401.359,0.03252184,0.08939768,0.02827469,0.02615071,0.08924485,0.08149382,0.02527055,0.02393729,0.07919357,0.06676375,0.0241434,0.08182756,0.08459114,0.05501834,0.09159788,0.09520268,0.03831555,0.09494198,0.08249136,0.1064008,
4397.502,0.03638116,0.09089813,0.03070418,0.0277069,0.09003724,0.08401765,0.02644743,0.02400753,0.08186889,0.07102628,0.02366139,0.0953917,0.07918882,0.06434615,0.08779848,0.09416505,0.0437136,0.09547372,0.07668183,0.1210058,
4393.644,0.04138072,0.0914724,0.0339512,0.02991041,0.08998871,0.08569347,0.02817745,0.02453036,0.08373018,0.07448301,0.02363401,0.1095725,0.07325272,0.07530147,0.08321442,0.09225079,0.05049131,0.09504857,0.07048107,0.1335629,
4389.787,0.0476957,0.09113895,0.03816391,0.03285809,0.089133,0.08655135,0.03052382,0.02553229,0.08480635,0.07715251,0.02404771,0.1226775,0.06698321,0.08756098,0.07789956,0.08940612,0.0587555,0.09361204,0.06402037,0.141358,
4385.929,0.05553201,0.08991488,0.0434773,0.03665579,0.08749849,0.08662936,0.03362842,0.02703395,0.08513021,0.0790787,0.02490477,0.1322909,0.06060625,0.1002999,0.07200117,0.0856467,0.06843352,0.09115618,0.05753674,0.1421003,
4382.072,0.06494943,0.08788788,0.04998773,0.04144261,0.085163,0.08598878,0.03763191,0.02910538,0.08478165,0.08030126,0.02621158,0.1362338,0.05439875,0.1121687,0.06578951,0.08112074,0.07926274,0.08776485,0.05139608,0.135424,
4378.215,0.07578766,0.08524009,0.0578021,0.04736914,0.08228122,0.08474492,0.04263111,0.03185946,0.0838595,0.08091672,0.02802771,0.1338861,0.04871441,0.1217194,0.05966204,0.07611548,0.09083074,0.08365449,0.04595194,0.1234165,
4374.357,0.08788645,0.08218768,0.06704102,0.05458898,0.07901978,0.08307361,0.04878173,0.03542154,0.08248664,0.08107325,0.03049844,0.1264568,0.0438498,0.1279039,0.05402147,0.07097927,0.1026788,0.07916483,0.04143128,0.109273,
4370.500,0.1009205,0.0788484,0.07780071,0.06329013,0.07548637,0.08110173,0.05632572,0.03996873,0.08079474,0.0808992,0.03378936,0.1157489,0.03988143,0.129912,0.04903186,0.06590962,0.1140855,0.0745072,0.03784738,0.09522218,
4366.642,0.1137764,0.07517355,0.08997893,0.07363302,0.07166561,0.07882603,0.06547993,0.04571996,0.07883398,0.08048222,0.03806364,0.1030905,0.03671335,0.1269282,0.04459735,0.0608812,0.1235137,0.06962869,0.03507175,0.08198743,
4362.785,0.1243793,0.07104751,0.1029023,0.08552701,0.06748454,0.07615446,0.07629626,0.05290198,0.07652933,0.07981159,0.04351282,0.08958494,0.03424189,0.1188386,0.04063198,0.05582079,0.128783,0.06441071,0.03305973,0.06980603,
4358.927,0.1303962,0.06643697,0.1150999,0.0984152,0.06295381,0.07296778,0.0885518,0.06172749,0.07373624,0.07875233,0.05036169,0.07648849,0.03248753,0.1069605,0.03721626,0.05079682,0.1282824,0.05890148,0.03186568,0.05908795,
4355.070,0.1302964,0.06144432,0.1244978,0.1111312,0.05817297,0.06918706,0.1015542,0.07227135,0.07033794,0.07712883,0.0588192,0.06480869,0.03157343,0.09346166,0.03449294,0.04601182,0.1219603,0.05333588,0.03152698,0.05017085,
4351.212,0.1239999,0.05624383,0.1289834,0.1218187,0.0532874,0.06485847,0.1139127,0.08435064,0.06634974,0.07481954,0.06897824,0.05493136,0.03158415,0.08015093,0.03256086,0.04165927,0.1111925,0.04797931,0.03209347,0.04302111,
4347.355,0.1128234,0.05102725,0.1272519,0.1282502,0.04847885,0.06014371,0.1236521,0.09745377,0.06192377,0.0718396,0.08080021,0.04678923,0.0325263,0.06798843,0.03145516,0.03788164,0.09798398,0.04303081,0.0336183,0.03733921,
4343.497,0.09892939,0.04599972,0.1195131,0.1287145,0.04393071,0.05522855,0.1287216,0.1105302,0.05723482,0.06829574,0.09404147,0.04018231,0.0343647,0.05738013,0.03116695,0.03476869,0.08424149,0.03865171,0.03605574,0.032839,
4339.640,0.08455892,0.0413713,0.1074838,0.1229268,0.03981356,0.05029998,0.1277084,0.1217829,0.05244487,0.06424785,0.1078847,0.03495303,0.03700371,0.04852315,0.03170657,0.03236482,0.07137495,0.03497957,0.03920646,0.02935779,
4335.783,0.07137264,0.03734821,0.09361521,0.1122378,0.03629566,0.04555722,0.1206085,0.1288815,0.04772707,0.059731,0.1205374,0.03097421,0.04031926,0.04147862,0.03309837,0.03074095,0.06024507,0.03211376,0.04281523,0.02679866,
4331.925,0.06020178,0.03410892,0.08004223,0.09894481,0.0335142,0.04119827,0.1090273,0.1298084,0.04325873,0.05485949,0.1293294,0.02808138,0.04433006,0.0361198,0.03540074,0.02999272,0.05121909,0.03009142,0.04693039,0.02505138,
4328.068,0.05113952,0.03173521,0.06793196,0.08521055,0.03153849,0.0374134,0.09533215,0.1239771,0.03922161,0.04983094,0.1317285,0.02605471,0.04925467,0.03212976,0.03881002,0.03018108,0.04413367,0.02889719,0.05195738,0.02395606,
4324.210,0.04384664,0.03018482,0.05756937,0.07239164,0.03040215,0.03434257,0.08152197,0.1126936,0.0357816,0.04490675,0.126808,0.02464516,0.05516383,0.02912727,0.04348185,0.03134533,0.03850028,0.02852773,0.05802744,0.02333722,
4320.353,0.03796045,0.02940811,0.0488763,0.06108601,0.03016644,0.03204337,0.06881909,0.09847384,0.03307185,0.04039,0.1158532,0.02368248,0.06166514,0.02683165,0.04923648,0.03355775,0.03394059,0.0289972,0.06465589,0.02309583,
4316.495,0.03326476,0.02944505,0.0417465,0.05149437,0.03089671,0.03055496,0.05782034,0.08381841,0.03120371,0.03653662,0.1015384,0.0231302,0.06814631,0.02511196,0.05562601,0.03690946,0.03030345,0.03035215,0.07116815,0.02324098,
4312.638,0.02960635,0.03040244,0.03604488,0.04364892,0.03264434,0.0299569,0.04868786,0.07037152,0.03025379,0.03350559,0.08652799,0.02300135,0.07409433,0.02390532,0.06212897,0.04141638,0.02750163,0.03272127,0.0770341,0.02380391,
4308.780,0.02682683,0.03240926,0.03160312,0.03744261,0.03548569,0.03033331,0.04134402,0.05883251,0.03024755,0.03136316,0.07260615,0.0232967,0.07912336,0.02315069,0.06823317,0.04690141,0.02542451,0.03623896,0.0818377,0.02480932,
4304.923,0.02477645,0.0355491,0.02824592,0.03263786,0.03945248,0.03174293,0.03560087,0.04932225,0.03122103,0.03009911,0.06058843,0.02402165,0.08308594,0.02281687,0.07359013,0.05297824,0.02395705,0.04091303,0.08542747,0.02633992,
4301.065,0.02334208,0.03981932,0.0257736,0.02897689,0.04441293,0.03423296,0.03120806,0.04171425,0.03325604,0.02972511,0.05065765,0.0252263,0.08614053,0.02291857,0.07814398,0.05922032,0.02301239,0.04658496,0.08807319,0.0285316,
4297.208,0.0224349,0.04508324,0.02399857,0.02627101,0.05004078,0.03778848,0.02791338,0.03577115,0.03638878,0.0303056,0.04270319,0.02701578,0.08842111,0.02347953,0.08194268,0.06525025,0.02252956,0.05293011,0.09003901,0.031541,
4293.350,0.02197269,0.05097365,0.02279602,0.02435248,0.05585677,0.04226403,0.02549646,0.03123029,0.040515,0.03188601,0.03648997,0.02952713,0.08972178,0.02452017,0.08483668,0.07065768,0.02246991,0.05943065,0.09106749,0.03557556,
4289.493,0.02189262,0.05693452,0.02208363,0.02302888,0.06134571,0.04738455,0.02377528,0.02784169,0.0453748,0.034472,0.03175025,0.03288687,0.08965633,0.02608276,0.0864956,0.07504243,0.0228296,0.06545783,0.09061382,0.04081637,
4285.636,0.02218082,0.06243813,0.02178202,0.02216885,0.06614783,0.05277309,0.02260702,0.02535898,0.05062369,0.03801584,0.02822404,0.03715236,0.08804255,0.02822671,0.08671027,0.07817876,0.02362282,0.07052968,0.08840791,0.04723997,
4281.778,0.02286686,0.06718884,0.02184547,0.02174363,0.07017906,0.0580441,0.02190565,0.02358258,0.05592689,0.04241505,0.02564608,0.04233246,0.08506683,0.0310129,0.08561038,0.08008444,0.02486086,0.07449633,0.08464512,0.05463627,
4277.921,0.02398601,0.07111584,0.02228985,0.02173826,0.07350253,0.0629445,0.02163502,0.02237269,0.06103696,0.0475005,0.02378378,0.04844943,0.08112753,0.03452682,0.08355093,0.08095637,0.02658442,0.07744323,0.07985841,0.06276149,
4274.063,0.02557856,0.07419667,0.02315804,0.02212562,0.07611943,0.06734255,0.02176924,0.02162194,0.06579423,0.0529923,0.02248899,0.05539783,0.07652343,0.03882623,0.08076721,0.08097771,0.02887186,0.07942264,0.07451662,0.07122328,
4270.206,0.02768936,0.07640494,0.02448612,0.02291241,0.07799224,0.07114276,0.02229668,0.02127864,0.07006668,0.05855343,0.02167188,0.06271914,0.07137719,0.0438191,0.07727198,0.08017199,0.03175906,0.08040241,0.0687582,0.07914329,
4266.348,0.03038028,0.07790785,0.02630689,0.02414114,0.07926113,0.07438163,0.02323114,0.02134671,0.07381449,0.06390694,0.02127535,0.06999965,0.06609219,0.04940337,0.07335944,0.07874934,0.03525932,0.08062623,0.06297491,0.08582103,
4262.491,0.03386019,0.07923622,0.02872828,0.02589814,0.08031868,0.07728035,0.02463981,0.0218342,0.07713164,0.06888794,0.02128101,0.07799523,0.06162739,0.05601722,0.06996284,0.07754248,0.03963368,0.08084507,0.05827066,0.09249417,
4258.633,0.0386082,0.08095554,0.03201748,0.02833822,0.08151568,0.08003194,0.02667771,0.02276189,0.08009487,0.07338905,0.0217098,0.08859165,0.05860301,0.06485881,0.0678058,0.0773796,0.04556348,0.08176998,0.05532287,0.1016178,
4254.776,0.04524696,0.08302815,0.03657512,0.03169042,0.08275783,0.08258382,0.02955107,0.02421236,0.08262491,0.07729001,0.02260129,0.102386,0.05635322,0.07697809,0.06637069,0.0779864,0.05382618,0.0832401,0.05325777,0.1128506,
4250.918,0.05427001,0.08474217,0.04279409,0.03626446,0.08351324,0.08462255,0.0334687,0.02630456,0.08452943,0.08047633,0.02398535,0.1167277,0.05363764,0.09205001,0.06438556,0.07814152,0.064802,0.08426243,0.05065665,0.1217188,
4247.061,0.06586579,0.08531661,0.05092534,0.04236939,0.08322687,0.08576947,0.03864633,0.02917168,0.08561077,0.08285744,0.02593049,0.1269762,0.04991959,0.1080713,0.06106849,0.07680726,0.0782648,0.08386073,0.0470269,0.1234644,
4243.204,0.07984825,0.08439779,0.06109096,0.05019436,0.0816428,0.08581015,0.04532307,0.03299693,0.08571488,0.08437323,0.02860669,0.1295752,0.04550892,0.1220142,0.05653764,0.07375996,0.09340008,0.08167684,0.0427898,0.1169888,
4239.346,0.09559383,0.08206613,0.07331643,0.05986527,0.07882398,0.08472339,0.05373034,0.03800226,0.08477279,0.08501368,0.0322352,0.1241172,0.04102586,0.1309581,0.05141111,0.06939837,0.1088726,0.07792739,0.03859972,0.1049233,
4235.489,0.1118122,0.07859118,0.08740713,0.07150123,0.07499512,0.08258729,0.06401924,0.04440064,0.08280823,0.08477578,0.03700058,0.1128923,0.0369979,0.1330501,0.04630201,0.06425712,0.1227694,0.07304667,0.03495514,0.09088074,
4231.631,0.1262014,0.074198,0.1026332,0.08499151,0.07036743,0.07949839,0.07616363,0.05237093,0.07990984,0.08365589,0.04306543,0.0988429,0.03369644,0.1279033,0.0415726,0.058699,0.1325267,0.06739931,0.03210429,0.07718675,
4227.774,0.1356187,0.06901296,0.1173189,0.0996485,0.06510591,0.07553811,0.08980875,0.06202939,0.07619008,0.08169758,0.05059355,0.08421171,0.03119315,0.116705,0.03738295,0.05295904,0.1355452,0.06124443,0.03011027,0.06479088,
4223.916,0.1373792,0.06320862,0.1288276,0.114005,0.05942728,0.07082307,0.1040662,0.07337569,0.07176571,0.07898022,0.05969227,0.07047543,0.02950291,0.1019195,0.03384933,0.04730884,0.1306786,0.05486879,0.02897189,0.05409318,
4220.059,0.1309109,0.0570934,0.1343743,0.1258321,0.05362315,0.06554613,0.1173302,0.08620038,0.06679998,0.07560016,0.0704231,0.05851476,0.02865961,0.08628584,0.03109828,0.04206222,0.1191987,0.04862741,0.02869133,0.04528435,
4216.201,0.1181008,0.05102342,0.1323519,0.1325443,0.04798646,0.05994476,0.1273333,0.09990252,0.06149883,0.07166881,0.08275826,0.04864534,0.02870614,0.07179479,0.02922015,0.03746133,0.1040312,0.04284783,0.02930269,0.03831087,
4212.344,0.1021032,0.04529824,0.1232381,0.1322355,0.0427592,0.05425976,0.1317158,0.1131918,0.05606101,0.06726649,0.09629165,0.04081601,0.02969184,0.05940429,0.02825868,0.0336394,0.08813231,0.03778059,0.03089113,0.03293474,
4208.486,0.08583269,0.04013094,0.109336,0.1247995,0.03811081,0.04870148,0.1290742,0.1239273,0.05065157,0.0624324,0.1098911,0.03480665,0.03167924,0.04931371,0.02822113,0.03068081,0.0734564,0.03357485,0.03351494,0.02889289,
4204.629,0.0711218,0.03567677,0.09358382,0.1120612,0.0341709,0.04345623,0.1198649,0.1295623,0.04543234,0.05725359,0.1215108,0.03030604,0.03469901,0.04135784,0.02910617,0.02862203,0.06088855,0.03027201,0.037124,0.02595428,
4200.772,0.05872829,0.03204463,0.07835866,0.09681313,0.03104054,0.03871628,0.1062718,0.1282667,0.04058758,0.05189414,0.1284897,0.02698628,0.03869328,0.03525298,0.03093264,0.02743199,0.05064284,0.02786349,0.04157666,0.02387532,
4196.914,0.04874591,0.02927225,0.06498097,0.08158417,0.02876697,0.03465401,0.09103981,0.120072,0.03629356,0.04656109,0.1286537,0.02456807,0.04354084,0.03066915,0.03374468,0.02708398,0.042571,0.02633046,0.04671662,0.02244036,
4193.057,0.04093194,0.02734598,0.05388006,0.06790565,0.02735358,0.03137382,0.07634859,0.1069935,0.03269332,0.04150232,0.1216454,0.02285076,0.04909315,0.02727206,0.03761593,0.0276011,0.03631398,0.02563198,0.05239804,0.02152199,
4189.199,0.03490155,0.02625261,0.04497379,0.05633673,0.02678102,0.02891682,0.06341504,0.09187232,0.0298833,0.03697632,0.1092412,0.02169285,0.05503543,0.02476897,0.04251612,0.02904828,0.03148769,0.02570087,0.05832662,0.02103182,
