Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
220,000;0,5218687;-0,21279;0,205687;0,6134906;0,1580548;-0,1361957;0,1749358;-0,03232813;0,3320494;0,4815068;0,4303722;0,4372287;0,2841754;0,3827634;0,1178007;0,2201085;-0,06744194;0,1521134;0,1748905;0,2240429;0,05114603;-0,1408744;-0,1947069;0,06418228;0,4424734;0,4969835;0,2369967;-0,1179752;0,4448948;0,2608261;0,4693303;-0,1012316;0,1183128;0,3340454;0,4885287;0,5155005;-0,3074579;0,5245714;0,1654673;0,1312819;0,2991042;0,4722281;0,1034188;0,1640568;0,1343951;-0,2735734;-0,0004715919;0,3990283;-0,1300483;0,3075414;0,06793404;0,4683728;0,4325686;0,3950787;0,4469385;0,490273;0,1320748;0,5890694;0,4854054;0,1242518;-0,176075;-0,02086592;
221,000;0,2640662;-0,3256903;-0,596921;-0,494379;0,3081865;-0,3722095;0,6034522;-0,4884396;-0,3639984;-0,01895428;-0,2123733;-0,1907434;-0,3568816;-0,06886292;-0,3458047;-0,2423606;-0,2637959;-0,3348365;-0,1841846;-0,4555273;-0,3684726;-0,4017663;0,1122389;-0,3158298;-0,06248522;-0,4161258;0,0361867;-0,2385731;-0,2117915;-0,208147;0,06364679;-0,05301666;-0,3056054;0,6572981;-0,2876225;-0,3500633;-0,4907298;-0,2044296;-0,2889638;-0,09798241;-0,4716825;-0,2317266;-0,5030928;-0,1382256;-0,229146;-0,06363392;-0,05479908;-0,1191564;-0,4294581;-0,1414275;-0,4029956;-0,1893492;-0,2791629;-0,4061904;-0,2392235;-0,16642;-0,2070231;-0,2023191;-0,3321757;-0,3896165;-0,3132472;-0,2577424;
222,000;0,7980533;0,1600986;-0,09544992;-0,5836439;0,1505814;-0,2361937;-0,02655554;-0,319108;0,2514877;-0,0412612;0,03134012;-0,1029339;-0,2029958;-0,148777;-0,06309986;-0,2309642;-0,1916847;-0,2076025;-0,2381005;0,6637573;-0,2336154;0,2553644;-0,01499462;0,7516789;-0,3275156;0,0443058;-0,2269874;-0,09184265;0,01576042;-0,1496706;0,004673958;0,4241805;-0,2723432;0,02110529;-0,2082334;-0,1112671;-0,2489657;-0,2619305;-0,171845;-0,2820802;-0,08430386;0,1326661;-0,2953796;0,09157133;0,4037175;-0,4289999;-0,2807035;-0,2123179;-0,3878889;-0,189497;-0,1686144;0,264585;-0,1993518;-0,2866149;-0,1168218;0,02537632;0,1555133;-0,3174481;0,2266955;-0,1081462;-0,0006952286;-0,05156422;
223,000;-0,06466818;0,001413822;0,1617622;0,26684;0,6056175;-0,2258887;0,5330963;-0,008588314;-0,06388664;0,2572222;-0,03216791;0,5672646;-0,1461821;-0,05433321;0,2791634;0,2514758;0,5781527;0,5598836;-0,1294041;0,3542452;-0,2402363;0,02211285;-0,2311974;-0,2043672;0,05695343;0,572257;0,2283273;-0,008546829;0,02079058;0,06258965;-0,2323413;0,5939965;0,5401068;-0,1546955;0,2657309;-0,2058449;-0,0647912;-0,03321218;-0,01474762;0,5199418;0,2651858;-0,1093593;0,2370801;0,5887184;0,3037281;0,5029268;0,572916;0,544076;-0,1420856;0,5552421;0,570056;-0,2144194;0,1029921;-0,2041368;0,591475;0,1054277;0,09446335;0,5767841;0,01342249;0,06837559;0,5719361;0,2974677;
224,000;0,5710573;0,1542587;-0,3963499;-0,154089;-0,04838371;0,570322;0,3849769;-0,08443785;0,1136107;0,6136961;0,6168728;0,3781257;0,5918865;0,6159678;0,3267021;0,3603387;0,05603552;0,3556643;0,2835593;0,3383908;0,6225233;0,137053;0,5973387;0,587739;0,6028628;0,6593871;0,6218104;0,1191068;-0,004963398;0,6386194;-0,02384329;0,6270647;0,6401525;0,5761333;0,348382;0,5738292;0,6220851;0,2997012;0,1350551;0,6726527;0,6130781;0,5832682;0,6349177;0,3504839;0,6176925;0,65837;-0,09507465;0,6356459;0,2837706;0,2283778;0,3463697;0,1235666;0,174468;0,3083048;0,173543;0,3456726;0,6180334;0,05033398;0,3212681;0,6471763;0,3727756;0,03320074;
225,000;0,02453709;-0,5884356;-0,3489861;-0,7332325;-0,004994392;0,05689764;-0,4725585;-0,02763128;-0,01691723;0,03103924;-0,4391737;-0,5751586;0,01260471;-0,4232421;-0,008720398;-0,6623917;-0,01774788;-0,01214218;0,03590488;-0,5821633;-0,7236586;-0,447279;-0,2657309;-0,4532585;0,04063272;-0,2860637;0,02740526;0,0151186;-0,001156807;-0,5620236;0,007858753;0,03844547;0,034091;0,06422901;-0,4553003;0,03477049;-0,4364448;0,0110569;-0,2733951;-0,4381146;0,02885818;0,01376343;-0,2650251;-0,01433086;-0,2521958;0,006247997;-0,4689388;0,04488039;0,04244375;-0,7822042;0,006669521;-0,5666513;-0,6036062;-0,3018026;-0,008677006;-0,5948782;-0,2723036;0,0004448891;-0,574296;-0,589654;-0,4618678;-0,02869892;
226,000;0,2945981;-0,2920876;0,3167057;0,2977438;-0,1765666;-0,4800706;-0,0006203651;0,3160801;0,3261151;-0,2810416;-0,0179019;-0,3177657;0,3118963;-0,4856234;0,3145933;-0,5518923;0,01900768;0,3108196;-0,4003973;-0,1767716;-0,4839349;-0,4824462;-0,1665173;0,297132;-0,2980471;0,2879319;-0,1636777;-0,3802361;-0,156209;-0,3004022;-0,2831411;-0,4609079;-0,3847647;-0,6585274;-0,3879519;-0,1622977;-0,1847696;0,007499695;-0,4794703;-0,4000831;-0,1629;0,313077;-0,2946754;0,3176656;-0,4041715;0,3035479;-0,604003;-0,5919638;-0,5479794;-0,004016399;0,00203228;-0,4878306;0,006660938;0,3056674;0,01484299;0,2817416;-0,0004863739;-0,3805699;-0,3007922;0,3023229;-0,2929473;0,3223519;
227,000;0,006528854;-0,9599972;-0,9890232;-0,6861959;0,002983093;-0,007163525;-0,4781027;-0,6911387;-1,002026;-0,8540192;0,004696846;-0,0006847382;-0,7684445;-0,4729166;-0,6004586;-0,4805965;-0,6088428;-0,5917683;-0,003008366;-0,6989017;-0,7784781;-0,3050966;-0,7847095;-0,4767122;-0,3024988;0,008357525;-0,773747;-0,8445415;-0,7062817;-0,7062988;-0,8439178;-0,7837257;-0,7007766;-0,003637314;-1,00148;-0,8423109;-0,301733;-0,4729376;-0,3023577;-0,6015701;-0,6998858;-0,6028214;-0,6094685;-0,8373528;-0,3002191;-0,2943959;-0,3073955;-0,6040964;-0,000887394;-0,6953912;-0,005858421;-0,3025327;-0,8483686;-0,7666435;-0,4832673;0,007699013;-0,5948191;-0,7016606;-0,7779665;-0,7777061;-0,9039998;-0,8986382;
228,000;-0,1216283;0,4925418;-0,2791138;-0,4655714;-0,3646579;-0,009200573;0,1780901;-0,1080322;0,4866376;0,4841976;0,009583473;-0,1280861;-0,4177241;-0,4655023;0,1808763;-0,1246562;0,4790111;-0,4151235;-0,2273231;0,190351;-0,216589;0,1869392;0,4832931;0,4823895;-0,1223984;-0,118422;-0,3547025;-0,2038703;0,4860172;0,4821162;-0,3587866;0,006412029;-0,2157254;-0,3721595;0,01562643;-0,3599529;0,1842685;-0,2956109;-0,2168698;-0,2971864;0,009233952;0,4854379;0,4842639;-0,2920327;-0,3675685;-0,2197046;-0,1303716;-0,3612795;-0,3654327;-0,1207833;0,4751434;-0,2221704;0,486598;-0,2821293;0,4794793;-0,1243668;-0,4183569;-0,2177906;-0,1175437;0,4844737;-0,1183209;0,01179504;
229,000;0,08823013;0,3773046;0,7037959;0,2480545;0,2232924;-0,3862448;-0,3090887;0,7118859;-0,07755709;0,1099381;0,691843;-0,1989341;-0,05539179;0,7337389;-0,2068696;-0,2943645;-0,2547364;0,2355051;-0,2349057;0,7179847;-0,1279035;0,6929412;-0,1600385;-0,09384966;0,1145091;0,3974319;0,4122248;0,6971684;0,07329178;-0,1584682;0,008769035;0,01099634;-0,07533073;-0,05195713;0,3954515;-0,206872;0,3904319;-0,07914066;0,2291169;-0,1310925;0,08932352;0,08474827;0,07906532;-0,06094027;0,03771257;-0,1999946;-0,302248;0,1053119;0,4201269;-0,237493;0,1133556;0,03982449;-0,01300669;0,7089763;-0,07537794;0,01353741;0,01058531;0,03919601;-0,0754571;-0,2200832;-0,2518644;0,1041112;
230,000;-0,2510309;0,07577562;-0,07022381;0,1616106;-0,4159231;0,3639469;-0,1637259;0,138608;0,7089744;0,6515265;-0,2562857;-0,1630692;0,1820712;0,3146081;-0,03130865;-0,1825809;0,3859596;-0,04367208;0,07119989;0,6337028;0,1902671;-0,05450583;0,08515692;-0,1169801;0,180306;-0,2510366;0,04408407;-0,2114339;-0,1694689;0,2317996;-0,113637;0,3912601;-0,09986305;0,05126905;0,06103468;-0,1913533;-0,0295639;-0,3275347;-0,1191182;-0,03934479;-0,2416615;0,06359673;-0,1923881;0,1873274;0,3368897;-0,162149;0,6710601;-0,2537313;-0,07342148;0,1829562;0,6684322;0,6630359;0,06684017;0,1789041;0,3636889;0,06510305;-0,1854253;0,648313;-0,0251255;-0,02051115;-0,01613283;0,179338;
231,000;-0,02848434;-0,3314905;-0,6792512;-0,994226;-0,6132979;-1,152703;-0,9659796;-0,9529338;-0,06914663;-0,8827834;-0,6291542;-0,6283059;-0,8057456;-0,9988794;-1,05087;-0,9435577;-0,7819238;-0,6041808;-0,828227;-0,948525;-0,822794;-0,6220121;-0,7746596;-0,891377;-0,8255072;-0,5942488;-0,8279557;-0,9539576;-0,7399516;-0,3974428;-0,8173504;-0,3865385;-0,767128;-0,9944606;-0,6693382;-0,01255894;-0,5311866;-0,8197212;-0,8373036;-0,9239516;-0,6829505;-0,8147521;-0,9416299;-0,8261151;-1,013751;-0,7614803;-0,7473803;-0,8291059;-1,10119;-0,9773989;-0,9063096;-0,8947439;-0,7028022;-0,3455858;-0,9638658;-0,7454543;-0,7889733;-1,031338;-0,8446355;-0,6984968;-0,7504673;-0,8897285;
232,000;-0,4400129;-0,221415;0,08249855;-0,3444066;-0,3688192;-0,5783663;-0,602694;0,1522155;0,1273212;0,127274;-0,3097038;-0,1561627;-0,2145958;-0,08377218;-0,4358912;0,1321054;-0,4547296;0,1403561;-0,3291569;-0,673841;-0,1363239;-0,1638002;-0,6408639;0,1052799;-0,1034298;0,1628194;-0,2723026;-0,6698346;-0,2986112;-0,8194399;-0,4833975;-0,4817352;-0,7011933;-0,08154583;-0,535388;0,1169901;-0,5979714;-0,5476346;-0,5015187;-0,1694765;0,1083989;-0,1325922;0,143095;-0,1123652;0,1282902;-0,5122571;0,1284428;0,1424675;-0,08388662;0,1991811;-0,6965485;-0,7531214;0,1004057;-0,1481681;-0,09370184;-0,3415532;-0,182991;-0,07278204;-0,5143161;0,09266758;-0,4861708;-0,3598604;
233,000;0,1376629;0,1800647;-0,1463876;0,07173252;0,3376083;-0,05914116;0,5038309;0,4597025;0,7605557;0,3256745;0,7943544;0,4304905;0,06402683;0,7043219;0,5488844;0,0867486;0,5672011;0,3869066;0,2755594;0,573976;0,4329453;0,4570174;0,3628073;-0,0697608;0,732235;0,7118912;0,7212253;0,4996581;0,7953625;0,05902529;0,08135796;0,2901249;0,3317132;0,6856284;0,4479394;0,7292995;0,08159876;0,5327091;0,7926059;0,152153;0,2799134;0,400815;0,2187991;0,7734132;0,01906252;0,8149886;0,09619951;0,4394217;0,7170696;0,7184443;0,8693695;0,0824151;0,01533747;0,758245;0,7482672;0,2972922;0,1527185;0,6974978;0,859899;0,04248571;-0,03742456;-0,01223135;
234,000;-0,2875185;-0,4490604;-0,8973279;-0,7214813;-0,3128667;-0,3101625;-0,5158472;-0,3414373;-0,3381886;-0,01214266;-0,3559031;-0,8003078;0,02676392;-0,810792;-0,05051422;-0,863483;-0,1172132;-0,9945884;-0,8057799;-0,07784748;-0,7139001;-0,6500683;-0,3336673;-0,5776849;-0,4372425;-0,6277905;-0,7940316;-0,6680365;-0,3710632;-0,6242862;-0,6965857;-0,7832289;-0,6372547;-0,9126277;-0,9314966;-0,6482534;-0,8625207;-0,3861561;-0,5642481;-0,7279048;-0,5149589;-0,7909679;-0,8412304;-0,3524919;-0,6665664;-0,3800745;-0,9010005;-0,5038643;-0,7494688;-0,5095716;-0,1083746;-0,8324208;-0,8413143;-0,7110891;-0,5326281;-0,6194429;-0,7146039;-0,8908653;-0,1247492;-0,581255;-1,020115;-0,7915459;
235,000;0,1503201;0,01784706;0,1227479;-0,08789063;-0,1956663;-0,2351632;-0,1082945;0,09027815;0,02028847;0,01875401;0,3155918;-0,02435398;0,1854587;-0,01467037;0,3046074;-0,004935741;-0,2141557;0,0937767;-0,07495785;0,04587936;-0,005019188;-0,03701258;0,2494192;0,4322648;0,6517882;0,09921122;0,1845746;0,05835199;0,2500668;0,03887939;-0,09556293;0,09933758;-0,01416683;0,1119661;0,1770053;0,07637548;-0,1997147;-0,151978;0,06899738;0,04724503;0,050107;0,3414578;0,2700934;0,3257298;0,2955904;-0,03627491;0,08547544;-0,07484388;-0,03957891;-0,005385399;0,1523175;0,218904;0,09487963;-0,1306586;0,2785902;-0,05214977;-0,08304596;-0,006053448;-0,08892584;-0,1478987;0,1334791;-0,004411221;
236,000;0,3110313;-0,3758082;0,2169828;0,2283535;-0,49652;-0,3198266;-0,1568727;0,1329961;-0,03269434;-0,217082;0,5439677;-0,07351971;0,3172636;-0,07536077;0,4218783;0,02899551;0,2765226;0,4272118;0,04723358;0,2130494;-0,1905584;0,2892594;0,4717932;-0,3022542;0,1497021;0,1620798;0,1464715;0,5990238;0,5195737;0,6236525;-0,1754003;0,3004546;0,02473164;-0,2925625;0,5872426;0,04336214;-0,1776037;0,06086445;0,1609502;0,4750857;0,5348854;-0,08800411;0,3525081;0,4895945;0,4058137;-0,01348257;0,5579395;0,0001392365;-0,1781778;-0,06413698;0,5622139;0,5617104;0,4776673;0,2141972;0,4729838;0,176085;0,3475685;0,141387;0,290688;-0,01469421;0,5807796;0,5780196;
237,000;0,3401179;-0,09935856;0,1671572;-0,3262448;0,2827439;-0,2961612;0,05338144;-0,4254303;0,3246312;-0,1287122;0,4329453;-0,2379851;0,3164673;0,5119071;-0,3132625;0,4252191;0,1439486;-0,1067734;-0,2430863;-0,03833294;-0,2916169;0,5194869;-0,1100826;-0,1570439;-0,1222253;0,2905254;0,3045568;0,2989416;0,00155592;0,1997261;0,1202474;0,3845596;-0,1589689;-0,2394457;0,2598615;-0,06148529;-0,06474304;-0,2323947;-0,2782393;-0,2851434;0,03269482;0,2004395;-0,3128533;0,0971446;-0,09341908;0,09832907;0,4510903;0,04833603;0,09004879;0,4718952;0,458858;0,3662815;-0,09271479;-0,2401309;0,1888156;0,3141212;0,2722459;0,4258828;0,003512383;0,3208103;0,3086586;0,4241834;
238,000;-0,7272363;-0,2964568;-0,2895122;-0,6084924;-0,4107022;-0,6210923;-0,9011722;-0,3529992;-0,4650183;-0,2934532;0,1446443;-0,4651165;-0,6223245;0,1339898;-0,4299178;-0,1394482;-0,2535439;0,2373843;-0,5131922;-0,06590796;-0,3787022;-0,1209431;-0,4945874;0,2261639;-0,4052763;-0,5796571;-0,4688306;-0,2667036;-0,3240051;-0,581769;0,0540576;-0,1135731;-0,5286312;-0,5466781;-0,6902666;-0,2133727;-0,229249;-0,7219133;-0,4533734;-0,8299479;-0,2278275;-0,2391214;0,2590108;-0,4795394;0,2076044;-0,6679969;0,04355097;-0,4427848;0,1954064;-0,3143611;-0,001873493;-0,5392895;-0,3250041;-0,2795687;0,08269501;-0,5476637;-0,4559674;-0,219347;-0,5820541;-0,6289835;-0,5479784;0,1491184;
239,000;-0,1119943;-0,1112218;-0,4449525;0,2842889;-0,1925092;-0,4208493;-0,185008;-0,09826136;0,1979527;-0,05518198;0,1358914;0,2467527;-0,09695196;0,08416271;-0,1875691;0,2197781;-0,3866801;0,05311823;0,4883361;0,1923599;0,1844082;-0,2526035;-0,2868176;0,08032656;0,2299109;0,4481072;0,2378201;0,2274356;0,1783299;0,2868781;0,05004358;0,145535;-0,3463397;-0,1267433;-0,03808737;0,1721277;-0,1154032;-0,1553478;-0,1166611;-0,02857494;0,2165594;-0,2403803;0,08663225;0,007163048;0,188602;-0,2658696;-0,06056929;0,2712731;0,07783413;-0,3445649;-0,2589278;-0,2710495;0,09204435;0,112042;-0,08601093;-0,06637955;0,2143784;-0,0728898;-0,008068562;-0,02587938;-0,2973237;0,1277905;
240,000;0,1879029;-0,4529204;-0,844883;-0,8865361;0,02829218;-0,6539063;-0,4963951;-1,0069;-0,5538702;-0,02556944;-0,9721003;-0,8146868;-0,2281718;-0,9564309;-0,7025094;-0,4614949;-0,9709482;-1,031832;-0,05113411;-0,6451817;-1,010364;-0,2833071;-0,667098;-0,6990042;-0,3713489;-0,487411;-1,020267;-0,8281398;-0,9931035;-0,6949306;-0,2834635;-0,8477526;-0,7435741;-0,4788675;-0,4419394;-0,8006339;-0,4401355;-0,4100246;-0,8102288;-0,1557264;-0,8252425;-0,7118144;-0,7581735;-0,1636906;-0,5910239;-0,5815263;-0,4571857;-0,7379842;-0,4857979;-0,8875012;-0,7642045;-0,2208977;-0,2309217;-1,041521;-0,7986321;-0,8585739;-0,9345903;-0,7939987;-0,5282874;-0,7345862;-0,5518661;-0,8106623;
241,000;0,3242555;0,3258066;0,241447;-0,03400421;-0,3199544;-0,2388477;-0,3562322;0,1226511;0,5458746;0,151031;0,03458071;0,01927996;0,4049802;-0,2067676;-0,1736779;0,07589912;-0,1482639;-0,2924981;0,2834568;0,1502309;-0,1970024;-0,3969035;-0,04757977;-0,05906296;0,3512387;-0,00191164;0,004957676;-0,2475595;0,04069281;0,273735;0,1237245;0,02327681;-0,2356935;-0,04950285;0,1963549;-0,2293854;-0,264132;-0,187427;-0,2585583;-0,04393339;-0,2494311;-0,1008902;-0,1023932;-0,1645999;0,2917461;-0,3678117;0,2702837;-0,2355819;0,3720522;0,1321793;-0,0604825;0,03160095;0,2415633;-0,1750984;0,04341841;0,003923416;-0,3899856;-0,2696047;0,1366754;-0,1876316;0,155159;-0,1305504;
242,000;0,1237283;0,04672289;0,2593198;0,7260213;-0,2604241;-0,02129984;0,07328367;0,3093929;0,1393671;0,5489926;0,4461694;0,1780949;0,07273531;0,2571135;0,1965632;0,1061711;0,02753925;0,2483974;0,6556063;0,2710085;0,1190596;0,1392798;-0,08235979;0,05134249;-0,1213431;0,5162539;0,4145408;0,1050324;0,7035351;0,5134726;0,09623384;0,08427763;-0,06194639;-0,188633;0,6609774;0,09327364;0,1626735;-0,2504573;0,1552691;0,4234324;0,1119814;0,2158542;0,02843666;0,7527423;0,3410578;0,1914177;0,2019219;0,242815;0,1207356;0,4433751;0,4760981;0,4616685;0,1695709;-0,07537079;0,5178056;0,1701164;-0,15587;0,1631942;-0,1466885;-0,1353054;-0,2431874;0,08558083;
243,000;0,2494645;0,5792141;0,04941893;0,2348728;-0,01038599;0,2272635;0,1836653;-0,08245516;0,114356;0,1364822;-0,1794763;0,001241684;0,4057336;0,3590126;0,6269703;0,5120106;-0,0866766;0,455935;0,3501134;0,2954936;0,1431842;0,4566088;-0,07560968;0,5676332;0,05464172;-0,09789181;-0,01792002;0,2752905;0,260222;0,1587582;-0,1663098;0,1288886;-0,02982426;0,04482746;0,3717203;0,505188;0,527863;-0,05158043;-0,1581712;-0,2243671;0,2451186;0,4899545;0,1735477;0,2622929;-0,1460009;0,4730105;0,04748583;0,4661059;0,5482159;0,1034265;0,3079662;0,3510242;-0,09813166;0,2104921;0,3159733;0,2333112;0,03633261;0,5005317;-0,00874567;0,2675028;-0,06935501;0,2796907;
244,000;-0,4997044;-0,6327076;-0,1973081;-0,3272738;-0,4670563;-0,7379422;-0,7096086;0,08093643;-0,3476925;-0,1893873;-0,266746;-0,3236375;-0,2946367;-0,3198409;-0,4235778;-0,5292292;-0,4017768;-0,5414429;-0,6957088;-0,3954144;-0,2059355;-0,5714316;-0,2127666;-0,432971;-0,3189197;-0,2710485;-0,4526048;-0,5165434;-0,4322176;-0,5221782;-0,4618087;-0,4088788;-0,3260484;-0,4873729;-0,590776;-0,5019732;-0,3450637;-0,4265275;-0,5669208;-0,4749584;-0,6359997;-0,1975751;-0,3092031;-0,2832031;-0,3517046;-0,4348578;-0,3632007;-0,3090887;-0,5419755;-0,2559218;-0,7044263;-0,5516319;-0,2953753;-0,5156112;-0,2786279;-0,3465986;-0,3431339;-0,5458927;-0,3704681;-0,5136142;-0,6203661;-0,3510137;
245,000;-0,4178376;-0,2542191;-0,2323852;0,0841918;0,03493309;-0,5379977;-0,5411267;-0,002583027;0,06108809;0,2148895;0,155921;0,04693985;-0,08404922;0,1564894;-0,5696602;0,02724123;-0,3646822;-0,01021147;-0,2624779;-0,01295567;-0,2727814;-0,02645826;0,3099313;-0,07983112;0,2958474;0,115582;-0,5058045;-0,489017;-0,3403692;0,02249432;-0,5099573;-0,2032166;0,07416582;-0,4649873;-0,2230005;-0,08142424;0,06253719;0,1095691;-0,3079653;-0,3588805;-0,4515481;0,2958293;0,2801881;0,07512236;0,02603102;0,1409087;-0,1407046;-0,2712889;-0,1250205;0,04420757;-0,2837467;-0,2936001;0,328826;-0,2403269;-0,05263567;-0,06563234;0,3101268;-0,2632084;-0,2106118;-0,1617928;-0,3865156;0,1050858;
246,000;0,4364991;0,7096567;0,7765517;-0,09337807;0,7516155;-0,03613853;-0,1312709;-0,07549238;0,520319;0,6858296;0,03901482;0,5600619;0,5804071;0,1045322;0,5051951;0,2587309;0,07975054;0,449214;0,05829906;0,3267407;0,07660913;0,5606217;0,2075291;0,7155194;0,3846416;0,2682004;0,4730563;0,4693847;0,06446362;0,2395997;0,4124026;0,2780676;0,4259715;0,2196698;0,1153412;0,7739534;0,5372119;0,3390079;0,1374993;0,111887;0,09934711;0,2915788;0,4748859;-0,1005845;0,692987;0,2144675;-0,04308081;0,1872063;0,5816932;0,5211258;0,5424337;-0,09758806;0,1901417;0,7731147;0,4182944;0,1695514;0,3310151;0,2683649;-0,08601475;0,1691933;0,3066802;0,3331738;
247,000;0,2569313;0,4103637;0,04208803;-0,2555976;-0,1332779;-0,3992381;-0,488667;-0,2480044;-0,009188175;0,03719187;-0,3631773;-0,1909533;-0,1561618;-0,4476404;0,0569768;-0,05091619;-0,09773588;-0,224483;-0,5054798;-0,01461315;-0,1577792;-0,1549029;-0,3502192;0,1837792;-0,1851773;0,1620069;0,155149;0,1836505;-0,04206848;-0,4721036;0,0309124;-0,2111583;-0,1799912;-0,08771753;-0,39925;-0,1283946;-0,1105423;-0,2029595;-0,4585052;-0,2684903;-0,1016073;-0,4750834;-0,01607847;-0,4221525;0,1682506;-0,4541044;-0,5234561;-0,1093383;-0,1683335;-0,01525974;0,1773171;-0,01975298;-0,2841201;0,02193689;0,007296085;-0,2060237;-0,3821836;-0,5374241;-0,1534925;-0,4631376;-0,178381;0,2768393;
248,000;-0,4510717;0,2985845;-0,1246967;-0,3330169;-0,6346092;-0,5908904;-0,6661744;-0,3701696;-0,1143274;-0,3364444;0,1288953;-0,02396441;0,1003194;-0,5408921;-0,5760307;-0,3571568;-0,6605024;-0,6706214;0,05148506;-0,3052306;-0,6435304;-0,545207;-0,5072689;-0,3233075;-0,49999;-0,1048017;-0,4167709;-0,08839369;-0,6362405;-0,4110465;-0,5756702;-0,5820708;-0,5818977;-0,5456438;-0,151597;-0,5429821;-0,4580841;-0,4266057;-0,6495538;-0,5821753;-0,2863235;-0,4253983;-0,5256324;0,003973007;-0,6680593;-0,4762206;-0,3353066;-0,6593099;-0,5336676;-0,5628662;-0,5797939;-0,1635828;-0,4537649;-0,663167;-0,07128;-0,2455716;-0,7906609;-0,6489482;-0,1323781;-0,3669171;-0,4909554;-0,2559352;
249,000;-0,6563635;0,1656604;-0,4325719;-0,6027942;-0,001150131;-0,8472357;-0,9010024;-0,369555;0,04202652;-0,2580037;-0,1303267;0,2089939;-0,1666417;-0,03153944;-0,1577187;-0,2202044;-0,2971401;-0,1815314;0,1499705;-0,5471025;-0,4153395;-0,09735918;-0,6555409;-0,2688894;-0,3684349;-0,3103147;-0,5472736;-0,3595943;-0,3612766;-0,08825588;-0,00201416;-0,4270697;-0,4349909;-0,1656585;-0,1170201;-0,3533812;-0,3503642;-0,1023312;-0,4502921;-0,5475817;-0,5371714;-0,4531364;-0,5820003;0,265542;-0,2276688;-0,1449847;-0,3992858;-0,3751278;-0,7216163;-0,1671224;-0,2476559;-0,33287;-0,4497943;-0,2201304;-0,3154182;-0,2038741;-0,3124428;-0,002135277;-0,4331999;-0,2554731;-0,4138608;-0,3255639;
250,000;-0,6474643;-0,2567158;-1,033571;-0,9728694;-0,3065786;-0,1671228;-0,2115459;-0,203649;-0,1353059;-0,05162144;-0,4553108;-0,1397328;-0,172811;-0,3028927;0,1530175;-0,2894149;0,141757;-0,3222575;0,08354521;-0,51968;-0,3274941;-0,1894345;-0,3944669;-0,4593267;-0,3300056;-0,03871298;-0,3798943;-0,8531423;-0,4317527;-0,1201668;-0,3976841;-0,07842302;-0,3011055;0,149282;-0,4885874;-0,4651561;-0,1973872;-0,3145242;-0,07998705;-0,4876103;-0,08445835;-0,5998092;-0,2693968;-0,5077772;-0,2546797;-0,07362032;-0,5862131;-0,3299618;-0,1920166;-0,3447976;0,1529245;-0,3182497;-0,1712818;0,1174402;-0,0495348;-0,4919963;0,1915126;-0,323298;-0,08128023;-0,05469227;-0,04205418;-0,01426125;
251,000;-0,5618877;-0,8084254;-1,039897;-1,164733;-0,4208765;-0,6822963;-0,5913782;-0,7617779;-0,6593966;-0,4116216;-0,9536653;-0,7992435;-0,3942423;-0,9696598;-0,6986771;-0,7755175;-0,4960012;-0,6613765;-0,6888442;-0,6548305;-0,8081503;-0,1568904;-0,3363748;-0,7817879;-0,8553648;-0,4111233;-0,5564399;-0,8000679;-0,7897286;-0,5950651;-0,8929429;-0,04059172;-0,9445605;-0,6947074;-0,7871914;-0,6699443;-0,8236108;-0,2208166;-0,02268982;-0,7278585;-0,5071321;-0,7676768;-0,7361803;-0,8993044;-0,9846487;-0,7949338;-0,8973989;-0,8304467;-0,4156995;-0,9700665;-0,6224957;-0,9326506;-0,8452096;-0,4310308;-0,3664389;-0,6433229;-0,7785897;-0,8619342;-0,5742698;-0,3947239;-0,2773104;-0,8349166;
252,000;-0,1419883;0,6705685;0,2684855;-0,05386019;-0,1273165;-0,3242955;-0,3138409;0,02292299;-0,2839832;0,1815839;0,3211675;0,1955285;0,3122268;-0,2062001;0,1937776;0,1092105;-0,1621876;0,02861643;-0,296205;0,273808;-0,134212;0,1368732;0,04926682;-0,1533184;-0,1795382;0,1733179;-0,1472735;0,1196413;0,3736701;-0,1721206;-0,2383699;0,311615;-0,1996207;-0,152894;-0,0646615;0,07514429;0,0661273;0,09893036;0,218822;-0,02152634;-0,252039;-0,07900143;-0,05760574;0,04051781;0,09872198;-0,2474728;0,005395412;0,01307344;-0,1931267;0,1373029;-0,2560511;0,004264355;0,1705713;0,0641036;-0,08232069;0,1716104;-0,2349839;0,1664944;0,6159601;0,1637697;0,2273664;0,6232095;
