Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
466,000;0,08692741;0,09119558;0,08526707;0,08830738;0,0816679;0,0849781;0,07525539;0,09111691;0,08528137;0,07962179;0,08200788;0,07728148;0,0878334;0,07895327;0,09041119;0,0775075;0,08505726;0,07443476;0,07440472;0,08454037;0,08744574;0,07888937;0,08555174;0,07329893;0,08037519;0,07754564;0,08832216;0,07116938;0,08924103;0,08986712;0,0796628;0,06672239;0,0904603;0,08168888;0,06788969;0,08468246;0,07415962;0,07842684;0,07620335;0,07185411;0,07384157;0,08012676;0,07860899;0,08132839;0,08144665;0,08193159;0,08841276;0,07757092;0,09492588;0,07440805;0,07215214;0,08411121;0,08879995;0,08298016;0,07838631;0,07649183;0,08079147;0,08057594;0,0824666;0,06735039;0,07296371;0,0798769;0,07307386;0,08232307;0,07778883;0,07683563;0,08001518;0,0888629;0,09241438;0,08361483;0,09009266;0,08143425;0,07890368;0,08961153;0,06933737;0,08978987;0,07201672;0,07945824;0,07839727;0,07902431;0,08235931;0,06811142;0,08160686;0,07170773;0,08880997;0,09014082;0,08986759;0,06175947;0,1018968;0,0684309;0,0826745;
467,000;0,07434893;0,08951283;0,08187008;0,0849719;0,07716608;0,08102179;0,08231449;0,07806158;0,07758188;0,07429504;0,07322741;0,07512379;0,06996489;0,07412958;0,08457184;0,0899806;0,07749557;0,08711576;0,07545757;0,06900454;0,08747482;0,09077883;0,08805323;0,08971596;0,08123493;0,09416676;0,07713127;0,07447195;0,08668375;0,08776379;0,06259727;0,08714581;0,07495356;0,08188915;0,08305407;0,07379675;0,0702219;0,08239174;0,07606602;0,08554363;0,06596661;0,07081604;0,08188677;0,07399797;0,07072926;0,07471132;0,07421494;0,07796383;0,08203983;0,08146286;0,09256458;0,08706617;0,07009459;0,07900572;0,08566046;0,07730675;0,08528996;0,08688498;0,07518911;0,07641459;0,07798862;0,06760359;0,07173729;0,08489418;0,07613087;0,09531832;0,06523991;0,07590151;0,08225393;0,06922626;0,08696556;0,05730915;0,0733552;0,07402182;0,07387018;0,0792551;0,06574726;0,06524181;0,08688498;0,07041788;0,07485867;0,0793972;0,08679008;0,06735182;0,06889534;0,06468439;0,07557106;0,10045;0,06870079;0,08738518;0,0800724;
468,000;0,08715677;0,08043814;0,09436131;0,07510042;0,08987951;0,08612061;0,07997322;0,09418917;0,09749222;0,07002401;0,07505846;0,065732;0,08729029;0,08781767;0,07531071;0,08184528;0,09783268;0,07580185;0,09342337;0,08755636;0,07974482;0,06945133;0,07584667;0,08056641;0,08053303;0,08564329;0,09400606;0,09396696;0,09517097;0,08506584;0,09146452;0,08972168;0,08786106;0,08537197;0,08178568;0,09324455;0,09237146;0,08877039;0,08741713;0,08386326;0,09262896;0,08852816;0,07949114;0,08366871;0,07777834;0,07807589;0,08363819;0,07588196;0,06594658;0,07565117;0,09526873;0,08903217;0,09732485;0,08482695;0,08132982;0,08778715;0,07061195;0,08384228;0,07015228;0,07326841;0,07108355;0,09319639;0,07876348;0,09519911;0,08320045;0,07312536;0,08137751;0,1039014;0,09053469;0,0873065;0,06662226;0,07371807;0,07928705;0,08682489;0,08918667;0,08798552;0,09759188;0,09233761;0,08825684;0,1075635;0,07430172;0,0935607;0,08051443;0,08339119;0,07259417;0,09268188;0,08005142;0,07882166;0,07818556;0,09548235;0,08908176;
469,000;0,0970788;0,08595991;0,08157158;0,09089613;0,07630634;0,07158852;0,09096527;0,07669067;0,09212637;0,09082794;0,08148289;0,08597183;0,09169292;0,09151793;0,09065342;0,08120108;0,08725643;0,09107018;0,09161663;0,09143591;0,1009088;0,07074547;0,09081602;0,09648132;0,0860095;0,09647894;0,08152199;0,086555;0,08097887;0,08636141;0,09254885;0,1016827;0,08693409;0,08105326;0,08115244;0,08171082;0,1016798;0,09605455;0,1071239;0,106647;0,08726835;0,09129524;0,09638119;0,0864253;0,09633207;0,1012316;0,08644009;0,08076572;0,09016943;0,09531546;0,09644365;0,09641838;0,08190203;0,08077097;0,08546114;0,1016765;0,09520483;0,106359;0,08605385;0,1168618;0,08556747;0,08150482;0,09633684;0,07717085;0,1018629;0,08563757;0,1019926;0,0727396;0,07157278;0,09181929;0,0852685;0,07608509;0,08198118;0,1021695;0,08690023;0,09185028;0,0869112;0,08168173;0,1067266;0,08701277;0,09102821;0,09668016;0,09093094;0,09106922;0,095994;0,07701588;0,07160425;0,09069443;0,07699299;0,08659458;0,0918107;
470,000;0,06572294;0,07575321;0,07038832;0,07577467;0,08647108;0,07605171;0,07566166;0,07577229;0,0654583;0,07587481;0,06060171;0,06564426;0,07597876;0,07040596;0,08091021;0,07078934;0,06572008;0,0654068;0,07577896;0,0810647;0,08074188;0,07602072;0,07575798;0,06045389;0,07582188;0,06550884;0,08110237;0,07041216;0,09155273;0,07068586;0,05573606;0,0653162;0,06571198;0,08102417;0,0761404;0,07582712;0,08092165;0,08610725;0,0707283;0,07039881;0,0659647;0,08100653;0,0707345;0,07059717;0,07044268;0,08101606;0,07061148;0,08106995;0,09175587;0,09145164;0,08113337;0,07569551;0,08121252;0,09163332;0,08607531;0,08120394;0,0914712;0,08078623;0,07086086;0,07024288;0,07023954;0,08096457;0,07059145;0,06589413;0,06557655;0,07597637;0,06027555;0,06583643;0,08117104;0,07078171;0,08090305;0,08109951;0,05584669;0,06038809;0,06057739;0,06557465;0,07589054;0,08112621;0,07021999;0,08649969;0,07590008;0,07042885;0,07570171;0,08087921;0,07550192;0,07603741;0,0707593;0,07059717;0,06601;0,07064962;0,06566048;
471,000;0,103322;0,07952881;0,05945253;0,09172916;0,09083462;0,0913558;0,08725214;0,06873465;0,08189869;0,0967741;0,08675385;0,09853363;0,09589529;0,06995106;0,0856781;0,09146547;0,09184361;0,08830357;0,0858326;0,09790134;0,07991743;0,09069204;0,09203434;0,08628607;0,08520031;0,09258986;0,08537102;0,06452847;0,07353926;0,08570814;0,09840584;0,08162594;0,09146738;0,0862999;0,101388;0,08030891;0,09148884;0,08643579;0,1020727;0,09387541;0,1085649;0,08471107;0,1036496;0,08070278;0,08122015;0,09584665;0,08040571;0,09193373;0,1008897;0,0848031;0,09524584;0,08590174;0,09065437;0,08532715;0,07483101;0,1072245;0,091259;0,092206;0,09573078;0,07998085;0,05986738;0,07439661;0,09224272;0,09739351;0,09746552;0,1028347;0,07547522;0,08616924;0,09298372;0,09741306;0,0794425;0,08567905;0,09745216;0,08030415;0,08695459;0,0930109;0,08519793;0,08509588;0,06992102;0,09646797;0,09654045;0,07531357;0,07938147;0,08008957;0,07536507;0,09136391;0,08053017;0,08547163;0,1091127;0,0799737;0,09837723;
472,000;0,06185818;0,0688405;0,07713699;0,06778622;0,06865072;0,06837034;0,08377218;0,06791878;0,07836914;0,06456423;0,06850386;0,0784359;0,04776096;0,0699563;0,0698843;0,05486202;0,07005644;0,08807278;0,0622611;0,07710981;0,0652957;0,05828381;0,07350731;0,05792761;0,05925989;0,0735755;0,07064486;0,07871008;0,06610012;0,06509399;0,06726074;0,08190155;0,06526566;0,07975531;0,05612612;0,06958008;0,06829691;0,08645058;0,05539179;0,09578991;0,0649147;0,05349302;0,06543207;0,06939411;0,0664072;0,05507755;0,06377649;0,07926035;0,05499268;0,05706167;0,04354715;0,06236029;0,06462431;0,07502794;0,0749588;0,04768085;0,07390547;0,07147026;0,05109835;0,05525827;0,0748992;0,06350231;0,07437897;0,06955671;0,05609989;0,06092119;0,05791903;0,0692687;0,09452677;0,06901407;0,06772089;0,06802893;0,05815077;0,05464029;0,07525492;0,07770014;0,05870819;0,06494522;0,06396437;0,06913137;0,06629419;0,07014799;0,0548234;0,07057905;0,0681181;0,06861734;0,06922531;0,05990887;0,0676775;0,05905771;0,0715003;
473,000;0,08429861;0,1140971;0,09524584;0,07694626;0,09185791;0,09217072;0,08343077;0,1059785;0,08661175;0,100883;0,082798;0,08693409;0,09629774;0,083951;0,09572554;0,07679415;0,09923029;0,07777596;0,0833106;0,08732843;0,09649944;0,09403467;0,09052086;0,08703089;0,1001077;0,08859634;0,09168863;0,1022234;0,09667444;0,1031427;0,101316;0,1031456;0,09855318;0,09664583;0,1105108;0,0996933;0,09227896;0,1063981;0,1131706;0,1069407;0,110764;0,07914257;0,0835309;0,09995031;0,08058071;0,100605;0,0948863;0,09652948;0,09992409;0,07847643;0,09433508;0,0825963;0,09522438;0,09641218;0,09228325;0,1005158;0,09021282;0,0842557;0,104764;0,1061697;0,08058548;0,08269644;0,09395027;0,1088023;0,09222698;0,09126854;0,07466602;0,09755898;0,08875799;0,09344864;0,1113296;0,07944965;0,09807825;0,09943342;0,09998608;0,08474684;0,08495235;0,1055579;0,08076954;0,1043034;0,1100907;0,08909369;0,09168863;0,09463167;0,08326101;0,09062195;0,09231043;0,1048818;0,09481621;0,09424353;0,0885787;
474,000;0,07627964;0,08204508;0,0840354;0,0762887;0,08563757;0,08428621;0,08610153;0,09428978;0,09278584;0,07983875;0,07842731;0,0758934;0,09642267;0,07986021;0,08829308;0,08920288;0,08495808;0,07925224;0,09666491;0,09143257;0,09690571;0,08047628;0,0899725;0,08285904;0,09288836;0,07956648;0,06851721;0,07593822;0,0843358;0,08748341;0,1047263;0,07079029;0,0709796;0,08817244;0,07497978;0,08827686;0,08346033;0,09267664;0,08195019;0,0958643;0,07928705;0,07242012;0,09546852;0,09784842;0,09498024;0,07658386;0,09271145;0,08949232;0,07071209;0,09105778;0,07785559;0,08987713;0,08436823;0,09196901;0,09900951;0,08936739;0,08044147;0,09703398;0,07229137;0,09825277;0,07985163;0,07697201;0,0750885;0,09187746;0,09977961;0,09161949;0,06887102;0,07938957;0,08646011;0,07154799;0,08180904;0,07227278;0,08490562;0,08826637;0,08777761;0,08349657;0,07276344;0,09608793;0,08653831;0,09052849;0,08087921;0,0772295;0,08345938;0,08278465;0,09218931;0,08196688;0,09253073;0,09213161;0,06617022;0,08841515;0,09918165;
475,000;0,09157562;0,09708834;0,07834196;0,09852362;0,08255863;0,07795238;0,08775711;0,09653997;0,07266474;0,07151747;0,08178425;0,08142281;0,06690741;0,08487606;0,07679081;0,07416487;0,08065605;0,07117939;0,08770704;0,07911777;0,08918428;0,06219006;0,08419085;0,07666302;0,0729208;0,08299208;0,08247328;0,08165789;0,07413483;0,07588816;0,06954622;0,07480431;0,07489777;0,07861948;0,07800674;0,06560421;0,07114792;0,07187939;0,07357836;0,07982731;0,07856035;0,08042765;0,08234167;0,07199621;0,07675457;0,07620001;0,06662321;0,07175112;0,08550262;0,09746885;0,07335901;0,08923864;0,08637381;0,08099604;0,08239031;0,07746506;0,06553316;0,07488871;0,07302189;0,07497835;0,07660007;0,06689692;0,07993698;0,07298422;0,07696295;0,07484722;0,06919527;0,06712341;0,08288479;0,07600641;0,07714653;0,08244228;0,08111477;0,073915;0,07730961;0,07672405;0,07491875;0,0762639;0,0853014;0,07209587;0,09446716;0,08324814;0,08117533;0,08405733;0,0771966;0,07953548;0,08054018;0,07345486;0,05883837;0,07716656;0,08359098;
476,000;0,08801603;0,07798338;0,09162664;0,07908821;0,08761215;0,0795269;0,08615017;0,07716131;0,06718206;0,07743359;0,07111788;0,080616;0,06912088;0,08628273;0,06959391;0,08795309;0,07289696;0,07753372;0,0719099;0,08638525;0,07327223;0,07943344;0,08885717;0,07992172;0,0857439;0,08327579;0,08827972;0,08760834;0,08615017;0,075109;0,07466841;0,09580803;0,08011484;0,08600187;0,0811882;0,09619331;0,08283424;0,07872295;0,0790658;0,08882332;0,0749712;0,06247711;0,0798049;0,08670902;0,07637787;0,06276131;0,07218122;0,08103132;0,08506632;0,09304953;0,07555771;0,0754528;0,08295536;0,0842123;0,09124804;0,08425045;0,07436705;0,07754517;0,06992054;0,07755232;0,08312464;0,08385229;0,07676363;0,08710098;0,07852793;0,08344316;0,06419706;0,09546137;0,08492947;0,0859313;0,08759451;0,09191036;0,09571123;0,08463287;0,08065939;0,07862473;0,09036636;0,07955122;0,07208586;0,09932423;0,09881544;0,07722807;0,07655334;0,0755682;0,06915092;0,07919025;0,0725193;0,08393335;0,07673407;0,08041716;0,08423281;
477,000;0,09052229;0,07523251;0,08420467;0,08041191;0,08500862;0,08124018;0,0848875;0,07720041;0,09325314;0,08951235;0,09484911;0,08174801;0,1003585;0,08609104;0,07632208;0,09210777;0,08701181;0,08830023;0,07594252;0,07640171;0,09683895;0,07435274;0,08805037;0,09047365;0,08224583;0,08583307;0,07808352;0,08195877;0,07896709;0,07297802;0,08916187;0,0838871;0,0906806;0,06536102;0,08126211;0,08757496;0,09884214;0,08552217;0,08168888;0,08563519;0,08257532;0,0781517;0,07078743;0,09422112;0,08446407;0,08115673;0,07453585;0,08847237;0,0794878;0,08226442;0,07169104;0,07710457;0,1012011;0,08335972;0,09450102;0,06957674;0,07647753;0,08944798;0,074368;0,07270813;0,08218241;0,08315182;0,07799911;0,09143496;0,08609867;0,08352041;0,09496021;0,08975458;0,08328915;0,07661915;0,08775759;0,08134556;0,07542562;0,08743906;0,08411551;0,08044243;0,08767271;0,06789017;0,07619333;0,08207369;0,08628893;0,07223272;0,08776045;0,07711172;0,06826544;0,07823944;0,07821798;0,07519007;0,08793068;0,07777548;0,08108425;
478,000;0,09369469;0,09310055;0,1040487;0,1011357;0,08547306;0,09505749;0,08831358;0,08458519;0,09853458;0,08954382;0,08604145;0,09231997;0,07673693;0,08056021;0,09454441;0,1037488;0,08870506;0,07735682;0,09497023;0,09764147;0,09232998;0,09544468;0,08709574;0,08309793;0,0831399;0,1035156;0,1043329;0,08333921;0,1010895;0,1080384;0,09213877;0,1020589;0,09977055;0,08449602;0,07456017;0,08132744;0,09005356;0,09101009;0,09284401;0,09942389;0,09243441;0,0918889;0,09717655;0,07335329;0,1008978;0,09484959;0,08305836;0,07225513;0,09994555;0,09546137;0,09530783;0,0862956;0,09757042;0,0972476;0,08780909;0,08179951;0,0883913;0,09015989;0,08638334;0,07035112;0,08766794;0,07970905;0,09776831;0,08784676;0,1082344;0,09852123;0,09458828;0,08851767;0,09828854;0,07882309;0,1069746;0,1009669;0,07585812;0,0928812;0,0971489;0,08233547;0,08790636;0,09380531;0,09284115;0,09080029;0,08755684;0,09079552;0,08219719;0,08460236;0,08471727;0,09343529;0,08137941;0,08583498;0,09789705;0,09444857;0,09154272;
479,000;0,09101295;0,07202339;0,08480406;0,08177662;0,08393145;0,07180452;0,09172535;0,1008854;0,07517576;0,0967412;0,08740187;0,09656429;0,09474182;0,07318163;0,08875751;0,08884144;0,08544827;0,0888443;0,08279419;0,1151719;0,08723688;0,1066375;0,07697582;0,110568;0,08443642;0,08415937;0,09701538;0,08403492;0,09274197;0,09367847;0,06107092;0,09540939;0,09684515;0,103436;0,07630682;0,08756876;0,07665491;0,09246349;0,08981514;0,08056402;0,08762503;0,07380104;0,0877471;0,08228683;0,0713706;0,09234953;0,09255457;0,07751513;0,09130859;0,07269526;0,08637333;0,08755207;0,0925765;0,08294392;0,08402205;0,09660816;0,08461428;0,09005928;0,08226252;0,09253693;0,09219885;0,07862091;0,07998943;0,08322001;0,09479189;0,08788967;0,09394407;0,08193636;0,09310198;0,1021471;0,08020687;0,08360004;0,08347464;0,07864666;0,08736658;0,09261847;0,09329653;0,08161545;0,07480383;0,08828163;0,09411955;0,06962729;0,09987831;0,07938528;0,0908885;0,0900979;0,07642508;0,07979345;0,08962917;0,08076477;0,07955647;
480,000;0,1087694;0,1101298;0,1132474;0,08989954;0,1032567;0,1080294;0,1119075;0,1192684;0,108532;0,1049824;0,1060648;0,109468;0,1168628;0,1090364;0,1049457;0,1021242;0,09957457;0,1169376;0,09917593;0,1045718;0,09249163;0,08926821;0,1028857;0,08915472;0,09528399;0,09339428;0,09691954;0,0966382;0,1085172;0,09432602;0,106957;0,0977664;0,09796286;0,1115131;0,09635401;0,1106172;0,09992647;0,1036577;0,1079521;0,09429646;0,1044722;0,09921122;0,09312534;0,1035976;0,105505;0,09744692;0,09520102;0,1093378;0,1074128;0,1201763;0,1048179;0,104887;0,09514284;0,09025097;0,109302;0,1045446;0,09532452;0,1014175;0,1127162;0,102294;0,09938812;0,109622;0,09549665;0,0966115;0,1206789;0,09732151;0,1063132;0,1028552;0,1079426;0,1069241;0,08866262;0,105978;0,1092401;0,08546257;0,1051397;0,1206632;0,09353065;0,1077886;0,1102176;0,1133485;0,09630251;0,1019874;0,1133623;0,1065655;0,1052008;0,1064777;0,1120262;0,08951426;0,1034403;0,09521961;0,09843922;
481,000;0,09261465;0,1016159;0,1117096;0,08308029;0,09434032;0,08856344;0,1037049;0,09068251;0,09507656;0,09921503;0,08856869;0,0822134;0,08278704;0,09426403;0,09084558;0,09557724;0,1052208;0,08957195;0,09333563;0,1130729;0,1062012;0,1087599;0,08728743;0,1003423;0,1029968;0,1141829;0,1026058;0,09388876;0,09163332;0,09836006;0,09393311;0,08881855;0,07351208;0,09394455;0,08929682;0,08595514;0,0805521;0,09835196;0,08348608;0,1284113;0,08135223;0,08872652;0,08324957;0,08468056;0,1067557;0,08261442;0,09907389;0,09049177;0,08437681;0,09639692;0,1250486;0,09473133;0,09716702;0,1079192;0,09668493;0,08556938;0,08561134;0,08752871;0,08943129;0,09334183;0,08410883;0,08900023;0,08802557;0,09461069;0,0992136;0,1021061;0,08061218;0,08452892;0,09855366;0,06856251;0,1052141;0,1028271;0,09498119;0,08776331;0,105835;0,08795214;0,09162045;0,09324646;0,09943199;0,09368992;0,08738708;0,08725071;0,1028743;0,09100819;0,1187544;0,09512615;0,08735847;0,114521;0,08584881;0,0928936;0,08545637;
482,000;0,0860796;0,08079672;0,08569527;0,106945;0,09791994;0,1039834;0,1144323;0,101685;0,08474207;0,08982801;0,1064749;0,09971142;0,08434916;0,08997345;0,106369;0,09169817;0,1254568;0,1159291;0,1129441;0,09071064;0,09507608;0,09787464;0,1046133;0,1006727;0,0979557;0,09971666;0,07796383;0,09695768;0,1082067;0,09875298;0,111187;0,101306;0,104764;0,1071191;0,09730148;0,1042743;0,09475851;0,09931421;0,09034872;0,09698725;0,09581804;0,1164074;0,1171002;0,1235647;0,1021805;0,1008339;0,1106467;0,1016669;0,08489847;0,1057453;0,1018095;0,09268188;0,08968496;0,1000667;0,1027122;0,09661198;0,09549093;0,1032124;0,1049232;0,09227133;0,08569622;0,1124306;0,07581425;0,09153748;0,1011147;0,1027703;0,08502102;0,1102591;0,1089883;0,1140609;0,08873034;0,09352589;0,08458328;0,09628391;0,1084685;0,1049428;0,09977674;0,1003346;0,09684181;0,1052575;0,0973258;0,1051764;0,1004052;0,1016707;0,09666395;0,1029277;0,1022091;0,08253813;0,09643126;0,1073246;0,1065435;
483,000;0,1024356;0,1074667;0,119091;0,0929575;0,09653044;0,1145911;0,09345961;0,09790659;0,1130624;0,08550787;0,103651;0,09928226;0,1119366;0,1086159;0,1029792;0,1071515;0,09948111;0,1060143;0,09410524;0,1008506;0,1012449;0,08492994;0,1093798;0,1021652;0,1084466;0,1028037;0,105504;0,103229;0,08213663;0,09248877;0,09870005;0,1035862;0,1034594;0,1034675;0,09258175;0,1149688;0,1035538;0,08332634;0,09285593;0,106883;0,08866644;0,1049957;0,09384537;0,0900774;0,1132135;0,1036887;0,08767986;0,1019011;0,1017265;0,09832191;0,09679651;0,09697104;0,09054232;0,09272718;0,09240103;0,09234476;0,1032166;0,08722639;0,1037173;0,1026654;0,1073494;0,08965397;0,105988;0,1080937;0,1035972;0,1094966;0,1068892;0,109396;0,0924015;0,1051373;0,09740686;0,09121132;0,1135941;0,1038065;0,09851265;0,1043296;0,07728958;0,1083531;0,09732819;0,1087799;0,09729052;0,09989262;0,08621359;0,09771633;0,09580469;0,08858871;0,08248949;0,08413982;0,09656858;0,1032686;0,08924675;
484,000;0,1155453;0,1155086;0,1063066;0,1297455;0,1396265;0,1250868;0,1248379;0,1296325;0,1202784;0,1345983;0,1296206;0,1105828;0,1397996;0,1108446;0,1395526;0,129982;0,1248317;0,1103821;0,1199284;0,1346726;0,1347508;0,144536;0,1202936;0,1249952;0,1154547;0,1155066;0,134881;0,1154861;0,1395049;0,1200352;0,1344533;0,1201181;0,1346197;0,1250505;0,1201367;0,1201801;0,1200004;0,1057687;0,1152782;0,1250119;0,1103578;0,1246867;0,1344457;0,1197567;0,1347556;0,1201129;0,1248388;0,1448054;0,1346197;0,1297545;0,1249628;0,1249585;0,1346841;0,1151948;0,129755;0,1249557;0,1247458;0,1297398;0,1297359;0,1200895;0,1250005;0,1104693;0,1300712;0,1200781;0,124732;0,106092;0,1300588;0,1297674;0,1346421;0,1248231;0,1061873;0,1346154;0,1108923;0,1106429;0,1201024;0,1200652;0,1199398;0,1298623;0,1297216;0,1298923;0,1296916;0,1059799;0,1346369;0,1297793;0,1394629;0,1105318;0,1296091;0,1347613;0,1397529;0,129807;0,1150017;
485,000;0,09420967;0,1063495;0,1068115;0,09384823;0,1014242;0,1022887;0,09787178;0,1097488;0,1059742;0,09732246;0,1136684;0,1062841;0,1054916;0,09819317;0,1093731;0,09816551;0,1019659;0,1223211;0,105895;0,1095018;0,1014438;0,1009965;0,0942502;0,1019588;0,1061602;0,09840155;0,1017504;0,0983758;0,08933496;0,1018634;0,1136155;0,101644;0,1054711;0,08979559;0,09422636;0,1102695;0,1139965;0,1061707;0,1019421;0,1102414;0,1140881;0,1179285;0,1052823;0,1096649;0,109664;0,1061692;0,09379339;0,09366703;0,1091728;0,09770966;0,09767103;0,09778929;0,09760237;0,1099176;0,0937295;0,08989334;0,1178489;0,08983612;0,1059198;0,1100674;0,1056995;0,1022444;0,09426737;0,1137443;0,1178308;0,1063876;0,09005499;0,1055756;0,09347725;0,1057706;0,09481096;0,1015453;0,1023688;0,1104226;0,09778595;0,1058626;0,09398031;0,1016798;0,1013236;0,09782839;0,1055369;0,102529;0,09367752;0,09780216;0,1175461;0,1025105;0,0936017;0,08975124;0,08961296;0,09746027;0,1185298;
486,000;0,1073985;0,1096621;0,1089549;0,1135144;0,1131797;0,1102958;0,1077781;0,1095605;0,1037803;0,1044879;0,1024418;0,1047778;0,1107678;0,1025696;0,1104259;0,1165247;0,1060891;0,1008558;0,1019535;0,102572;0,1036625;0,1063504;0,1082416;0,1072311;0,1026111;0,1096368;0,1098905;0,1069975;0,1074977;0,1060786;0,1122289;0,1007228;0,105442;0,1010432;0,1071577;0,1117435;0,1024985;0,103343;0,1041098;0,1042109;0,1062112;0,1046753;0,1062675;0,1036668;0,1044421;0,1089482;0,11235;0,1142244;0,1033101;0,1113405;0,1049051;0,1037326;0,1077247;0,1007733;0,1090608;0,1048903;0,1031308;0,1090527;0,1111488;0,1044283;0,1016374;0,1044221;0,1111307;0,0944128;0,1002874;0,1005278;0,1060476;0,1064663;0,1041374;0,1083798;0,1123948;0,1073608;0,1004558;0,1037359;0,1023297;0,103497;0,1053982;0,1089377;0,1003232;0,1052122;0,106184;0,1070604;0,1103592;0,1074948;0,1094885;0,1105618;0,1036124;0,1087346;0,1090603;0,1000128;0,108983;
487,000;0,1130881;0,1051712;0,1079125;0,1140008;0,1134267;0,0918498;0,1036596;0,1122084;0,1118245;0,1073613;0,1052413;0,1043782;0,1138525;0,1099634;0,1018705;0,1113644;0,09973145;0,1156559;0,0987587;0,106884;0,1040344;0,1074567;0,1078253;0,1048632;0,09976006;0,1091413;0,1017594;0,1007323;0,117878;0,1121974;0,1131687;0,1215668;0,1032128;0,1068015;0,102417;0,1093717;0,1097827;0,1073184;0,1179166;0,08933115;0,117414;0,1072555;0,1172996;0,1176624;0,1010451;0,0978756;0,1148424;0,0923419;0,1158185;0,113184;0,1095777;0,1043954;0,1051631;0,1040454;0,1169839;0,1071739;0,1172118;0,1064253;0,1100163;0,1119223;0,1074977;0,1086264;0,09702492;0,1058855;0,1041398;0,1057057;0,09376287;0,1088066;0,1049852;0,108552;0,09895229;0,09946251;0,1022329;0,09048319;0,1128931;0,10146;0,09567595;0,1074705;0,1065521;0,1013169;0,1106954;0,1098127;0,1031132;0,1058116;0,1164188;0,1073155;0,1017113;0,1028409;0,107337;0,1100135;0,1040254;
