Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
290,000;0,1052999;0,126791;0,2378416;0,3965187;0,2108111;0,1640949;0,3402672;0,1309724;0,1423302;-0,05886459;-0,2413077;0,3824124;0,422524;0,3629746;0,06326771;-0,04188538;0,1959596;-0,2130423;0,2477956;0,1530957;0,5002398;0,4195218;-0,01036024;0,1290135;0,1088543;-0,1783481;0,5040684;0,4371018;-0,002542973;-0,1705046;0,5003972;0,4599605;0,4571552;0,003405571;-0,1909237;0,01369476;-0,03061152;0,4043736;-0,3694239;0,1064954;0,1729283;0,3723502;-0,3149047;0,1622353;0,04664707;-0,1610322;0,3871956;0,3948064;0,4461298;0,381516;-0,0131712;0,4396205;-0,1625643;-0,2835321;-0,05604696;0,4554858;0,09109354;0,1927295;0,4161916;-0,1647968;0,4345655;0,4079943;0,190918;0,4140348;0,4184003;0,07453251;0,1870856;0,5072775;-0,1705279;-0,4183946;-0,3317733;0,3999286;0,4651575;-0,3159723;0,507926;-0,1944289;0,4316626;-0,04711866;-0,1787882;-0,06712055;0,3958468;0,4072609;-0,2546864;-0,03049469;-0,0641737;0,1254129;0,1563101;-0,05925751;-0,05868196;-0,1255593;0,3830819;-0,4350967;0,3983788;0,5435691;-0,3137007;-0,09924889;0,1578231;-0,001742363;0,4075637;0,4508462;0,3929834;-0,2045841;0,4151492;-0,383204;0,5127239;-0,01222944;-0,003046513;0,1355605;0,5051517;0,4496775;0,1757154;0,4295683;0,4541864;-0,06889915;0,3840828;-0,1734147;0,4785047;0,4890122;0,4247661;-0,2304435;0,4065204;-0,07289362;-0,09083319;0,1368175;-0,1663198;0,124186;0,1564589;-0,1703353;0,5129929;-0,1985602;0,3797894;0,4393764;0,4490595;-0,2400084;0,4814372;0,1247768;0,144268;0,1609998;0,1407356;0,4673595;0,1104331;-0,04323578;-0,2111988;0,01461983;0,4612484;-0,3051691;0,443584;0,4523239;0,3781095;0,4317508;0,4988332;0,1609554;0,03220367;-0,05354929;0,4130306;-0,02082682;0,1162744;-0,2358441;0,1166201;0,0476017;-0,1574273;-0,1924338;-0,07277679;0,3835902;-0,3601165;0,4332056;0,1669588;0,099051;0,4642091;0,3859172;0,4602003;0,4467626;-0,2200241;0,4748292;-0,0738821;-0,03821182;0,1709857;0,3923898;-0,3059354;0,4394388;0,4647193;
291,000;-0,007674694;-0,02215147;-0,6022015;0,01401711;-0,5909314;-0,3137307;0,04957485;-0,2605777;0,0300374;-0,5644908;-0,3486581;0,04938889;-0,4475651;0,03890181;0,0287571;-0,4863915;-0,3210449;0,009481907;-0,794416;0,007635117;-0,5500631;0,04207945;-0,02041769;-0,01514864;-0,3058319;-0,4762316;-0,4622974;0,004285336;-0,009603024;-0,2982645;-0,5863051;0,03677702;0,003522873;-0,005765915;-0,7348042;-0,03871202;-0,3025975;-0,4527221;-0,2993379;-0,008143902;-0,6758804;-0,2655282;-0,3470073;-0,2891278;-0,6898217;-0,3116059;-0,2499609;0,02488422;-0,2622161;0,02387047;-0,01000881;-0,7869148;-0,02439165;-0,04523659;-0,7395339;-0,2378564;0,04121971;-0,3055825;-0,2592139;-0,3277497;-0,266809;-0,2667994;-0,2795172;-0,2538562;0,002815723;-0,0002412796;-0,03005409;-0,6453533;-0,6023407;-0,0416584;-0,6378102;-0,4423895;-0,005165577;-0,009443283;-0,4693956;-0,01930237;0,02174568;-0,680223;0,009068966;-0,01959419;0,01441336;0,03535557;-0,4959426;-0,2999811;-0,6295843;-0,01551676;-0,4638686;-0,279542;-0,5664001;-0,3465281;0,04013157;-0,92803;-0,2815328;-0,8805776;-0,8989244;-0,4980068;-0,01252556;-0,7046947;0,02895975;0,02123165;-0,2422838;-0,05496025;0,0159235;-0,7952733;-0,7378168;-0,01525164;-0,6786385;-0,276659;-0,4620447;-0,2669344;-0,4722471;-0,2610502;0,01703262;-0,0194335;0,04922867;-0,0241251;-0,4171028;-0,458488;0,007843494;-0,03150225;-0,4164577;-0,0232954;-0,5154371;0,01520395;-0,3165388;-0,5789557;0,002236366;-0,5117803;-0,5655279;-0,03905916;0,01356888;0,04820919;-0,5782652;-0,6864209;-0,7048492;-0,0144043;-0,5576406;-0,7555461;-0,3024912;0,02527571;-0,4695811;-0,446557;-0,7764664;-0,6836319;0,01847315;-0,319006;-0,2709584;0,01789474;0,01674223;0,003759384;-0,4365706;-0,01582623;-0,6105123;0,01085138;0,01817703;-0,3207469;0,01595879;-0,3067465;-0,01985979;0,0520916;-0,2934375;-0,2850556;0,009188652;0,04132366;-0,7391243;-0,6631484;0,01817942;-0,4228468;-0,5454969;-0,4029551;0,04180431;-0,2796965;-0,05075264;-0,2764215;0,002267361;-0,3061337;-0,7487998;-0,240725;-0,71171;-0,2706761;-0,5485191;
292,000;0,5918455;0,6214008;0,2756815;0,5980525;0,2578278;0,5861001;0,2780461;-0,122395;-0,2791233;-0,1979952;0,6037045;0,1134267;0,5596375;0,2970166;0,1174421;0,5593209;0,5902257;-0,008678436;0,570025;0,02741814;-0,03628111;0,1154351;0,3122416;0,5980387;0,589407;0,2623072;0,5600624;0,6056452;0,02765322;0,1036019;0,5632987;0,1082258;0,5981684;0,115612;0,5592856;0,5972509;0,1322227;0,5823231;-0,02383471;0,5910611;0,2465634;0,5620785;0,5785522;0,2677689;-0,1025543;0,2819724;0,2610211;0,3202348;0,2651296;0,5783844;0,1386895;0,2346811;0,3079243;0,3034606;0,5729523;-0,1990032;-0,2839866;0,3010297;0,1299987;0,5751643;0,284574;0,2989206;-0,01883173;0,1139517;0,6187615;0,5850077;0,6110444;-0,04065514;0,2660818;0,3115764;0,5691786;0,5568199;0,6182504;0,1278067;0,5746703;0,3110948;0,3115211;0,09865713;-0,2239575;0,5840268;0,5976882;0,2863917;-0,01753044;0,1243157;0,2891068;0,6016865;0,2758999;-0,09972668;-0,1937256;0,6064134;0,2822394;-0,0209198;0,5911407;-0,3967056;0,5718188;0,1385326;0,3298626;0,2883873;0,3029923;0,3023882;0,09257746;0,5944533;0,5857115;0,2532153;0,2469468;0,2971373;-0,1118441;0,0002880096;0,5576491;0,276711;0,2895536;0,2718678;0,3136396;0,5850277;0,1139941;0,3128781;-0,1960077;0,5548644;0,6011753;0,2943754;0,08803797;0,5966492;0,5764418;0,1164799;0,2959852;0,2689118;0,2899857;0,6081924;0,1042371;0,6164575;0,6075249;-0,0157733;0,5667748;-0,04928875;-0,277904;0,5980387;-0,1947608;0,2579517;0,5652328;0,1376357;0,5646091;-0,1259379;-0,02841091;-0,02674055;0,3035278;0,0007195473;0,2916355;0,311512;0,6011753;0,6088371;-0,006568432;0,5858326;0,2785606;-0,001091003;0,5761366;0,5741534;0,1261134;-0,09404039;0,6170149;-0,1894813;-0,0203476;-0,1719241;0,1132097;0,1345644;0,5513396;0,5449414;-0,08974361;-0,25842;-0,02846718;-0,04271078;-0,006294727;0,5632753;0,5903187;0,2910218;0,1340418;0,2923031;0,0894084;0,08889818;0,1027031;0,2948155;-0,02133369;
293,000;0,01651812;-0,6764555;-0,4465213;-0,4382195;0,02210236;-0,27425;0,02855825;0,009590626;-0,5988946;-0,3000112;-0,573175;0,006434441;0,02292347;-0,2813759;0,0047369;0,03591585;-0,2796316;0,01537848;-0,5619469;-0,6952124;-0,2755256;0,004417896;-0,2935338;-0,2668867;-0,4432011;0,02774048;0,02727461;-0,4507847;-0,6899223;0,01066208;-0,2674546;0,02185631;-0,2740512;0,02058792;0,02293968;0,01592541;-0,682725;-0,5710335;0,01854467;0,01886129;0,0306282;0,03332758;0,02735376;0,03146172;-0,7700014;0,008877277;0,03226709;-0,6873102;0,0274663;0,0342288;-0,4607186;0,02942801;-0,2830319;0,00622654;-0,2771678;-0,001554489;-0,5938396;-0,4667854;-0,6934009;0,02720261;-0,4459252;-0,588963;0,001367569;-0,4589171;-0,6785297;0,0280509;-0,5641565;-0,2777982;-0,2661605;-0,2857776;-0,2630281;0,02631378;-0,6747203;-0,2781487;-0,4353952;-0,2923856;-0,4662118;-0,4579897;-0,4739556;0,03666401;-0,2771749;0,01635027;-0,2798152;-0,578444;-0,5793796;-0,2748752;-0,279027;-0,4638815;-0,4680233;-0,739336;0,0236659;-0,5870619;-0,6568136;-0,4587135;-0,5600638;-0,8928127;-0,8806424;-0,8146634;-0,2912321;-0,4478431;0,01675892;0,02798939;0,0215559;0,02218962;0,01638746;0,01054764;-0,6816626;-0,4730558;0,03245831;-0,268084;-0,4635992;0,01323271;-0,4697394;0,03508711;0,004567623;-0,4549747;-0,298769;0,03653145;-0,2807722;0,02136421;0,00727272;-0,262187;-0,263948;0,0116272;-0,4527488;-0,2798743;0,01853943;-0,8268886;-0,4656382;-0,4582143;-0,4569983;0,01721382;-0,27706;0,02750921;-0,3027287;-0,2677145;-0,4693913;-0,2749577;0,03876162;-0,5834394;0,01893187;0,002995014;-0,2942457;-0,4547458;-0,4482198;-0,300642;-0,5729938;-0,4642997;-0,2851362;-0,5705595;-0,5956078;0,03219318;-0,2884526;-0,0009512901;0,04095125;0,0264926;-0,2833924;-0,4667859;-0,6670442;0,01236868;0,01002645;-0,4766569;0,01979256;-0,4695711;0,04059887;0,02819014;-0,2930999;-0,4662633;-0,2943459;0,015378;-0,0003094673;0,0362196;0,03464413;-0,5688715;-0,2949247;-0,2881265;-0,2905512;0,02225447;-0,4560342;-0,4649577;-0,4679651;
294,000;0,001534462;-0,2955723;-0,7736716;-0,9495592;-0,2951808;-0,2941236;-0,6925373;-0,481493;-0,289372;0,004346848;-0,47049;0,004197121;0,007373333;-0,2910047;0,001505852;-0,5955186;0,01023436;-0,5997829;-0,7706723;0,01242924;-0,6883998;9,012222E-5;0,002409458;-0,5903759;-0,4632182;-0,5964031;-0,2988653;-0,4756751;-0,2918053;-0,3045244;-0,601552;-0,6959352;-0,4754486;-0,697;0,007132053;0,002182484;-0,2880144;-0,2876582;-0,5971689;0,00673914;-0,695869;-0,6005559;-0,2933073;-0,7714801;-0,2981987;-0,001366615;-0,7714062;0,01179218;-0,5974708;-0,6959667;-0,5993166;-0,4690638;-0,2912507;-0,001037121;0,01135015;-0,0006456375;-0,595861;0,004711628;0,003417969;-0,294518;-0,8402047;0,009312153;-0,002213478;-0,4714661;0,01401663;-0,4752307;-0,8954115;-0,5930858;-0,8970437;-0,2963696;-0,7745643;-0,301487;-0,2932181;-0,6899304;-0,7659302;0,003979206;0,008349895;-0,2889295;-0,476934;-0,7720437;-0,2982454;-0,2994637;-0,7754421;-0,5890985;-0,4718471;-0,2921124;-0,4761372;-0,4683132;-0,2933297;-0,6819148;-0,469769;-0,2908926;-0,7613754;-0,688323;-0,8966956;0,01587343;-0,5930753;-0,5867152;0,004350662;-0,9000711;-0,29458;-0,4717517;-0,3045592;-0,2954702;0,005369186;0,006004333;-0,4641376;0,006919861;-0,4722157;-0,7677093;0,008472443;0,0042696;0,0009822845;-0,7752061;0,0006113052;-0,597465;0,006851673;-0,5954118;0,01144552;-0,601686;-0,0002980232;-0,8957019;-0,7745004;-0,2993674;-0,4661946;-0,29529;-0,4780221;0,006080151;0,01085091;0,01182556;0,01135397;-0,5977311;0,009799957;-0,8386164;-0,001801014;-0,5926418;-0,2967391;-0,471992;-0,8422112;-0,5961099;-0,000421524;0,003555298;0,006445885;-0,5919251;-0,6873369;-0,0004591942;-0,7736206;0,01249886;0,001070499;-0,5944681;0,009218693;-0,6984353;0,004860878;-0,00214529;-0,8960447;-0,4804463;-0,6004152;-0,2889314;-0,460526;-0,5986085;-0,2989135;0,009028435;-0,5973196;0,009782791;-0,9026327;-0,3012309;-0,2930493;-0,6003323;0,005961895;-0,4778552;-0,002572536;-0,695828;-0,7742705;-0,7645164;0,007920742;0,008000851;0,005217075;-0,70012;-0,4686041;0,006998062;0,01166677;
295,000;0,00351429;-0,3923068;-0,2863617;-0,275074;0,3038654;-0,004417419;0,3094273;-0,2757788;0,2905831;-0,0128665;-0,4097157;0,300652;0,2849774;0,2914877;-0,01393223;0,318882;0,2892632;-0,002008915;-0,4035401;0,2925515;0,294703;0,003029823;-0,3221273;0,2948675;0,2894773;0,3186069;-0,1891537;-0,4585533;-0,002961636;-0,2848506;-0,3706484;-0,003005505;-0,3947287;0,009527683;0,2887955;-0,003563404;0,305192;0,3070207;0,3145361;0,2880325;0,009289742;-0,1706252;0,2916832;0,3121257;-0,4622626;-0,3158355;0,3116512;-0,0333786;0,3286505;0,01515532;-0,4862866;0,2882051;0,2936373;-0,1785388;0,2797565;0,003223419;0,02113152;-0,1798115;-0,3965192;0,3055663;-0,1475935;-0,01548195;-0,1738892;-0,3206787;0,2960811;0,0191226;-0,1520596;0,3103147;0,02147627;0,009016037;-0,1450958;-0,3016815;-0,3093495;0,3122368;0,32302;0,003846169;-0,02296877;0,2896061;-0,5513988;0,3270335;-0,1602879;-0,1970911;-0,1581092;0,3052416;-0,2904911;0,3148117;-0,282042;-0,02052402;-0,01556349;0,3019662;0,2891517;-0,01872587;0,2984862;0,307354;-0,4756656;0,2883391;-0,4955778;-0,02510166;-0,0003657341;-0,3803401;0,2889977;-0,02157164;-0,4721699;0,309453;0,2991667;0,2849841;0,3086309;-0,01453257;-0,01201344;0,3077922;-0,02089977;0,3077617;-0,3932114;0,01853228;-0,002304554;-0,1564021;0,3025937;0,3176417;0,2736092;-0,1709499;-0,3338027;0,01313686;-0,1472492;-0,002995014;0,3132272;0,0004982948;-0,1609664;-0,4798775;0,2910924;0,2928805;0,2981772;0,3192115;0,2974486;0,3095512;-0,3974676;0,3209758;-0,1778755;0,01713991;0,02521467;-0,4165478;-0,1712003;0,303719;-0,02892733;0,3200254;0,3118372;-0,2975168;-0,2724257;0,2733722;-0,2958484;-0,1632657;-0,02418661;-0,1583629;-0,2029862;-0,3201814;0,3212857;-0,5407495;-0,1524668;0,2783227;0,2855291;0,3224864;-0,01046658;0,2990155;0,3186002;0,2989078;-0,2862544;-0,159832;0,3001208;-0,3925805;-0,02441978;-0,1696515;-0,3150892;0,01625204;0,008262157;0,3111305;0,2972941;0,30439;-0,009928703;-0,1529155;-0,006649017;-0,2068038;0,2766619;
296,000;-0,03012466;0,01317358;-0,3124309;0,02222443;-0,3612895;-0,3095059;-0,5331373;-0,03698111;-0,3016853;-0,3089995;-0,7058587;-0,02489328;-0,3055148;-0,5185699;-0,5077238;-0,02291012;-0,3501034;-0,7346926;-0,78198;-0,01140261;-0,8276205;-0,0211339;-0,6112185;-0,6374426;-0,6389537;-0,01654625;-0,7182665;-0,01486492;-0,3345103;-0,01774454;-0,04170179;-0,7091517;-0,5071573;-0,5129738;-0,3307624;0,01560974;-0,0309515;-0,04327154;-0,3630757;-0,3252087;-0,2934508;-0,4978824;-0,5056252;-0,3129239;-0,03574991;-0,4794021;-0,3110552;-0,7011213;-0,08112717;-0,3359938;-0,555706;-0,5983858;-0,3127656;0,02633619;-0,5081663;-0,01829052;-0,04040909;0,008115768;-0,01727104;-0,0001859665;-0,02377415;-0,3144379;0,0006489754;-0,7480965;-0,04182291;-0,03085852;0,006596088;-0,3528051;-0,3477845;-0,01601887;-0,04648161;-0,2906866;-0,5017309;-0,3465986;-0,04021215;-0,04543877;-0,6348929;-0,294239;-0,5819774;-0,03828239;-0,04876995;-0,9191751;-0,3324208;-0,3389344;0,01902437;-0,07618284;-0,01844597;-0,7652006;-0,7351842;-0,5323691;-0,9085217;-0,7245898;-0,6459541;-0,3185611;-0,6959629;0,003407955;-0,6433125;-0,8199186;-0,01845264;-0,2986884;-0,7599511;-0,8237796;-0,3121448;-0,02148294;-0,01719475;-0,5225625;-0,01315832;-0,3093781;-0,5824213;-0,5239353;-0,4912448;-0,07187557;-0,02727747;-0,3413873;0,01287603;-0,01843691;-0,04999161;-0,01400518;-0,469892;-0,4930935;-0,8931499;-0,2967968;-0,0329628;-0,515574;-0,03656864;-0,3377585;0,01350069;0,002469063;0,009805679;-0,007261753;-0,04196739;-0,01603365;-0,02708817;-0,5001645;0,01677036;-0,05287027;-0,3119936;-0,03122234;0,006495953;-0,9491329;-0,02460909;-0,04092455;-0,5820842;-0,04901123;-0,356452;-0,01351738;-0,03485727;-0,751647;-0,03270197;0,01615;-0,6301055;-0,3369279;-0,5842357;-0,6033816;-0,3509622;-0,2590981;-0,03028297;-0,7156615;-0,4691849;-0,03507566;-0,6216116;-0,03805208;-0,01377869;-0,04097891;-0,4850121;-0,03457165;-0,3479934;-0,2746983;-0,4550877;-0,3028035;-0,4799466;-0,3420887;-0,4940577;-0,3420768;-0,02022409;-0,06756639;-0,3307166;0,010849;-0,6380005;-0,789712;-0,647027;
297,000;-0,3758664;0,02878237;-0,1014104;0,3085237;-0,6859174;-0,1668348;-0,172791;-0,4904428;0,3613887;-0,3163452;-0,4268193;0,05207348;0,3941154;-0,04782915;-0,5043058;-0,00327301;-0,415956;-0,1617007;-0,2147398;-0,007170677;-0,2929373;-0,2937484;-0,1846614;-0,08394146;-0,2322474;0,37042;-0,178133;-0,2222891;-0,4332728;-0,2512331;-0,5199809;-0,1373639;-0,5077548;-0,19769;-0,1162148;0,324861;-0,1653352;-0,2696891;-0,3965454;0,09118366;0,357718;-0,224443;0,1158752;0,3753443;-0,6308994;-0,3769674;0,3639021;0,1236901;-0,5750546;-0,2292247;0,3396583;0,3562412;0,007449627;0,3162932;-0,08071947;-0,3103309;-0,3566289;0,01409769;-0,6015544;0,3051715;-0,2865052;-0,2833343;-0,1934633;0,4125161;-0,2528119;-0,106905;0,3659983;-0,3410573;-0,5841727;0,07114172;-0,4012203;0,04741335;-0,5433917;-0,2494402;-0,1532006;-0,5653014;-0,2693844;0,3180809;0,09996557;0,06682539;-0,5222483;-0,2998261;-0,439014;-0,1090522;0,364471;-0,6379113;-0,2565947;0,4226613;-0,2590909;-0,2949009;-0,3934851;-0,3135881;-0,2167463;0,01148224;-0,2522774;0,3249369;0,3082619;0,3616834;-0,3024015;-0,1577673;-0,3250928;0,3787069;-0,5266314;0,01157856;0,01161957;-0,4165435;0,3738661;0,09787321;0,3526597;-0,2233987;-0,08557415;-0,5798869;-0,4714141;-0,4434166;0,3402815;-0,2978425;-0,2157221;0,3573704;0,3602962;-0,2508273;-0,2496924;0,3652201;-0,3650913;-0,2854104;-0,3210797;-0,5137491;0,3498812;-0,406517;0,2814779;0,3739533;-0,0871377;0,3682423;0,07059383;0,04580498;0,02543497;-0,3766003;-0,2709064;-0,1000509;0,3111339;-0,2248392;-0,2257023;-0,09893894;0,3923864;-0,2622666;-0,324461;-0,2463531;-0,3165226;-0,4295301;-0,4719682;0,3348432;-0,3989916;-0,5043893;0,0437088;-0,2327938;-0,07677412;0,3393288;-0,4746237;0,09352303;0,32689;0,06297922;-0,068501;-0,2768002;0,3565722;-0,09083414;-0,1121755;-0,3266358;-0,2116914;0,3824959;0,362361;0,06546402;-0,07156992;-0,1967597;0,1025658;-0,1058083;0,03106737;-0,5277019;-0,1987457;0,3471494;-0,2873168;-0,1786504;-0,2852206;
298,000;0,3072557;0,4111347;0,7919106;0,2191854;0,01830435;0,1094799;0,6453295;0,4155231;0,3518605;-0,1887188;0,06240225;0,3464489;0,6207032;0,610568;0,2317276;-0,05804014;0,5226779;0,6368923;0,4672413;0,07193947;0,4553308;0,1771269;0,6827579;0,4076633;0,2950583;0,6545367;0,7032442;0,6591578;0,327518;0,3743095;0,7206964;0,1068826;0,8295298;0,7569623;0,4592643;0,4059944;0,1663527;0,2717276;0,4276567;0,7037544;0,3513489;0,4243798;0,6378765;0,7456346;0,8084326;-0,1897874;0,348423;0,6396103;0,8293686;0,40659;0,2469568;0,2300134;-0,009892464;0,1662717;0,7865038;0,0005669594;0,4838686;0,2399487;0,245903;0,09366226;0,1385508;0,08468962;-0,0002903938;0,6469264;0,4411554;0,7320399;0,6369886;0,2718644;0,05512285;0,6764359;0,7523398;0,431747;0,3066821;0,2807708;0,3032355;0,5422773;0,6689086;0,1369262;0,6911349;0,7461638;0,750392;0,2133822;0,1613317;0,4343596;0,6246829;0,4649205;0,4095407;0,6204934;0,6548572;0,812108;0,7125058;0,232636;0,2131925;0,0967412;0,0345397;0,4378433;-0,2707124;0,07313204;0,2262182;0,1826191;0,6304207;0,4351096;0,2481565;0,1235423;0,3048162;0,3248172;0,6317501;0,6337919;0,2203317;0,4752641;0,7828536;0,8410583;0,744319;0,2045293;0,3191509;-0,07293129;0,6902413;0,7307806;0,1491027;0,1134114;0,09284449;0,3123865;0,5179977;0,7202296;-0,08597326;0,226759;0,7188978;0,2402639;0,07325172;0,620234;0,6404486;0,6669121;0,7032828;-0,02663183;0,4242616;0,3564186;0,1512475;0,6923823;0,2315183;0,1253209;0,6980395;0,7075443;0,7161794;0,5056176;0,4517794;0,8005919;0,6926708;0,3869753;0,7590909;0,3436432;0,5098138;0,3553562;0,3031783;0,2226014;0,7206249;0,3925738;0,2421112;0,38867;0,1577387;0,7605324;0,7433381;0,1131496;0,7322631;0,6623225;0,4638877;0,7500944;0,7896605;0,6279469;0,3739977;0,3465905;0,6737018;0,6837325;0,6917353;0,4192905;0,1959209;0,8215747;0,6777916;0,7390966;0,7813468;0,7292256;0,7885199;
299,000;0,349113;0,1847892;0,5359545;0,4842701;0,685112;0,6859241;-0,1615825;0,1767626;0,2857289;0,8239541;0,2040105;-0,02878094;0,1277471;-0,1435585;0,6662569;0,2885995;0,5936513;-0,02726078;0,7506781;0,814074;0,3276563;0,3765841;0,06735754;0,4773784;0,7888513;0,2144651;0,1634169;0,08716202;0,7539911;-0,02174187;0,2890921;0,6542749;0,5179181;0,7234917;0,7707868;0,3658004;0,3683629;0,1767349;0,2497463;0,364696;0,09020281;0,1840653;-0,1396871;0,5404372;0,7134895;-0,009371758;0,09737682;-0,03600073;0,574707;0,2874079;0,7877355;0,3486967;0,8194838;0,2297297;0,5278697;0,1473165;0,2908287;0,2124958;0,6902366;0,5140052;0,270442;0,355691;0,3955779;0,1762018;0,441853;0,3463988;0,3047299;0,1826277;0,7723236;0,238162;0,08715677;0,3444057;0,3910275;0,39394;0,7689219;0,5983067;-0,1261115;0,7780747;0,1165566;0,6995826;0,1460238;0,03540707;0,4925246;0,3887858;0,1609235;-0,003229618;0,1063833;0,0832634;0,06019068;0,4964991;0,1926498;0,3285732;-0,2246699;0,6644554;0,265862;0,7055383;0,1300287;0,228519;0,6444855;0,7742529;-0,2991261;0,6310391;0,6212883;0,4955277;0,6890345;0,740099;0,1118793;0,03560448;0,4022293;0,7293549;0,5505624;0,5207639;0,1553326;0,7859931;0,1139846;0,1285405;-0,07472038;0,6445537;0,08270121;0,3353024;0,7548623;-0,1284103;0,6315088;0,4376011;0,794219;0,7094107;0,7139935;0,6321998;0,68467;-0,1266189;-0,2301021;0,152256;0,3974504;0,06548834;0,4162436;0,6101856;0,4664569;0,02970648;0,417469;0,5219426;0,2677283;0,1584859;0,6549153;0,6378541;0,3984056;0,5828552;0,1305094;-0,07248783;0,3756914;0,005322456;0,6299434;0,6547298;0,6414394;0,1503906;0,3559866;0,4113178;0,6485271;0,485745;0,6567736;0,6315928;0,722775;0,1691451;0,6394043;0,165328;0,7444925;0,3561206;0,5851216;0,1143112;0,1706438;-0,05193329;0,27982;-0,07053995;0,4067693;0,1681323;-0,08820391;0,5904527;0,1176367;0,6183062;0,6377916;0,328021;0,5950298;
300,000;-0,2396889;-0,1047497;-0,1413136;0,622376;0,1488018;-0,07842731;-0,03211975;0,5929804;0,1874418;0,48454;-0,1935902;0,3365335;0,2624631;0,7363381;-0,07442188;0,03133345;-0,1918068;0,7148538;0,5188212;0,4219832;0,1175203;0,01867199;0,1552587;0,5296545;0,4139476;0,3741479;0,009151936;0,4959683;0,5439911;0,2670908;0,4548793;0,07248831;-0,2120142;0,4968629;0,4264226;0,2292714;0,07743979;-0,0261426;0,2569928;0,3832874;0,2535496;-0,1261363;0,1835628;-0,3020568;0,4771457;-0,05493355;0,2218671;0,04281616;0,04174137;0,6480274;0,4971538;-0,2556157;0,4406552;0,5353737;-0,2047057;-0,2084312;-0,05298185;-0,1491356;0,3321276;0,5414424;0,3133135;-0,00365448;0,02781248;0,03333473;0,6589408;0,1244917;0,4957075;0,1203685;0,5831952;0,2241192;-0,1111388;0,07751179;0,09460831;0,1153169;0,5031905;-0,09546709;0,296401;0,5865083;-0,1760793;0,6261868;0,2588916;0,4255428;0,5495176;0,3896594;0,6341658;-0,1084647;0,4119582;-0,06107044;0,630733;-0,471056;0,07645321;0,5336518;-0,1537223;-0,2744255;0,3984137;0,2347398;-0,01946831;0,06420326;-0,1309276;0,5447106;0,4789162;-0,1096702;-0,04483128;0,5856409;0,0420475;0,6143661;0,3235617;0,2410369;0,1600804;0,6039572;-0,2082944;-0,2483845;-0,1719651;0,4511676;0,5844207;0,6618567;-0,01103592;0,3791804;0,2823467;0,5698733;0,144865;0,2490277;-0,0509057;0,539506;0,5674114;0,2621603;0,6036587;-0,08939552;0,196424;-0,02871847;0,2699203;-0,05515432;0,2276793;0,1136117;0,2765245;-0,1823354;0,1568413;-0,06989002;0,0762763;0,4568801;0,5942597;-0,1443529;0,3485365;-0,06493473;0,3147211;0,05131245;0,6895881;0,1739182;0,260097;0,2319121;-0,03446436;-0,08627605;-0,1169562;0,3049421;0,4043474;0,3457603;-0,002062798;0,5131311;0,07288742;0,09035587;0,5152059;0,2600183;0,09199095;0,5565825;0,5491858;0,3676934;0,04926968;0,320682;0,01459837;0,1373868;0,562788;0,1549296;0,1982589;0,1314263;0,1498713;-0,1941957;0,2307563;0,1873059;0,3426561;0,2158527;-0,0004110336;
