Wavelength [nm], Absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, 
655.000, 0.6041012, 0.5183535, 0.4863324, 0.5381131, 0.5503044, 0.5572157, 0.6059046, 0.6356645, 0.6102524, 0.5763035, 0.5374799, 0.6241546, 0.6275749, 0.6851764, 0.6476159, 0.5877967, 0.6334496, 0.5909276, 0.5790248, 0.5923624, 0.6562366, 0.6007242, 0.6227808, 0.6273389, 0.6153121, 0.6073489, 0.6284771, 0.5922637, 0.6258545, 0.6323838, 0.6020193, 0.6714673, 0.5898666, 0.6359015, 0.6210375, 0.664381, 0.6405859, 0.5962601, 0.6087413, 0.6404099, 
656.000, 0.5923944, 0.5231347, 0.5327063, 0.6165786, 0.6225529, 0.6460819, 0.6670079, 0.6306491, 0.6733327, 0.6668754, 0.7018518, 0.6858883, 0.6768775, 0.6720862, 0.6867795, 0.696734, 0.6764526, 0.6857786, 0.7010517, 0.6977253, 0.6877527, 0.7044768, 0.6949873, 0.6983132, 0.6987004, 0.699698, 0.697412, 0.7036386, 0.7004137, 0.6989975, 0.7010398, 0.6926584, 0.707747, 0.6986599, 0.7030268, 0.6939244, 0.7011089, 0.7028046, 0.7047668, 0.6979613, 
657.000, 0.5772667, 0.5587029, 0.5499048, 0.5375671, 0.5917196, 0.5706158, 0.5684605, 0.5749512, 0.5644321, 0.5773211, 0.5672941, 0.5791402, 0.5603518, 0.5859213, 0.5811129, 0.5812778, 0.5777559, 0.561873, 0.5654202, 0.5690942, 0.5778389, 0.5662718, 0.581553, 0.5615892, 0.5695262, 0.5762172, 0.5714397, 0.5628672, 0.5739613, 0.5598311, 0.5681171, 0.5683217, 0.5718966, 0.5582857, 0.5710368, 0.5727353, 0.5660992, 0.5721574, 0.56288, 0.571641, 
658.000, 0.5992012, 0.6268306, 0.5831928, 0.562964, 0.5414238, 0.57441, 0.5507379, 0.5772591, 0.6192627, 0.571238, 0.5130448, 0.5228262, 0.5849504, 0.515821, 0.526804, 0.5440369, 0.5608234, 0.5534997, 0.5286231, 0.5188389, 0.533637, 0.5783849, 0.5273304, 0.5228601, 0.5500674, 0.5344872, 0.5139503, 0.5552554, 0.5138288, 0.5502114, 0.5438557, 0.5654869, 0.5401983, 0.5431566, 0.5184817, 0.5397544, 0.5397053, 0.5261745, 0.5246468, 0.5153255, 
659.000, 0.5742874, 0.551569, 0.513247, 0.5025644, 0.5134287, 0.5360126, 0.5136933, 0.4807, 0.5020714, 0.5387378, 0.5484681, 0.4584279, 0.5113158, 0.4778976, 0.4350257, 0.4096303, 0.5342174, 0.5018225, 0.5102868, 0.5070372, 0.4511733, 0.5124478, 0.4479446, 0.5186553, 0.4860449, 0.4857965, 0.4856319, 0.4766283, 0.4451923, 0.4458456, 0.471417, 0.4499049, 0.4722257, 0.5201807, 0.543323, 0.4503942, 0.4784708, 0.4472656, 0.5017695, 0.4940562, 
660.000, 0.3622041, 0.6685166, 0.5176334, 0.4999704, 0.4622025, 0.480422, 0.3901372, 0.4307919, 0.4068918, 0.5557566, 0.3399773, 0.5527368, 0.4522328, 0.4641409, 0.4880733, 0.5650067, 0.3794227, 0.4385128, 0.3325677, 0.4317327, 0.4609127, 0.5258746, 0.5647335, 0.4292016, 0.4660411, 0.4895444, 0.3945608, 0.4708409, 0.4442039, 0.4265614, 0.4142833, 0.4908071, 0.5334144, 0.4349046, 0.4342737, 0.5526423, 0.328702, 0.5224199, 0.3886175, 0.4628186, 
661.000, 0.7388592, 0.6530242, 0.7075844, 0.7102394, 0.7542739, 0.5592008, 0.7214527, 0.6565418, 0.7284236, 0.6640892, 0.7908683, 0.5037827, 0.7278705, 0.5503893, 0.7164903, 0.6892638, 0.5902686, 0.6435385, 0.8594499, 0.6166773, 0.9286361, 0.6502562, 0.8090549, 0.7112637, 0.5714521, 0.5762792, 0.5501637, 0.7259488, 0.5993071, 0.9357533, 0.8820586, 0.7679849, 0.7427301, 0.6139107, 0.6098433, 0.5609779, 0.9025583, 0.5305533, 0.6739964, 0.6942363, 
662.000, 0.4752722, 0.4881535, 0.4975824, 0.4023046, 0.5033722, 0.5505891, 0.4254589, 0.6436648, 0.456418, 0.4264932, 0.6118984, 0.6488185, 0.5035405, 0.4290404, 0.3931856, 0.5293908, 0.5185142, 0.4345965, 0.4433451, 0.5947638, 0.5642982, 0.4720387, 0.5603685, 0.526135, 0.4496317, 0.4568419, 0.4971437, 0.5248885, 0.3906345, 0.4676223, 0.4610019, 0.5242114, 0.496285, 0.4472184, 0.616467, 0.4967437, 0.5529127, 0.5155478, 0.5392036, 0.4695134, 
663.000, 0.6061373, 0.7515116, 0.7289619, 0.6215086, 0.6469164, 0.5053592, 0.6732912, 0.9180198, 0.5610371, 0.7767301, 0.4681029, 0.5323834, 0.655941, 0.6202698, 0.6681089, 0.6172938, 0.5259738, 0.6475172, 0.4490232, 0.4687719, 0.645215, 0.4171076, 0.5647335, 0.4780831, 0.5061417, 0.6626081, 0.5415244, 0.4779449, 0.6227307, 0.5636969, 0.6436086, 0.5285506, 0.6900015, 0.6439619, 0.5254726, 0.4589496, 0.5256348, 0.4024782, 0.5224943, 0.5585203, 
664.000, 0.6162691, 0.655488, 0.8409042, 0.9244161, 0.5868039, 0.593761, 0.5755825, 0.5641961, 0.4795327, 0.5017509, 0.7668943, 0.4670076, 0.7657504, 0.4427171, 0.4430361, 0.4507937, 0.6068964, 0.552155, 0.4552293, 0.4252234, 0.5285091, 0.4883571, 0.653275, 0.5687456, 0.4589171, 0.38657, 0.4883285, 0.5681696, 0.463871, 0.4669776, 0.4027963, 0.5844102, 0.4348207, 0.4846148, 0.6135097, 0.5326481, 0.4963698, 0.5032301, 0.4772134, 0.4428439, 
665.000, 0.400629, 0.4799128, 0.5424237, 0.3958507, 0.4290986, 0.4661207, 0.4016786, 0.4450383, 0.4266481, 0.4495926, 0.3890805, 0.4117022, 0.3119059, 0.4414129, 0.4231553, 0.3965039, 0.4939222, 0.3885345, 0.3768401, 0.3365827, 0.3749013, 0.4073935, 0.4020209, 0.3656406, 0.3759403, 0.3533368, 0.3801098, 0.3419609, 0.3922739, 0.2922277, 0.3549776, 0.3694143, 0.3185768, 0.4047198, 0.3244867, 0.4164033, 0.3723173, 0.3649683, 0.3775902, 0.4295392, 
666.000, 0.489182, 0.5515299, 0.5169482, 0.5150428, 0.3859096, 0.4714212, 0.5382323, 0.4304299, 0.4897451, 0.4705081, 0.4859776, 0.4831681, 0.5456829, 0.4770484, 0.5111227, 0.4922123, 0.480371, 0.5311084, 0.4960856, 0.4542627, 0.4081359, 0.4398317, 0.4041243, 0.6392436, 0.4404979, 0.4669814, 0.4964261, 0.3814006, 0.5096006, 0.587122, 0.4402561, 0.475338, 0.4957323, 0.4875512, 0.4750285, 0.4079723, 0.4045129, 0.4233904, 0.4175482, 0.4104776, 
667.000, 0.6060181, 0.4246101, 0.5380926, 0.4603767, 0.3828149, 0.6280866, 0.4345675, 0.4350104, 0.4288988, 0.5099754, 0.5736537, 0.5800934, 0.5356674, 0.394773, 0.4082274, 0.5154891, 0.4774981, 0.4250135, 0.5431242, 0.5135212, 0.4636879, 0.4080391, 0.4416299, 0.6461611, 0.4485636, 0.5268903, 0.4704361, 0.3927512, 0.4575462, 0.6324177, 0.4631925, 0.4229193, 0.5065718, 0.5072346, 0.5041499, 0.425272, 0.429461, 0.3851314, 0.4591818, 0.4465756, 
668.000, 0.6622815, 0.5760407, 0.4909759, 0.4772534, 0.465322, 0.5607953, 0.4655609, 0.4954009, 0.4982476, 0.5426788, 0.3971834, 0.5465393, 0.5018306, 0.4127784, 0.4038944, 0.5320754, 0.500474, 0.5258794, 0.4546905, 0.4464946, 0.5461912, 0.4108796, 0.5122786, 0.3789721, 0.4029469, 0.4858141, 0.4328485, 0.4845939, 0.4052753, 0.4551477, 0.4230313, 0.4186592, 0.4310937, 0.4591398, 0.4487839, 0.4558144, 0.4857121, 0.5271454, 0.4978809, 0.3988824, 
669.000, 0.7057524, 0.6924872, 0.6760559, 0.5560288, 0.5934634, 0.7224874, 0.6812768, 0.5873623, 0.628406, 0.682745, 0.5867562, 0.6011486, 0.6257448, 0.4615097, 0.5102482, 0.6140418, 0.5595694, 0.654707, 0.4781022, 0.5015335, 0.5987787, 0.5307283, 0.5512567, 0.5522885, 0.5340786, 0.5979953, 0.5111465, 0.581872, 0.5406995, 0.5616331, 0.4882455, 0.5909843, 0.5641284, 0.5089703, 0.5432506, 0.5626221, 0.5039101, 0.5709457, 0.504632, 0.5121012, 
670.000, 0.6261911, 0.6933937, 0.7209134, 0.507935, 0.5798755, 0.5562882, 0.4849434, 0.5061822, 0.4666824, 0.5412097, 0.5017834, 0.4632969, 0.4797297, 0.4685154, 0.5151634, 0.4580369, 0.4333539, 0.5223384, 0.4909353, 0.5313931, 0.4784465, 0.4911618, 0.4842906, 0.462883, 0.4766088, 0.4372206, 0.4435387, 0.4767809, 0.4757447, 0.4941907, 0.4481874, 0.4874616, 0.4319549, 0.4109116, 0.4505982, 0.4795995, 0.4530191, 0.4429121, 0.4367924, 0.430409, 
671.000, 0.4653649, 0.5479012, 0.5337152, 0.4597421, 0.4794197, 0.4902406, 0.4730611, 0.4900742, 0.5220771, 0.4459023, 0.4571691, 0.4584556, 0.459815, 0.4601145, 0.4344225, 0.5019088, 0.4285135, 0.4485703, 0.4185052, 0.4495621, 0.4574671, 0.4459105, 0.4321852, 0.4721408, 0.4440522, 0.4682112, 0.4719243, 0.4309835, 0.4441686, 0.4749188, 0.488472, 0.4428244, 0.4413533, 0.4862666, 0.4150972, 0.4308548, 0.4176617, 0.456109, 0.4436564, 0.4708214, 
672.000, 0.5503197, 0.5276279, 0.5018001, 0.5856485, 0.5314431, 0.5733209, 0.552659, 0.5496421, 0.5424762, 0.5641503, 0.5945821, 0.565846, 0.5334105, 0.5422397, 0.5644684, 0.5925002, 0.5746999, 0.5451822, 0.6019006, 0.5664501, 0.5694585, 0.5651827, 0.587575, 0.5616522, 0.5856795, 0.6021247, 0.5618868, 0.5754418, 0.586412, 0.5962548, 0.5488095, 0.5842681, 0.6095324, 0.5504675, 0.5845485, 0.5763254, 0.5757298, 0.607481, 0.573853, 0.5603843, 
673.000, 0.5802574, 0.552556, 0.5788841, 0.6310368, 0.5992293, 0.637156, 0.6413727, 0.6346908, 0.6897979, 0.6449428, 0.6090112, 0.6778984, 0.6480889, 0.6200404, 0.6124125, 0.647284, 0.6401424, 0.6366735, 0.6772232, 0.6686835, 0.6128969, 0.6536393, 0.6647773, 0.6334791, 0.677115, 0.5969672, 0.6298952, 0.6578088, 0.6256089, 0.6487732, 0.6023521, 0.6280513, 0.670815, 0.6152401, 0.6163168, 0.6474824, 0.619628, 0.645021, 0.6260242, 0.6061983, 
674.000, 0.7101202, 0.5979171, 0.6035066, 0.5803146, 0.6235952, 0.5502033, 0.6029458, 0.6859922, 0.6214762, 0.6776662, 0.5967832, 0.570632, 0.6033664, 0.5909243, 0.5880389, 0.6142702, 0.6278939, 0.5992966, 0.5416803, 0.5734053, 0.6655245, 0.590466, 0.6211057, 0.6042328, 0.6576667, 0.5955119, 0.593461, 0.5896111, 0.5533972, 0.606904, 0.5944405, 0.6218691, 0.5551791, 0.556241, 0.5831556, 0.555512, 0.5458808, 0.5571856, 0.5732613, 0.5992098, 
675.000, 0.7587953, 0.7183652, 0.6906152, 0.6235013, 0.7038569, 0.596612, 0.6472106, 0.5959835, 0.6272187, 0.6606297, 0.6267529, 0.6200275, 0.623723, 0.5793705, 0.5669408, 0.5622044, 0.6496139, 0.6401591, 0.6614232, 0.6027861, 0.5457406, 0.6071148, 0.6136141, 0.5334926, 0.5763626, 0.5322375, 0.558681, 0.5607843, 0.6304779, 0.6202965, 0.4841151, 0.5830402, 0.5433011, 0.5264959, 0.5871582, 0.5562534, 0.5544262, 0.5518541, 0.5493665, 0.541141, 
676.000, 0.598763, 0.7372565, 0.7127237, 0.5254683, 0.6313167, 0.536593, 0.5385466, 0.5501523, 0.5512319, 0.5234361, 0.4879951, 0.4891653, 0.5608511, 0.5047369, 0.5071201, 0.5056105, 0.5401583, 0.5045252, 0.4574771, 0.5439248, 0.5284243, 0.4869537, 0.4909987, 0.4760556, 0.4986529, 0.4869161, 0.5176196, 0.5155802, 0.5052171, 0.4656367, 0.4556165, 0.4722843, 0.4682741, 0.434103, 0.4441476, 0.4880781, 0.4543872, 0.5109429, 0.4581037, 0.4659977, 
677.000, 0.4589872, 0.5955215, 0.5748158, 0.5735178, 0.4740911, 0.4724903, 0.475606, 0.5197849, 0.4880962, 0.478631, 0.5288844, 0.4405594, 0.5046091, 0.4821429, 0.4898858, 0.4907942, 0.5251021, 0.4813933, 0.4812965, 0.3888383, 0.441474, 0.4555683, 0.4652185, 0.4618425, 0.5207772, 0.4569321, 0.4930167, 0.4446716, 0.4827132, 0.4946666, 0.467732, 0.4895568, 0.4918489, 0.4333282, 0.4736657, 0.4769711, 0.4480338, 0.4726019, 0.4310226, 0.4570966, 
678.000, 0.5797729, 0.5456553, 0.540421, 0.624197, 0.5711832, 0.5379558, 0.5666533, 0.516191, 0.597815, 0.5320549, 0.5492458, 0.6054602, 0.5624938, 0.5894122, 0.6167045, 0.525558, 0.59091, 0.5724525, 0.6064882, 0.6192598, 0.5307002, 0.6276898, 0.5612268, 0.5920696, 0.5546746, 0.5915928, 0.5869217, 0.613801, 0.5558934, 0.6087694, 0.603704, 0.571763, 0.5596972, 0.562367, 0.5902414, 0.562264, 0.5643997, 0.5961413, 0.5312271, 0.5696564, 
679.000, 0.6391087, 0.5578947, 0.5711861, 0.6271453, 0.6372051, 0.6656818, 0.6201596, 0.6601119, 0.5867505, 0.6296797, 0.6261449, 0.6409903, 0.618947, 0.6574106, 0.5991588, 0.6175389, 0.597177, 0.6545181, 0.5813389, 0.5858793, 0.634728, 0.5902047, 0.6243916, 0.5737309, 0.6181798, 0.6269879, 0.6249781, 0.6198492, 0.5966067, 0.5943651, 0.615068, 0.5975761, 0.6059947, 0.6103621, 0.6214261, 0.6409554, 0.6222482, 0.6197419, 0.6375656, 0.6225991, 
680.000, 0.7089357, 0.6083612, 0.6182942, 0.6236353, 0.7086234, 0.6567802, 0.6961641, 0.6594601, 0.6678462, 0.7247257, 0.6974058, 0.6705222, 0.67063, 0.6339064, 0.722753, 0.6343021, 0.6679406, 0.6575956, 0.6685481, 0.6304083, 0.6586318, 0.6559615, 0.6568103, 0.6690307, 0.6466098, 0.6458712, 0.6831203, 0.6324229, 0.6329403, 0.6836209, 0.6460085, 0.6330996, 0.6586127, 0.6569338, 0.6340761, 0.6114974, 0.6586943, 0.6103568, 0.6229677, 0.6725292, 
681.000, 0.7058854, 0.6726274, 0.7709069, 0.5250998, 0.7004642, 0.7226677, 0.6349506, 0.62538, 0.6458244, 0.6146994, 0.5834093, 0.5859418, 0.5866127, 0.6005526, 0.6093321, 0.5906162, 0.6618381, 0.6116209, 0.5917683, 0.627306, 0.5727134, 0.5979052, 0.6106243, 0.5703783, 0.544703, 0.5572739, 0.5846014, 0.5987778, 0.5853596, 0.5300612, 0.5486398, 0.5703006, 0.5314784, 0.5978823, 0.5718303, 0.5566001, 0.5458508, 0.5726514, 0.5572619, 0.4862609, 
682.000, 0.6991224, 0.6852479, 0.7506495, 0.5554676, 0.6184425, 0.6385689, 0.6064529, 0.6616688, 0.5463915, 0.5772796, 0.5420051, 0.5307808, 0.5632458, 0.5092587, 0.5367718, 0.5483489, 0.5277157, 0.507587, 0.489717, 0.4983582, 0.53866, 0.5456285, 0.4954667, 0.5408349, 0.5109863, 0.509129, 0.5339227, 0.5179515, 0.5146022, 0.5422673, 0.5448914, 0.4942465, 0.5108891, 0.514472, 0.5017557, 0.4700332, 0.5290995, 0.5214686, 0.4748502, 0.5381713, 
683.000, 0.5056653, 0.5955024, 0.5687528, 0.5201435, 0.4905252, 0.5121751, 0.4761386, 0.484726, 0.4836955, 0.480617, 0.509541, 0.4904604, 0.4999785, 0.4858074, 0.5007496, 0.4764705, 0.4453273, 0.4859433, 0.5365286, 0.5071406, 0.4742904, 0.5345583, 0.5078073, 0.494308, 0.5122743, 0.4856052, 0.4722586, 0.5190287, 0.4918766, 0.5096059, 0.4608736, 0.4844131, 0.4951982, 0.4858112, 0.4662695, 0.5022349, 0.4915314, 0.5109334, 0.4726653, 0.474772, 
684.000, 0.5569487, 0.5364556, 0.5300298, 0.6175289, 0.5427861, 0.5391631, 0.6144819, 0.5340881, 0.58494, 0.5621858, 0.5843377, 0.5895224, 0.5533333, 0.5619464, 0.5770383, 0.5977631, 0.5811338, 0.5208836, 0.5398021, 0.5855908, 0.5938139, 0.5757823, 0.5710301, 0.5730996, 0.5989652, 0.58425, 0.5495801, 0.5882421, 0.5829239, 0.5433679, 0.576632, 0.5798125, 0.5963888, 0.5500927, 0.5507922, 0.5921292, 0.6046619, 0.5936279, 0.5670962, 0.5812464, 
685.000, 0.6633244, 0.5784941, 0.5935364, 0.6737962, 0.6306515, 0.6710839, 0.6814709, 0.6667876, 0.6697292, 0.6619473, 0.7115765, 0.6937361, 0.681654, 0.6706052, 0.6808524, 0.6970897, 0.6990185, 0.6598334, 0.6807866, 0.6601439, 0.7113976, 0.6959138, 0.6678667, 0.6985111, 0.6907306, 0.6778903, 0.6904335, 0.6913433, 0.6929927, 0.7136688, 0.669394, 0.6781487, 0.7059336, 0.6753006, 0.6855617, 0.681468, 0.7031898, 0.6952391, 0.6703095, 0.6985407, 
686.000, 0.7026477, 0.6424775, 0.6645689, 0.6440506, 0.7297549, 0.7169905, 0.6913495, 0.6611218, 0.7122626, 0.7004018, 0.7241445, 0.748826, 0.7214532, 0.6989112, 0.6926794, 0.7114325, 0.7535586, 0.7194276, 0.6960878, 0.7291465, 0.7004027, 0.6845388, 0.689579, 0.7202406, 0.6924996, 0.6963511, 0.7190647, 0.7007942, 0.6937661, 0.663909, 0.6750813, 0.7005439, 0.6920552, 0.7616453, 0.6948857, 0.7097416, 0.689456, 0.708282, 0.6815953, 0.7033496, 
687.000, 0.8042402, 0.7528825, 0.7255797, 0.6344109, 0.7867289, 0.7418537, 0.7387424, 0.7750416, 0.7036414, 0.698369, 0.7448549, 0.7051415, 0.729979, 0.6973023, 0.689362, 0.7132754, 0.6983943, 0.7034454, 0.6377068, 0.6624384, 0.6606441, 0.6314325, 0.6296, 0.6795568, 0.6447277, 0.6684537, 0.664854, 0.6542625, 0.6388197, 0.6516218, 0.6912627, 0.6349592, 0.6656485, 0.6319356, 0.6076217, 0.6355376, 0.5897098, 0.6268716, 0.6783938, 0.6576376, 
688.000, 0.7403092, 0.7143388, 0.6998935, 0.5346174, 0.6435685, 0.6037016, 0.5853672, 0.6224222, 0.5598412, 0.5909429, 0.554924, 0.5699725, 0.57338, 0.569766, 0.5311861, 0.5442581, 0.5495749, 0.5821204, 0.5475879, 0.5254202, 0.507863, 0.5047445, 0.5362983, 0.5410337, 0.498044, 0.5459957, 0.5395179, 0.5278149, 0.5387573, 0.5404801, 0.4971213, 0.5146322, 0.4952269, 0.535512, 0.5150065, 0.5255651, 0.5125113, 0.5218501, 0.5029359, 0.5206828, 
689.000, 0.5746579, 0.6999693, 0.6482897, 0.5655584, 0.5507336, 0.5634646, 0.5143142, 0.5258069, 0.5261965, 0.5244379, 0.5160804, 0.5130997, 0.5147815, 0.5518394, 0.5160718, 0.4927545, 0.5031095, 0.4903975, 0.4916773, 0.5262022, 0.5276074, 0.551517, 0.5037332, 0.4933844, 0.5404263, 0.5388579, 0.5044932, 0.515542, 0.4813747, 0.5037293, 0.4831867, 0.5394821, 0.4712725, 0.4698825, 0.5154786, 0.502975, 0.5275426, 0.5515738, 0.5041242, 0.4827757, 
690.000, 0.5521059, 0.5473733, 0.5337877, 0.6065044, 0.5629244, 0.5437989, 0.5500622, 0.5322552, 0.5527854, 0.4977512, 0.5963774, 0.5411673, 0.5596628, 0.5628691, 0.5822115, 0.5754752, 0.566329, 0.5365663, 0.5833459, 0.5283418, 0.5575771, 0.5380578, 0.5869946, 0.6107125, 0.5643787, 0.5594177, 0.5934768, 0.5707211, 0.5928264, 0.5753393, 0.5671844, 0.5562749, 0.5556479, 0.5708656, 0.5715113, 0.5398226, 0.5811892, 0.5585146, 0.5680385, 0.5926504, 
691.000, 0.6181121, 0.5618377, 0.5809112, 0.6843514, 0.593533, 0.6415071, 0.6479659, 0.6022716, 0.6726332, 0.6485786, 0.674161, 0.7420201, 0.6528339, 0.6358824, 0.6673865, 0.678288, 0.6919904, 0.6992211, 0.7465463, 0.675488, 0.6815476, 0.6869855, 0.6995926, 0.667695, 0.6481419, 0.6656623, 0.6496897, 0.644979, 0.6990223, 0.6740122, 0.6346636, 0.6585574, 0.677, 0.7090836, 0.6953878, 0.6795368, 0.6696286, 0.6629329, 0.7009077, 0.6406484, 
692.000, 0.7386332, 0.6507525, 0.6621399, 0.6778579, 0.6964979, 0.712213, 0.7050176, 0.7491374, 0.6776118, 0.7001281, 0.6923199, 0.6892533, 0.7278123, 0.754199, 0.7282491, 0.7098937, 0.7156167, 0.6924391, 0.6912379, 0.6911407, 0.7284832, 0.694736, 0.7170334, 0.6874728, 0.7164917, 0.6979074, 0.7198658, 0.6792493, 0.732254, 0.6775646, 0.7504649, 0.6998, 0.7004004, 0.6851916, 0.7095814, 0.7178025, 0.686686, 0.7168622, 0.6828327, 0.7312207, 
693.000, 0.7683821, 0.7291136, 0.73843, 0.622993, 0.7715607, 0.7415438, 0.7729497, 0.7728295, 0.7122097, 0.7505789, 0.7341352, 0.6968665, 0.7449269, 0.721035, 0.6875339, 0.6822114, 0.7313519, 0.716743, 0.6742449, 0.6588259, 0.6556067, 0.6699176, 0.6934862, 0.6704359, 0.6805549, 0.704145, 0.6963263, 0.6829987, 0.731688, 0.6739511, 0.6938553, 0.66676, 0.6786199, 0.6235943, 0.6311769, 0.6567159, 0.652019, 0.6909585, 0.6627383, 0.649241, 
694.000, 0.7185431, 0.7342906, 0.7857547, 0.5353079, 0.6702504, 0.6620998, 0.6006842, 0.6106367, 0.5971131, 0.6095891, 0.5518122, 0.5755663, 0.5868979, 0.5551057, 0.5249338, 0.5593586, 0.566968, 0.5976281, 0.5927811, 0.5922055, 0.5448909, 0.578495, 0.5687675, 0.5495052, 0.5468025, 0.5268817, 0.5220022, 0.56775, 0.5401464, 0.5267792, 0.5248857, 0.5452399, 0.5053105, 0.5120797, 0.5494318, 0.5451422, 0.5408988, 0.5330791, 0.5197921, 0.5273294, 
695.000, 0.6106873, 0.7390461, 0.7219157, 0.5357199, 0.5708709, 0.5672331, 0.5520897, 0.6225929, 0.5276027, 0.5206275, 0.5217743, 0.5132766, 0.5401778, 0.5157676, 0.5164652, 0.5116754, 0.5060978, 0.4831295, 0.4788723, 0.4948606, 0.5416269, 0.5124254, 0.5629401, 0.4930921, 0.5169539, 0.487884, 0.5045004, 0.4972243, 0.5062041, 0.504437, 0.5090289, 0.501092, 0.5115185, 0.52806, 0.4831767, 0.4833794, 0.4908433, 0.4865532, 0.5006437, 0.5138717, 
696.000, 0.5978537, 0.597857, 0.6404524, 0.6582422, 0.5105362, 0.5590916, 0.5559902, 0.5089006, 0.5719967, 0.5716658, 0.5944986, 0.5558105, 0.5941768, 0.5273614, 0.5583158, 0.5144734, 0.5048347, 0.6066151, 0.6536636, 0.550014, 0.5617995, 0.6004229, 0.56533, 0.5573006, 0.5595942, 0.5576682, 0.5438805, 0.5514989, 0.5747042, 0.6071906, 0.533462, 0.5409307, 0.6241374, 0.5589871, 0.6012683, 0.6030154, 0.5766773, 0.5999169, 0.5318499, 0.4924107, 
697.000, 0.6096601, 0.6202965, 0.5898967, 0.6792564, 0.6194167, 0.678133, 0.6192369, 0.5979433, 0.7031951, 0.7038188, 0.6782417, 0.7034607, 0.6655045, 0.7162323, 0.7160077, 0.6897764, 0.6646862, 0.620409, 0.6667681, 0.7165356, 0.7026868, 0.7042565, 0.6901026, 0.6538725, 0.6902161, 0.6903968, 0.7027349, 0.7169209, 0.6656647, 0.6664333, 0.6532173, 0.703239, 0.6908355, 0.7163582, 0.6785784, 0.6659155, 0.631011, 0.6911345, 0.6646414, 0.6527586, 
698.000, 0.6781893, 0.6147103, 0.5979929, 0.6750278, 0.6516123, 0.6629906, 0.7070031, 0.6691723, 0.7150722, 0.6605611, 0.7009773, 0.6818995, 0.7325945, 0.6895256, 0.7210116, 0.6908212, 0.7046871, 0.7116065, 0.7072124, 0.6991625, 0.724997, 0.673646, 0.6916361, 0.6856146, 0.6913786, 0.6952906, 0.6978555, 0.6818981, 0.7084713, 0.6630421, 0.680522, 0.6805658, 0.7033219, 0.7002406, 0.6701822, 0.7027011, 0.6972394, 0.6827531, 0.7253962, 0.7086191, 
699.000, 0.7919726, 0.7190275, 0.7384191, 0.7318168, 0.7181249, 0.7649493, 0.7195868, 0.7691631, 0.7357097, 0.7469401, 0.8004332, 0.7664828, 0.7621641, 0.7539539, 0.6964836, 0.726089, 0.7389197, 0.7450686, 0.739254, 0.715796, 0.6912551, 0.7531395, 0.7217684, 0.7300181, 0.6983342, 0.7478795, 0.6803017, 0.7592611, 0.7422996, 0.7204108, 0.6654835, 0.7184997, 0.6987553, 0.7026772, 0.6892285, 0.6918497, 0.7360091, 0.7150202, 0.6792331, 0.7346625, 
700.000, 0.7964869, 0.7934003, 0.8096271, 0.5929079, 0.6890168, 0.7096429, 0.6904583, 0.6932468, 0.6490536, 0.691824, 0.5862684, 0.6483545, 0.6604247, 0.6673255, 0.6240158, 0.6328788, 0.6315732, 0.605845, 0.5861087, 0.6417751, 0.6066828, 0.627233, 0.587245, 0.5955253, 0.5828476, 0.611207, 0.6234431, 0.621335, 0.5678291, 0.5794535, 0.5941467, 0.5864353, 0.6012344, 0.5512486, 0.5649276, 0.6233659, 0.577137, 0.5710592, 0.5590053, 0.5866327, 
701.000, 0.6855416, 0.793499, 0.7209363, 0.548893, 0.6145964, 0.5916362, 0.5846324, 0.6433668, 0.5765243, 0.5700221, 0.5561275, 0.5223117, 0.5395684, 0.5036516, 0.4857187, 0.5348163, 0.5320144, 0.5328259, 0.4804416, 0.5256195, 0.5320187, 0.5121236, 0.4544888, 0.4904113, 0.484231, 0.5428767, 0.5106845, 0.529449, 0.5364842, 0.5073643, 0.5100374, 0.5110588, 0.4845991, 0.4715123, 0.4728565, 0.501977, 0.4652767, 0.4962525, 0.4595351, 0.500278, 
702.000, 0.5459061, 0.6175656, 0.6188569, 0.5939531, 0.5703955, 0.5460863, 0.5029144, 0.5342927, 0.5225911, 0.5099516, 0.5556016, 0.5793018, 0.5074296, 0.5195265, 0.4993625, 0.5313473, 0.4975824, 0.5143876, 0.5530043, 0.563427, 0.5061345, 0.4940548, 0.5629115, 0.5246687, 0.5568843, 0.5179358, 0.5177789, 0.5642848, 0.5709863, 0.5623155, 0.4883928, 0.543788, 0.5103688, 0.5374351, 0.519279, 0.5183864, 0.5519381, 0.5381551, 0.5561004, 0.5147729, 
