Wavelength [nm], Absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, absorbance, 
490.000, 0.2836928, 0.2890263, 0.2912207, 0.2876654, 0.2938094, 0.2960539, 0.296227, 0.2997317, 0.299099, 0.3001237, 0.3036184, 0.3022408, 0.3076167, 0.3062654, 0.3142037, 0.3062029, 0.2974834, 0.3011036, 0.3034801, 0.2936234, 0.2997193, 0.2955112, 0.3060179, 0.3082495, 0.301702, 0.3138857, 0.3066945, 0.307375, 0.3046918, 0.3032141, 0.3035002, 0.3071384, 0.298161, 0.315371, 0.312305, 0.3117175, 0.3086376, 0.3073077, 0.3037071, 0.3037763, 0.310462, 0.3067827, 0.3121099, 0.3099008, 0.2967205, 0.3049397, 0.3078799, 0.3034029, 0.3082657, 0.3031921, 0.3033209, 0.3079815, 0.3054752, 0.3072534, 0.3109145, 0.3009439, 0.3176575, 0.3014326, 0.3006411, 0.3078432, 0.3034563, 0.3035884, 0.3143821, 0.3059144, 0.3101711, 0.3089566, 0.3030334, 0.2947454, 0.3146238, 0.3140535, 0.3019848, 0.3130975, 0.3034196, 0.3134727, 
491.000, 0.2974067, 0.2964587, 0.2973366, 0.2923784, 0.2936082, 0.2989564, 0.3004756, 0.3037548, 0.3083992, 0.3063793, 0.301126, 0.3098559, 0.3075657, 0.300981, 0.3136272, 0.3063269, 0.3050065, 0.3031592, 0.3033323, 0.3023353, 0.2983069, 0.2965422, 0.3003488, 0.30056, 0.3083148, 0.2965627, 0.3049078, 0.3028941, 0.3023491, 0.3009839, 0.3074951, 0.3055701, 0.2916274, 0.3053622, 0.2975206, 0.3065648, 0.3173594, 0.3044348, 0.3024225, 0.3067513, 0.3021207, 0.3054862, 0.3035793, 0.2993894, 0.3081589, 0.3042345, 0.3030691, 0.3021197, 0.3085108, 0.3031173, 0.3040419, 0.3050942, 0.2989755, 0.308919, 0.2992706, 0.3088808, 0.3036623, 0.3042054, 0.3008842, 0.3081107, 0.3100691, 0.3065686, 0.3040028, 0.3028708, 0.3036242, 0.2986827, 0.3024693, 0.3139253, 0.3042488, 0.3026805, 0.3025756, 0.3027363, 0.3099685, 0.2997646, 
492.000, 0.2766862, 0.2776151, 0.2800364, 0.2826715, 0.2795706, 0.2853184, 0.2866483, 0.2930961, 0.2858591, 0.2870836, 0.2862902, 0.277554, 0.2838788, 0.2771726, 0.2682009, 0.2822585, 0.2784481, 0.2843437, 0.2678237, 0.2793403, 0.2770848, 0.2799945, 0.2792072, 0.284781, 0.2845325, 0.27669, 0.2736611, 0.282877, 0.2787228, 0.2778678, 0.28652, 0.2858181, 0.279634, 0.2807255, 0.2790976, 0.2786279, 0.2859697, 0.2828999, 0.2869458, 0.2693129, 0.2822342, 0.2862515, 0.2757373, 0.288383, 0.2807083, 0.2787976, 0.2885814, 0.2809024, 0.2795553, 0.2854476, 0.2772636, 0.2779875, 0.2862101, 0.2858014, 0.2803288, 0.2832479, 0.2792473, 0.2797031, 0.2792001, 0.283021, 0.2841239, 0.2765903, 0.2799191, 0.2826724, 0.2930651, 0.2761455, 0.2817788, 0.279006, 0.2856879, 0.2780933, 0.2788076, 0.2858696, 0.2856007, 0.2765751, 
493.000, 0.2767878, 0.2737622, 0.2786536, 0.2793431, 0.2858939, 0.277513, 0.2877941, 0.2866082, 0.2814779, 0.2869945, 0.2915039, 0.2898483, 0.2858567, 0.2952938, 0.2924976, 0.286551, 0.2887187, 0.2872519, 0.297503, 0.2877212, 0.2868524, 0.2812958, 0.2926688, 0.2900662, 0.2896929, 0.2954164, 0.2899814, 0.2890124, 0.2930303, 0.2887611, 0.2888131, 0.2972178, 0.2927914, 0.298121, 0.297132, 0.2993579, 0.29038, 0.2954044, 0.3038621, 0.3055906, 0.2917886, 0.302537, 0.2901783, 0.3003383, 0.291564, 0.3013988, 0.3025832, 0.2905688, 0.2908516, 0.293272, 0.2767, 0.3014169, 0.2933178, 0.3024502, 0.2883596, 0.3065472, 0.2996297, 0.2933769, 0.2987523, 0.3023133, 0.2919149, 0.3003387, 0.2947121, 0.2975397, 0.2985759, 0.2926755, 0.3070283, 0.293776, 0.2989893, 0.2962732, 0.3001518, 0.300487, 0.2933588, 0.3007631, 
494.000, 0.2776332, 0.2791185, 0.2750988, 0.2868671, 0.2810364, 0.2924538, 0.2817669, 0.2855678, 0.3012009, 0.2941751, 0.2936139, 0.3017159, 0.2927036, 0.2935915, 0.293571, 0.2942801, 0.2994957, 0.3008204, 0.2972302, 0.2950096, 0.2898669, 0.2959695, 0.2986512, 0.2834673, 0.2980194, 0.2885008, 0.2921906, 0.2953811, 0.2969928, 0.2904077, 0.3025823, 0.3064466, 0.2838759, 0.2989902, 0.2928181, 0.2940402, 0.293076, 0.2991772, 0.2999001, 0.3021221, 0.3009019, 0.2860522, 0.2973056, 0.3011184, 0.3064494, 0.3065567, 0.2925844, 0.2930856, 0.2973042, 0.2998071, 0.2941017, 0.2956681, 0.2980633, 0.3002934, 0.2936568, 0.2968731, 0.2860274, 0.2983594, 0.2971106, 0.3008795, 0.3067651, 0.2944112, 0.2939658, 0.3040318, 0.2981868, 0.2950902, 0.2940083, 0.29953, 0.2955813, 0.2909808, 0.2969751, 0.2949071, 0.2869735, 0.2994952, 
495.000, 0.2732482, 0.2789412, 0.2801499, 0.266005, 0.2791677, 0.2793865, 0.2775154, 0.2737598, 0.2793961, 0.2694798, 0.2821932, 0.2713876, 0.2734208, 0.2762275, 0.2736311, 0.2694125, 0.2732444, 0.2764997, 0.2742953, 0.2728782, 0.2703109, 0.2774944, 0.2722964, 0.2869296, 0.2721562, 0.272644, 0.2687984, 0.2740674, 0.2699609, 0.272646, 0.2878256, 0.2772055, 0.2743363, 0.2824521, 0.2732453, 0.2845769, 0.2769604, 0.2743244, 0.2858143, 0.2722054, 0.2740045, 0.273138, 0.2765703, 0.2790961, 0.2832546, 0.2739687, 0.2856359, 0.2812552, 0.2762003, 0.271265, 0.2666383, 0.2698526, 0.2672057, 0.2716794, 0.2714653, 0.2771134, 0.2736125, 0.2683358, 0.2683253, 0.2868433, 0.2787147, 0.2758431, 0.2740526, 0.2728744, 0.2852845, 0.2840409, 0.2786064, 0.2779608, 0.2758584, 0.2725229, 0.2668715, 0.2784309, 0.2764993, 0.2695832, 
496.000, 0.2564569, 0.2604847, 0.260705, 0.2752147, 0.2661834, 0.2674513, 0.2688026, 0.2729425, 0.2727365, 0.2725153, 0.2743444, 0.2826738, 0.2813716, 0.2885518, 0.281764, 0.2739344, 0.2813191, 0.2699366, 0.2795262, 0.2819033, 0.2763524, 0.279315, 0.2718115, 0.2778277, 0.2752347, 0.2876139, 0.2838855, 0.2796588, 0.2837315, 0.2737432, 0.2819948, 0.2834878, 0.2737036, 0.285131, 0.2862706, 0.2788711, 0.2824502, 0.2741838, 0.2753778, 0.2774606, 0.281333, 0.2834902, 0.2783408, 0.2792706, 0.2720685, 0.2827058, 0.2826977, 0.2758474, 0.2795358, 0.2855639, 0.2778072, 0.2833071, 0.2769494, 0.2868743, 0.2767477, 0.2702212, 0.2875309, 0.2764301, 0.280149, 0.2758799, 0.2802563, 0.2822795, 0.2861443, 0.2872, 0.2917247, 0.2883987, 0.2802815, 0.2748232, 0.2886839, 0.2864623, 0.2757168, 0.2873883, 0.279923, 0.2835259, 
497.000, 0.2906947, 0.2797651, 0.2827797, 0.2785449, 0.2723088, 0.2829356, 0.2824755, 0.2913551, 0.2915092, 0.286202, 0.2886066, 0.2932081, 0.2901974, 0.2958307, 0.2951918, 0.2919803, 0.2903943, 0.2943172, 0.2950358, 0.2852349, 0.2950096, 0.2921529, 0.2947197, 0.2936311, 0.3050213, 0.2842469, 0.2873969, 0.284863, 0.2872977, 0.2839899, 0.3029242, 0.2928605, 0.289351, 0.2948275, 0.2931604, 0.299252, 0.2921386, 0.2993469, 0.2907481, 0.2877207, 0.2919884, 0.2892504, 0.3029904, 0.2976642, 0.2903986, 0.296093, 0.2889638, 0.296525, 0.2902231, 0.2876778, 0.2922249, 0.2983041, 0.29813, 0.3037004, 0.2896051, 0.305512, 0.2881117, 0.2896619, 0.2840686, 0.3023896, 0.3006792, 0.295063, 0.2950597, 0.2983522, 0.2959509, 0.2897463, 0.2975044, 0.3023782, 0.2956257, 0.2929745, 0.2979631, 0.2904148, 0.2971306, 0.2879825, 
498.000, 0.2660203, 0.2765179, 0.2685766, 0.2845011, 0.2816939, 0.2818179, 0.2846093, 0.2792172, 0.2765856, 0.2818208, 0.2817802, 0.2685308, 0.2711172, 0.2711501, 0.2737565, 0.2739077, 0.2659874, 0.271296, 0.2687082, 0.2659407, 0.2686782, 0.276505, 0.2686458, 0.2819057, 0.2793226, 0.2871742, 0.2764511, 0.2710896, 0.2790861, 0.2737951, 0.2713442, 0.2712121, 0.2686024, 0.2765808, 0.268558, 0.2793202, 0.2791009, 0.2793398, 0.2845941, 0.2608023, 0.281899, 0.2817922, 0.2712865, 0.2712321, 0.2874498, 0.2633514, 0.2791724, 0.2793374, 0.2659378, 0.2789812, 0.2765908, 0.266068, 0.2686009, 0.2713442, 0.2738328, 0.2584419, 0.2683482, 0.2738171, 0.2818108, 0.2687869, 0.2687044, 0.271277, 0.2792168, 0.2738886, 0.2686076, 0.279098, 0.2712445, 0.2714128, 0.2738228, 0.2737174, 0.2635388, 0.2710829, 0.2766166, 0.2684946, 
499.000, 0.2752552, 0.2678304, 0.2701297, 0.2623377, 0.2750287, 0.2724953, 0.2650619, 0.2727757, 0.2733669, 0.2753015, 0.2856307, 0.28091, 0.2806253, 0.2804341, 0.2883358, 0.2705379, 0.2735605, 0.2731123, 0.2684283, 0.2681932, 0.2707505, 0.2782598, 0.2757416, 0.2777743, 0.2779131, 0.2721982, 0.2729793, 0.2781186, 0.2752213, 0.275732, 0.2812767, 0.2758322, 0.2759366, 0.273243, 0.2755866, 0.2784648, 0.2829185, 0.2731891, 0.2778516, 0.2709517, 0.2758074, 0.2803888, 0.2805734, 0.2835221, 0.271029, 0.2837539, 0.2754555, 0.2734694, 0.2784715, 0.2854099, 0.2709866, 0.2762637, 0.2836757, 0.2760367, 0.2756686, 0.2844391, 0.2851024, 0.278286, 0.2702088, 0.2734623, 0.2788591, 0.273273, 0.2757087, 0.2812905, 0.2758899, 0.2805786, 0.280756, 0.2762485, 0.2808166, 0.2884264, 0.2740855, 0.2831383, 0.2731166, 0.2784052, 
500.000, 0.2501059, 0.2582302, 0.248209, 0.2523346, 0.2627921, 0.2649899, 0.2632422, 0.2634525, 0.2762794, 0.2717233, 0.2811661, 0.2724013, 0.2707024, 0.2658372, 0.2744756, 0.2671108, 0.273726, 0.2665739, 0.2661009, 0.2649198, 0.2668834, 0.2756062, 0.2724166, 0.2719846, 0.2687664, 0.2657847, 0.2687182, 0.2708817, 0.2696447, 0.277019, 0.2873392, 0.273685, 0.2734728, 0.2776537, 0.2662563, 0.2844796, 0.2773023, 0.2779961, 0.2773499, 0.2630873, 0.2813764, 0.2768488, 0.2689495, 0.2815752, 0.2867742, 0.2777619, 0.2747808, 0.2783833, 0.2731271, 0.2764854, 0.2795749, 0.2787895, 0.2808485, 0.2760897, 0.2707248, 0.2885876, 0.2581472, 0.2798114, 0.2633338, 0.2680092, 0.2839017, 0.2681937, 0.2760859, 0.2855272, 0.2741041, 0.2756443, 0.2774558, 0.2777624, 0.2716966, 0.2768764, 0.2809806, 0.2699728, 0.271956, 0.2725353, 
501.000, 0.2714596, 0.2747083, 0.2757945, 0.2832422, 0.273869, 0.2913318, 0.290854, 0.2785473, 0.2793593, 0.2851481, 0.2838826, 0.2749262, 0.2834406, 0.282939, 0.2789807, 0.2888112, 0.2784405, 0.2817621, 0.2825031, 0.2875361, 0.2850304, 0.27701, 0.2875824, 0.2864947, 0.2817903, 0.2913656, 0.2802815, 0.2792163, 0.2867465, 0.286552, 0.2909818, 0.2825451, 0.2792296, 0.2926989, 0.2867875, 0.2818956, 0.290565, 0.2951798, 0.2888536, 0.2754464, 0.278481, 0.28618, 0.287303, 0.2852907, 0.2753744, 0.2794027, 0.2854414, 0.2735581, 0.279933, 0.2857718, 0.2798786, 0.2855072, 0.2807908, 0.2784128, 0.2772574, 0.278718, 0.2875834, 0.2878394, 0.2724366, 0.278995, 0.27984, 0.2784081, 0.2797499, 0.2766719, 0.2883229, 0.2803144, 0.2941213, 0.2664127, 0.2715616, 0.2754531, 0.2752337, 0.278194, 0.283814, 0.2754502, 
502.000, 0.2491961, 0.2571669, 0.2575808, 0.2662597, 0.2599177, 0.262651, 0.255816, 0.2591538, 0.2649388, 0.2619166, 0.2594166, 0.2621284, 0.2644911, 0.2605662, 0.2666216, 0.2621036, 0.2574182, 0.2609973, 0.2679443, 0.2607498, 0.2604227, 0.2610674, 0.255753, 0.2581439, 0.2598834, 0.2513866, 0.2643585, 0.2551923, 0.2579842, 0.259552, 0.2658362, 0.2672811, 0.2630572, 0.2660317, 0.2612848, 0.2583513, 0.2598085, 0.2655392, 0.259913, 0.2590313, 0.2620373, 0.2622037, 0.2608614, 0.2600493, 0.2673779, 0.265255, 0.2573752, 0.2650986, 0.2644906, 0.2605143, 0.2584991, 0.2709708, 0.2589626, 0.2610192, 0.2624803, 0.2613668, 0.2629113, 0.2596064, 0.2575707, 0.26893, 0.2668548, 0.2621698, 0.2630882, 0.26718, 0.2713056, 0.2656565, 0.2581425, 0.2513413, 0.2651324, 0.2719727, 0.2578902, 0.2585144, 0.2545109, 0.2637491, 
503.000, 0.2510233, 0.2506218, 0.2522297, 0.2624731, 0.2591949, 0.26017, 0.2631235, 0.2657046, 0.2697716, 0.2694392, 0.2620864, 0.2706637, 0.2679801, 0.2723341, 0.265564, 0.2707491, 0.2770061, 0.2718024, 0.2664762, 0.2682509, 0.2718267, 0.2747288, 0.2801199, 0.2721868, 0.2719345, 0.2707953, 0.2655516, 0.27068, 0.272665, 0.2704597, 0.2689114, 0.2774019, 0.2742338, 0.2706647, 0.2651019, 0.2822881, 0.278441, 0.271687, 0.2727399, 0.2635159, 0.2693934, 0.2797718, 0.2737918, 0.2814884, 0.283843, 0.2739105, 0.2780075, 0.2794752, 0.2713208, 0.278151, 0.2767239, 0.2785497, 0.2727485, 0.2747984, 0.2727404, 0.2809315, 0.272047, 0.2759881, 0.273756, 0.2702923, 0.2843413, 0.2668223, 0.273118, 0.2773747, 0.2801027, 0.270298, 0.2780838, 0.2755003, 0.267333, 0.2749138, 0.2719626, 0.2697058, 0.2709875, 0.2725816, 
504.000, 0.2676783, 0.2705283, 0.2719955, 0.2755427, 0.2697124, 0.2673926, 0.2785449, 0.281436, 0.2756925, 0.2805724, 0.2728224, 0.2832432, 0.2789955, 0.2833881, 0.2859802, 0.284842, 0.2783089, 0.2717323, 0.2804494, 0.2773175, 0.2794528, 0.2769322, 0.2780237, 0.2722473, 0.2750521, 0.286272, 0.2742157, 0.2826352, 0.2769871, 0.2770648, 0.2803764, 0.2826195, 0.2776737, 0.2745633, 0.2874122, 0.2853694, 0.2766452, 0.2839351, 0.2826991, 0.2750449, 0.2764592, 0.28161, 0.2791281, 0.2884779, 0.2760854, 0.2776937, 0.2771974, 0.2689056, 0.2744474, 0.2843399, 0.2754254, 0.2878203, 0.2748561, 0.2693191, 0.2828016, 0.2754598, 0.287178, 0.2790203, 0.2846684, 0.283422, 0.2744431, 0.2758899, 0.276917, 0.2858362, 0.2831059, 0.2830653, 0.2846494, 0.2762556, 0.2771759, 0.2806239, 0.279798, 0.2819242, 0.2749114, 0.2860498, 
505.000, 0.246294, 0.2504501, 0.258718, 0.2512059, 0.249104, 0.2594638, 0.2493463, 0.2570004, 0.262342, 0.2588072, 0.2571669, 0.2602758, 0.258594, 0.2514572, 0.2511301, 0.2573776, 0.2505693, 0.2543139, 0.2455845, 0.2550521, 0.2539506, 0.2519927, 0.255249, 0.247642, 0.2479444, 0.247263, 0.2544298, 0.249804, 0.2492342, 0.2508111, 0.2641253, 0.260159, 0.2511225, 0.2543907, 0.2467642, 0.2543654, 0.2544084, 0.2576652, 0.2632914, 0.252203, 0.2600732, 0.256299, 0.2536874, 0.2557745, 0.2570472, 0.2599592, 0.2541013, 0.2516656, 0.2519269, 0.2583175, 0.2536244, 0.2520294, 0.2439699, 0.2514348, 0.2609177, 0.2568746, 0.2523985, 0.2524009, 0.2534642, 0.2586322, 0.259376, 0.2418041, 0.2518396, 0.2549157, 0.2570753, 0.2624283, 0.2478366, 0.2583122, 0.2449017, 0.2596769, 0.2514329, 0.2484469, 0.2470918, 0.2562022, 
506.000, 0.2365408, 0.2391596, 0.2505302, 0.2505751, 0.2478657, 0.2514586, 0.2572575, 0.2516618, 0.2570972, 0.2621107, 0.2587619, 0.2523732, 0.264627, 0.261456, 0.2623267, 0.2559662, 0.2615428, 0.2568212, 0.2582369, 0.2578139, 0.2605824, 0.2640252, 0.2548094, 0.2533989, 0.2505875, 0.2629089, 0.2641926, 0.2611308, 0.2598863, 0.2601681, 0.2540512, 0.2633448, 0.2592468, 0.262888, 0.2542524, 0.2625442, 0.2612185, 0.2556467, 0.264257, 0.2462826, 0.2589378, 0.2652903, 0.2528934, 0.2621384, 0.267365, 0.2592702, 0.2721148, 0.2648511, 0.2476878, 0.2624955, 0.2566276, 0.2545204, 0.2629848, 0.2652721, 0.2582035, 0.2681694, 0.2531404, 0.2605205, 0.2587638, 0.2521181, 0.2560515, 0.2537808, 0.2649837, 0.2595754, 0.2603035, 0.2689586, 0.2694478, 0.2591901, 0.2544541, 0.2590265, 0.2548008, 0.2585249, 0.2634974, 0.2618651, 
507.000, 0.2537551, 0.2512741, 0.2574644, 0.2523894, 0.256381, 0.2690005, 0.2653737, 0.2641454, 0.2565641, 0.2657604, 0.2655072, 0.2679992, 0.2626033, 0.2649107, 0.2784848, 0.2679763, 0.2693706, 0.2624454, 0.2722282, 0.2703032, 0.2617087, 0.2592173, 0.2567463, 0.2549119, 0.2674689, 0.2675624, 0.2692065, 0.2665415, 0.2617803, 0.255724, 0.2657528, 0.2681699, 0.2661057, 0.2655759, 0.2609582, 0.2591009, 0.2662425, 0.2634511, 0.2541904, 0.2641559, 0.2591958, 0.261055, 0.2622428, 0.2628593, 0.265255, 0.2692361, 0.2686548, 0.2657785, 0.2625785, 0.2693415, 0.2595177, 0.2602887, 0.2762837, 0.266511, 0.2541142, 0.2559991, 0.2767849, 0.2660861, 0.2633939, 0.2647977, 0.2642646, 0.2579551, 0.2668991, 0.266571, 0.268878, 0.2543449, 0.2602262, 0.257453, 0.2572198, 0.2667789, 0.256392, 0.2550569, 0.2603836, 0.2633944, 
508.000, 0.2563939, 0.2539983, 0.2652144, 0.2579451, 0.2609878, 0.2659378, 0.25846, 0.2606192, 0.2674766, 0.2600121, 0.2560697, 0.2600398, 0.256475, 0.2553577, 0.2555017, 0.2554417, 0.265924, 0.2629418, 0.256259, 0.2594795, 0.258225, 0.2597122, 0.2599044, 0.2587366, 0.2591519, 0.2540464, 0.2572603, 0.2651095, 0.2573199, 0.2577538, 0.2654772, 0.251462, 0.2560349, 0.2589736, 0.2419701, 0.2577558, 0.2578511, 0.2638555, 0.2490492, 0.2522159, 0.2573981, 0.2508111, 0.2507901, 0.2582235, 0.2713094, 0.2608542, 0.2523484, 0.2557044, 0.2529225, 0.2550135, 0.2634983, 0.2506776, 0.2632775, 0.2601304, 0.2624011, 0.2593718, 0.2514968, 0.2531638, 0.2491813, 0.2591701, 0.2479348, 0.2519703, 0.2439036, 0.2578993, 0.2566934, 0.2555685, 0.2408714, 0.2583032, 0.2598109, 0.2517672, 0.2509408, 0.2403769, 0.2490373, 0.254355, 
509.000, 0.2361512, 0.2304268, 0.2296286, 0.2347288, 0.23452, 0.2402544, 0.2433109, 0.2396245, 0.2426205, 0.2493958, 0.244472, 0.2479811, 0.2449222, 0.2501006, 0.2514453, 0.2467299, 0.2384896, 0.242856, 0.2438865, 0.2413034, 0.2494574, 0.2430148, 0.243721, 0.2446141, 0.2454758, 0.2357864, 0.2409811, 0.2472138, 0.2381082, 0.2419615, 0.2379642, 0.2403998, 0.2528343, 0.240252, 0.2491875, 0.2483802, 0.2494044, 0.2448215, 0.2473702, 0.2401776, 0.2408452, 0.2439613, 0.2434106, 0.248621, 0.2502403, 0.2402649, 0.2569237, 0.2471166, 0.2543554, 0.2472463, 0.2412457, 0.2462101, 0.2419505, 0.2500477, 0.247159, 0.2393646, 0.2497439, 0.238481, 0.2439156, 0.2400208, 0.2368975, 0.2459841, 0.2533245, 0.2489843, 0.2445335, 0.2434597, 0.2464752, 0.2361236, 0.2338748, 0.247201, 0.2392187, 0.2402167, 0.2562785, 0.2418294, 
510.000, 0.2485833, 0.2484565, 0.2509174, 0.2518964, 0.2491136, 0.2609773, 0.2587652, 0.2645078, 0.2637353, 0.2587175, 0.2654314, 0.26191, 0.2707686, 0.2740855, 0.275331, 0.2623134, 0.2631884, 0.2734365, 0.2690892, 0.2761254, 0.2613602, 0.2697544, 0.2615242, 0.2555819, 0.261755, 0.2547989, 0.2801447, 0.2643838, 0.2608156, 0.2599316, 0.268856, 0.2681632, 0.2717466, 0.2634807, 0.2794518, 0.2707705, 0.2748785, 0.2791734, 0.2675662, 0.2703557, 0.2565837, 0.2686906, 0.2675662, 0.267869, 0.2702203, 0.260499, 0.2570429, 0.2678485, 0.2692819, 0.2677574, 0.2619452, 0.2741981, 0.2731485, 0.2768488, 0.2677083, 0.2657676, 0.2698727, 0.2678881, 0.264854, 0.2659726, 0.2667952, 0.2570238, 0.2644677, 0.2780733, 0.2629933, 0.2703424, 0.2599783, 0.2544379, 0.2574129, 0.2626305, 0.2648258, 0.2619424, 0.2576966, 0.2721982, 
511.000, 0.263886, 0.2579746, 0.2551513, 0.2520227, 0.2519364, 0.2637324, 0.2603846, 0.2551565, 0.2582979, 0.2640119, 0.2522602, 0.2612786, 0.2556667, 0.2614431, 0.2525802, 0.2608786, 0.2642303, 0.2529984, 0.2437477, 0.2616043, 0.2644529, 0.2643399, 0.2579765, 0.2579746, 0.2583899, 0.2579584, 0.2473483, 0.2610245, 0.2581792, 0.270319, 0.2648034, 0.2499027, 0.2557368, 0.2644629, 0.2412686, 0.2585702, 0.2500615, 0.26193, 0.2643533, 0.2589493, 0.2434239, 0.2468314, 0.2615499, 0.2609673, 0.2642193, 0.2645459, 0.2637067, 0.2613921, 0.2582812, 0.2615457, 0.2440848, 0.2583904, 0.2588277, 0.2644596, 0.252779, 0.2646236, 0.2495894, 0.2471485, 0.2585039, 0.2679319, 0.2620687, 0.2438369, 0.2466245, 0.2473569, 0.2463822, 0.2530408, 0.252295, 0.2584577, 0.2526197, 0.2500725, 0.2496667, 0.2555885, 0.2550535, 0.2682552, 
512.000, 0.2423801, 0.2392254, 0.2423363, 0.2485795, 0.2453923, 0.2545137, 0.2608242, 0.2515965, 0.2485332, 0.2454624, 0.2517343, 0.2424779, 0.2423983, 0.251749, 0.2518373, 0.2516088, 0.2484879, 0.2393689, 0.2518382, 0.2484474, 0.2364001, 0.248374, 0.2515745, 0.2422409, 0.2425547, 0.2485452, 0.2456708, 0.2515345, 0.2485423, 0.2423091, 0.2393746, 0.2394986, 0.2394614, 0.2424626, 0.2520375, 0.2423625, 0.2395034, 0.2455263, 0.2422786, 0.2396731, 0.2454481, 0.2456617, 0.2393389, 0.254611, 0.2515092, 0.2364082, 0.2453308, 0.2455163, 0.2454748, 0.2425585, 0.2365136, 0.2516065, 0.2424664, 0.2515979, 0.242579, 0.242425, 0.2456284, 0.2364836, 0.2425876, 0.2334695, 0.2275367, 0.236598, 0.2427158, 0.2395983, 0.2485666, 0.2395945, 0.2425346, 0.233336, 0.2363462, 0.2276745, 0.2424564, 0.2364912, 0.239368, 0.2274718, 
513.000, 0.2424722, 0.2286773, 0.2312169, 0.2359462, 0.2312937, 0.2317419, 0.2314305, 0.2375064, 0.243855, 0.2457104, 0.246377, 0.2533097, 0.2383184, 0.2519383, 0.2483039, 0.2466936, 0.2433181, 0.23592, 0.2387781, 0.2383494, 0.2461982, 0.2426581, 0.2407317, 0.2326536, 0.2562575, 0.2430019, 0.2434502, 0.2410746, 0.2473598, 0.2472086, 0.2437878, 0.2445688, 0.243876, 0.2532468, 0.2508163, 0.2383323, 0.2409225, 0.2505794, 0.2384553, 0.2616963, 0.2289023, 0.2465858, 0.2451253, 0.2380819, 0.2412477, 0.2540107, 0.2446837, 0.2498145, 0.2437711, 0.2517962, 0.2416487, 0.2407737, 0.2476435, 0.2433257, 0.2459745, 0.250473, 0.246387, 0.2420402, 0.2517138, 0.2566781, 0.2515054, 0.2467208, 0.2514281, 0.2473636, 0.2345142, 0.2493858, 0.2463641, 0.2421179, 0.2356133, 0.2469263, 0.2343636, 0.2427235, 0.2410688, 0.2402091, 
514.000, 0.2442126, 0.2522774, 0.2473168, 0.2510285, 0.2553387, 0.2646031, 0.2690439, 0.2691822, 0.2609801, 0.2501817, 0.26683, 0.2640018, 0.2670641, 0.259274, 0.2582097, 0.2710056, 0.260426, 0.2700987, 0.2482667, 0.2699909, 0.250505, 0.2813802, 0.2667518, 0.2679343, 0.2636867, 0.2623124, 0.2687755, 0.2698722, 0.2724342, 0.2617588, 0.2556229, 0.2638083, 0.2643685, 0.2700925, 0.2546682, 0.272583, 0.2641473, 0.2713718, 0.2671456, 0.2529774, 0.2562947, 0.2672572, 0.2664495, 0.2694263, 0.2741041, 0.267127, 0.2730556, 0.2614193, 0.2628627, 0.2542467, 0.2650266, 0.260911, 0.2673554, 0.2586641, 0.2478924, 0.2635341, 0.2585492, 0.2622442, 0.2443328, 0.2602973, 0.2622299, 0.2545619, 0.2502317, 0.2692785, 0.2601585, 0.2557282, 0.2606692, 0.2595506, 0.2634668, 0.2523994, 0.2540274, 0.2486658, 0.2642636, 0.2411199, 
515.000, 0.2372489, 0.2449956, 0.243165, 0.257781, 0.2504878, 0.2502933, 0.2497382, 0.2575755, 0.2389498, 0.2483916, 0.2469959, 0.245863, 0.2491713, 0.2520533, 0.2554293, 0.2533388, 0.2431707, 0.244288, 0.2472672, 0.2443719, 0.2451682, 0.2370806, 0.2441521, 0.2407336, 0.23982, 0.2582483, 0.2561336, 0.2502971, 0.2499008, 0.2376971, 0.2458677, 0.2393289, 0.2562251, 0.2538242, 0.257328, 0.2542214, 0.2463326, 0.2410669, 0.2417789, 0.2451863, 0.2391548, 0.2567368, 0.2352672, 0.2422104, 0.243587, 0.238203, 0.2407665, 0.2388868, 0.2463846, 0.2577701, 0.2397685, 0.2352977, 0.2413945, 0.2413154, 0.2367492, 0.2313681, 0.2399702, 0.2251191, 0.2366996, 0.2462707, 0.230607, 0.2319317, 0.2449541, 0.242753, 0.2312722, 0.2423506, 0.2459888, 0.2282162, 0.2401848, 0.2444172, 0.2436047, 0.2469654, 0.2390985, 0.2505388, 
