,18000,18025,18225,18250,18275,18300,18325,18350,18375,18400,18425,18450,18050,18475,18500,18525,18550,18575,18600,18625,18650,18675,18700,18075,18725,18750,18775,18800,18825,18850,18875,18900,18925,18950,18100,18975,19000,19025,19050,19075,19100,19125,19150,19175,19200,18125,19225,19250,19275,19300,19325,19350,19375,19400,19425,19450,18150,19475,19500,19525,19550,19575,19600,19625,19650,19675,19700,18150,19725,19750,19775,19800,19825,19850,19875,19900,19925,19950,18175,19975,20000,18200,
Wavenumbers [1/cm],Transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,transmittance,
6897.134,0.04526006,0.04536824,0.04116293,0.04049774,0.03973666,0.03904055,0.03816938,0.03746051,0.03640184,0.03591775,0.03499294,0.03421098,0.04514095,0.03354777,0.03287984,0.03247391,0.03157452,0.03122685,0.03082994,0.03095138,0.03070012,0.03059796,0.03067702,0.0445746,0.0309157,0.0311983,0.03194082,0.03177322,0.03262017,0.03316728,0.03380986,0.03393539,0.03470365,0.03539551,0.04419586,0.03559657,0.03637318,0.03669522,0.03714274,0.03691804,0.0369717,0.0365533,0.03553921,0.03473881,0.03365544,0.04407176,0.03200875,0.03080024,0.02921858,0.02736859,0.02578568,0.024208,0.02263837,0.02124646,0.01973134,0.01869346,0.04360231,0.01736264,0.01678072,0.01609712,0.01547377,0.01456624,0.0139874,0.01306944,0.01216403,0.01130331,0.009905927,0.0430262,0.008645311,0.0075523,0.007089679,0.006036941,0.005837,0.005727848,0.005610469,0.004864021,0.005070197,0.004627623,0.04260871,0.004245017,0.003569005,0.04173091,
6893.277,0.0442629,0.04424106,0.03960053,0.03909649,0.03825739,0.03769493,0.03673617,0.03604898,0.03507683,0.03446601,0.03362984,0.03288619,0.04390656,0.03236227,0.03171005,0.03142585,0.0307819,0.03064934,0.03024301,0.0304475,0.03059226,0.03060015,0.0306369,0.04327368,0.03101542,0.03148692,0.03214819,0.03213798,0.03300769,0.03361037,0.03429058,0.03459385,0.03523927,0.03601666,0.04292962,0.03623238,0.03698311,0.03715394,0.03751732,0.03719339,0.03724763,0.03660531,0.03566758,0.03449591,0.03347518,0.04288167,0.0316164,0.0304019,0.0288881,0.02706315,0.02556405,0.02373913,0.0225325,0.02104432,0.01964946,0.01872328,0.04212421,0.01764664,0.01698076,0.01617242,0.01555529,0.01477857,0.01417912,0.01319131,0.01220285,0.01121828,0.009689677,0.04163915,0.008560609,0.007494003,0.006989586,0.006163112,0.005832314,0.005886413,0.005668125,0.004949825,0.004968666,0.004517934,0.04131652,0.004291877,0.003584833,0.04048258,
6889.420,0.04328202,0.04299318,0.03822915,0.03774481,0.03670503,0.03623608,0.03530677,0.03462855,0.0337663,0.03299141,0.03238619,0.03176329,0.04270115,0.03124442,0.03071546,0.03044514,0.0301321,0.03010737,0.02999775,0.03007396,0.03043034,0.03071028,0.03080927,0.04181427,0.03127333,0.03195317,0.03236412,0.03257411,0.03353096,0.03406391,0.03481961,0.03520787,0.03586171,0.03653762,0.04160329,0.03691376,0.03758512,0.03763112,0.03778869,0.03741639,0.03740073,0.03658196,0.03566858,0.03427466,0.03327329,0.04150894,0.03134013,0.03001591,0.02860212,0.02693428,0.02531695,0.02341286,0.02242848,0.02090948,0.01954721,0.01889138,0.04071075,0.01793414,0.01712193,0.01626853,0.01565077,0.01498942,0.01425555,0.01322064,0.01211318,0.0110723,0.009587587,0.04009318,0.008429929,0.007603275,0.006846917,0.006329268,0.005976447,0.005939258,0.005692727,0.005181202,0.004984728,0.004568265,0.03980472,0.004319899,0.003587776,0.03901261,
6885.562,0.04220833,0.04169624,0.03697215,0.03637358,0.03510394,0.03468162,0.03401111,0.03329561,0.03255456,0.03169943,0.03118629,0.03084731,0.04151607,0.03028136,0.02997555,0.02963714,0.02954603,0.02955025,0.03002502,0.02993062,0.03031908,0.03093985,0.03104177,0.04029934,0.03163162,0.03233524,0.03270863,0.03317583,0.03404096,0.03459299,0.03546232,0.03581828,0.03659824,0.0370556,0.04028646,0.03758716,0.03803168,0.03799157,0.03798018,0.03755223,0.03744141,0.03650718,0.03547086,0.03411937,0.03298673,0.04000588,0.03135307,0.02966151,0.02841688,0.02680821,0.025164,0.02326231,0.02234496,0.02100807,0.01952133,0.01919889,0.03940473,0.01811692,0.01732814,0.01644578,0.01575355,0.01508941,0.01422067,0.01318569,0.01193946,0.0108108,0.009604707,0.0385697,0.008358715,0.007771865,0.006684673,0.006460038,0.006102544,0.005830816,0.005846273,0.005370352,0.005051274,0.004749185,0.03825553,0.004364964,0.003548345,0.03740966,
6881.705,0.04089927,0.04031838,0.0356525,0.03488908,0.03375058,0.033194,0.03274388,0.03209785,0.03141651,0.03064194,0.03015719,0.03005081,0.04024997,0.02954835,0.02951058,0.02914802,0.02919076,0.02921259,0.03007863,0.02998999,0.03055627,0.03117913,0.03136931,0.03885693,0.03210716,0.03276734,0.03323356,0.03398891,0.03463908,0.03524053,0.0361196,0.03656283,0.03733874,0.03763531,0.03898595,0.03813134,0.038395,0.03825869,0.03824256,0.0376283,0.037352,0.03640069,0.03520166,0.03397375,0.03246305,0.03851297,0.03132298,0.02929113,0.02819928,0.02657614,0.0251345,0.02329739,0.02229713,0.02121438,0.01973263,0.01941875,0.03804442,0.01830515,0.01761125,0.01661975,0.01591256,0.01510489,0.01411011,0.01311922,0.01187009,0.01054094,0.009579894,0.03709356,0.008334609,0.007748419,0.006682814,0.006556736,0.00614448,0.005755466,0.006050496,0.005412316,0.00494903,0.004836871,0.03676178,0.004396782,0.00356561,0.03592023,
6877.847,0.03939732,0.03881556,0.03429236,0.03346086,0.03263286,0.03179036,0.03144528,0.03092937,0.03027141,0.02971164,0.02941451,0.02934961,0.03887478,0.02902171,0.02916594,0.02901588,0.02916699,0.02920245,0.03005506,0.03028601,0.030964,0.03136042,0.03191401,0.03744948,0.03276189,0.03344929,0.03394343,0.03495552,0.0354948,0.03600755,0.03678594,0.03736226,0.0378977,0.03819855,0.03761165,0.03850888,0.03878726,0.03851239,0.03840553,0.03767331,0.03711402,0.03620558,0.03497588,0.03378262,0.03187016,0.03710072,0.03090127,0.02900464,0.02785851,0.02620839,0.02496472,0.02349429,0.02229806,0.02131093,0.02002897,0.01947539,0.03665498,0.0185467,0.0178995,0.0168465,0.01610695,0.01510602,0.01402506,0.01302135,0.01184377,0.01040615,0.009399416,0.03571158,0.008254413,0.00749333,0.006929544,0.006555939,0.006198345,0.005896682,0.006075082,0.005330111,0.004791427,0.004740457,0.03530183,0.004322957,0.003625383,0.03459471,
6873.990,0.03784656,0.03735241,0.03295482,0.03222235,0.03144561,0.03047749,0.03033628,0.02976532,0.02929344,0.02888266,0.02885078,0.02878674,0.03737656,0.02865601,0.02884676,0.0291378,0.0293314,0.02942178,0.03015301,0.03078603,0.03129474,0.0317325,0.03256152,0.03607948,0.03347601,0.03425391,0.03477591,0.03590056,0.0364578,0.03688011,0.03751841,0.03807565,0.03829767,0.03862783,0.03616191,0.03879457,0.03911925,0.0387179,0.03827101,0.03757588,0.03683565,0.03584943,0.03474977,0.03347413,0.03149854,0.03574358,0.03033836,0.02883542,0.02750935,0.02586768,0.0246105,0.02359842,0.02233575,0.02127431,0.02017945,0.01950755,0.03533699,0.01873539,0.01815679,0.01712633,0.01622958,0.01508047,0.01400387,0.01293121,0.01171845,0.01025815,0.009196404,0.03440607,0.008183341,0.007233393,0.007129734,0.006480681,0.006298979,0.006081295,0.005907134,0.005310712,0.004803132,0.004600728,0.03374917,0.004251019,0.003610668,0.03329995,
6870.132,0.03637656,0.03601103,0.03165064,0.03105146,0.03023946,0.02940449,0.02947233,0.02875474,0.02858577,0.02818331,0.02837604,0.02842471,0.03581742,0.02842541,0.0287206,0.02938697,0.02957889,0.02988871,0.03049472,0.03136222,0.03179176,0.03244337,0.03329451,0.03476572,0.03417071,0.0350716,0.03569192,0.0367034,0.03729598,0.03777292,0.03833969,0.03871272,0.03874139,0.03890095,0.03478047,0.03898149,0.03921196,0.0387342,0.03806585,0.03728388,0.0365638,0.03546859,0.03445219,0.03303875,0.03126223,0.03435634,0.03001942,0.02863333,0.02723205,0.02569804,0.02440357,0.02352649,0.02245843,0.02130715,0.02028346,0.01969318,0.03391789,0.01890121,0.01833106,0.01737703,0.01629408,0.01509142,0.01394197,0.01284489,0.01148583,0.009963785,0.009097358,0.03306411,0.008125691,0.007111292,0.007051909,0.006519023,0.006393862,0.006051771,0.00577737,0.005385363,0.004884304,0.004537442,0.03223795,0.004231499,0.003485599,0.03196086,
6866.275,0.03495216,0.03463867,0.03042581,0.02988277,0.02924637,0.02860152,0.028708,0.02809309,0.02804546,0.02770029,0.02810248,0.02834661,0.03436334,0.02838808,0.02887399,0.02971679,0.02997679,0.03064508,0.03103611,0.03205722,0.03262575,0.03335475,0.03427153,0.03342237,0.03506677,0.03596995,0.03676594,0.03739713,0.03803167,0.03860639,0.03911573,0.03927293,0.03920132,0.03905993,0.03342701,0.03912053,0.03899437,0.03855672,0.0379304,0.03696292,0.03623083,0.03514887,0.03404362,0.03261568,0.03106003,0.03286104,0.02987103,0.0284333,0.02696108,0.02554287,0.02447824,0.02351492,0.02267848,0.02150013,0.02051236,0.02004591,0.03237947,0.01917128,0.01842511,0.01755598,0.01633425,0.01516995,0.01383962,0.01268218,0.01118152,0.009692837,0.0089696,0.03176115,0.008034546,0.007120642,0.00690606,0.006785007,0.006469772,0.005952528,0.005886776,0.005447041,0.004921464,0.004479253,0.03098533,0.004170198,0.003354338,0.03071264,
6862.417,0.033478,0.03320529,0.02932459,0.02897402,0.02853761,0.02804614,0.02801543,0.02785748,0.02769621,0.02761751,0.0281658,0.02851182,0.0330522,0.02870298,0.02924422,0.03021604,0.03060075,0.03151113,0.03182976,0.03299961,0.03361825,0.03441098,0.03538807,0.03208868,0.03625588,0.03695516,0.0379441,0.03814986,0.0388119,0.03930559,0.03963071,0.03967808,0.03944848,0.03910296,0.03199579,0.03926921,0.03859474,0.03830674,0.03761568,0.03668447,0.03587236,0.03481675,0.03357681,0.0322776,0.03089942,0.03139152,0.02959344,0.02830967,0.02673103,0.02539765,0.02464162,0.02360256,0.0228307,0.02175839,0.02081188,0.02039248,0.03101047,0.01944163,0.01848433,0.01764345,0.01631003,0.01513978,0.0137354,0.01239752,0.01085034,0.009599901,0.008752469,0.03064518,0.00800253,0.007252014,0.006978601,0.007127395,0.006567326,0.006019145,0.006124288,0.005498836,0.004989885,0.004355258,0.02993683,0.004130668,0.003358848,0.02968306,
6858.560,0.03206717,0.03190443,0.02840722,0.02842725,0.02802649,0.02773862,0.02748768,0.02785572,0.02762368,0.02797397,0.02853334,0.02880919,0.03172582,0.02939795,0.02994556,0.03094183,0.03140122,0.03238102,0.03288548,0.03410548,0.03465789,0.03559162,0.0364688,0.03089738,0.0374592,0.03796184,0.03896797,0.03905189,0.03969487,0.0397682,0.03991424,0.03987171,0.03943336,0.03901113,0.03065921,0.03922663,0.03820174,0.03796536,0.03706614,0.03639589,0.03542575,0.03442309,0.03312148,0.03195449,0.03060993,0.03018004,0.02919759,0.02815947,0.02666213,0.02547129,0.02476343,0.02367024,0.0228889,0.02203588,0.02103842,0.02058099,0.02985503,0.01953648,0.01853993,0.01768607,0.01627395,0.01495162,0.01358724,0.01208106,0.01054955,0.009601138,0.008545829,0.02969418,0.008068115,0.007462778,0.007177218,0.007307027,0.006619861,0.006145145,0.006170872,0.005465539,0.005032623,0.00424731,0.02908199,0.004130185,0.003441638,0.02873931,
6854.702,0.03083177,0.03082195,0.02779536,0.02802473,0.02759504,0.02755527,0.02729385,0.0279095,0.02788918,0.02858204,0.02908451,0.02933464,0.03043939,0.03032644,0.0310328,0.03190229,0.03235287,0.03339489,0.03408303,0.03521238,0.03576792,0.03680372,0.03761627,0.02984106,0.03846291,0.03894078,0.03976305,0.03988082,0.04049958,0.04010738,0.04014803,0.03989049,0.03928652,0.03880236,0.02954847,0.03891201,0.03789704,0.03749887,0.03653593,0.03608615,0.03475627,0.03399068,0.03267775,0.03156148,0.03012049,0.02928445,0.02894365,0.02796976,0.02670699,0.02571389,0.02484501,0.02374699,0.0230103,0.0222955,0.02123408,0.0206146,0.02883136,0.01955509,0.0186223,0.01775354,0.01622261,0.01475019,0.01339425,0.01187821,0.01027617,0.009563374,0.008412124,0.02886366,0.008198433,0.007648406,0.007320327,0.007258449,0.006600153,0.006210142,0.006009337,0.005348951,0.004977867,0.004274543,0.02845114,0.004082829,0.00339426,0.02791359,
6850.845,0.0297869,0.02986305,0.02755776,0.0277156,0.02739049,0.02752896,0.02754443,0.02818774,0.02853573,0.02927921,0.02986444,0.03017659,0.02947822,0.03142016,0.03224864,0.03315595,0.0335591,0.03464906,0.03534896,0.03635301,0.0369882,0.03804745,0.03884766,0.02889347,0.0393343,0.03979972,0.04048313,0.04044709,0.04090142,0.04049565,0.04030979,0.03979636,0.03914512,0.03849773,0.02870314,0.03853693,0.03765944,0.03699012,0.03606527,0.03572278,0.03410629,0.03360537,0.03226427,0.0311263,0.02968789,0.02866661,0.02881079,0.02779172,0.02673031,0.02591673,0.02490722,0.02385682,0.02320924,0.02253741,0.02147358,0.02062972,0.02809557,0.01961452,0.01865329,0.01778211,0.0161074,0.01459031,0.01318554,0.01178643,0.01008366,0.009484127,0.00837906,0.02824374,0.008288261,0.00775486,0.007426585,0.007134224,0.006650657,0.006274657,0.005866531,0.005358746,0.004937388,0.00441107,0.02795435,0.003985323,0.003251333,0.02747192,
6846.988,0.02908058,0.02900322,0.02771308,0.02771808,0.02764826,0.02795788,0.02813606,0.02884555,0.02947947,0.03013312,0.03101272,0.03130547,0.0288457,0.03268873,0.03349098,0.03459007,0.03498541,0.0360169,0.03672593,0.037601,0.0383009,0.03925753,0.03993906,0.02822889,0.04022556,0.04051438,0.04110214,0.04082036,0.04086749,0.04073529,0.04024648,0.03962262,0.03901374,0.03808966,0.02822924,0.03812936,0.03731945,0.03651417,0.03554052,0.03526296,0.03375392,0.03323426,0.03194601,0.03075071,0.02957051,0.02827622,0.02866082,0.02763081,0.02676829,0.02595622,0.02502272,0.02393785,0.02342812,0.02276802,0.02164801,0.0207182,0.02779267,0.01970098,0.01855717,0.01766493,0.01597055,0.01443738,0.01292911,0.01169314,0.01003778,0.009438028,0.008453486,0.02789033,0.008237726,0.007849044,0.00746577,0.00713348,0.006777191,0.006294321,0.005870887,0.005440054,0.004846374,0.004490883,0.0276625,0.003835923,0.003208331,0.02748357,
6843.130,0.02874362,0.02835391,0.02814163,0.02825241,0.02832889,0.02883528,0.02896824,0.02981663,0.03064129,0.0313266,0.03241901,0.03275688,0.02845306,0.03411176,0.03493568,0.03598197,0.03644327,0.03736033,0.03819257,0.03888279,0.03953264,0.04026281,0.04083664,0.02794607,0.04109053,0.04110789,0.04147093,0.04101859,0.04074022,0.04059692,0.03990491,0.03937712,0.03871989,0.03759656,0.02806958,0.03755296,0.03674552,0.03602965,0.03512368,0.03468865,0.03358112,0.0328066,0.03178446,0.03043969,0.02968586,0.02809086,0.02857582,0.02758715,0.02693838,0.02591,0.02525152,0.02399171,0.02368409,0.02290099,0.0218372,0.02083712,0.0278606,0.01986091,0.01842813,0.01751399,0.01574298,0.01426186,0.01263614,0.01157119,0.01009492,0.009458358,0.008601204,0.0277752,0.008170421,0.00803948,0.007449626,0.007240365,0.006847722,0.006214748,0.005943216,0.005363371,0.004626182,0.004452938,0.0277515,0.003706394,0.003302254,0.02786239,
6839.273,0.02859517,0.02810527,0.02874362,0.02923911,0.02931399,0.02990728,0.0301137,0.03109342,0.03200999,0.03280107,0.03385901,0.03445407,0.02841432,0.03563698,0.0365434,0.03730853,0.03784754,0.03864084,0.03952426,0.04009923,0.04053991,0.04105989,0.04160956,0.02790505,0.04168374,0.04148149,0.04160833,0.04100885,0.04065377,0.04022319,0.03933251,0.03894551,0.0381526,0.03708533,0.02814659,0.03685149,0.03612763,0.03549002,0.03491784,0.03402789,0.03338891,0.03245465,0.03173012,0.03018785,0.02973093,0.02818482,0.02859309,0.02775678,0.02720244,0.02601058,0.0255721,0.02407997,0.02396231,0.02300536,0.02215385,0.02098018,0.02813078,0.02005148,0.01837388,0.01741031,0.01541879,0.01404452,0.01245458,0.01145727,0.01019572,0.009498565,0.008743445,0.0279872,0.008227354,0.008246451,0.007521047,0.007280279,0.006871194,0.006153695,0.005834774,0.005241917,0.004529418,0.004447371,0.02821048,0.003723027,0.003424892,0.02852238,
6835.415,0.02866997,0.02841819,0.02970426,0.03046214,0.03061615,0.03118631,0.03168467,0.03271548,0.03358442,0.03435446,0.0353888,0.03618299,0.02874631,0.03718492,0.03806376,0.03866544,0.03919002,0.03983593,0.04062995,0.04125248,0.04141426,0.04178991,0.04214681,0.02813342,0.04195249,0.04158928,0.04153684,0.04082523,0.04029748,0.03970042,0.03861729,0.03826502,0.03741151,0.03658299,0.02849524,0.03611437,0.03563054,0.03495397,0.0346315,0.03345003,0.03311356,0.03227938,0.03159721,0.03005241,0.02958878,0.02864432,0.0286243,0.02802209,0.02745074,0.02631327,0.02590876,0.02430422,0.02419017,0.02320731,0.02234498,0.02117573,0.02862802,0.02011015,0.01838966,0.01726022,0.01519901,0.01377477,0.01239362,0.01133752,0.01025357,0.009532392,0.008871332,0.02862527,0.008392501,0.008297923,0.007700087,0.007262024,0.00687703,0.006163282,0.005565968,0.005234417,0.004652844,0.004456174,0.02895208,0.003864643,0.003493842,0.02943925,
6831.558,0.02919024,0.02926277,0.03112346,0.03190154,0.03226446,0.03279459,0.03364929,0.03460036,0.0353724,0.03599777,0.03705178,0.03782696,0.02935957,0.03873177,0.03945029,0.04007296,0.04049319,0.04108362,0.04162468,0.04227501,0.04222821,0.04244918,0.04237217,0.02887305,0.04200941,0.04153309,0.04118115,0.040424,0.03954222,0.03893912,0.03787369,0.03752065,0.03664714,0.03609047,0.02917059,0.03536018,0.03514304,0.03436791,0.03407906,0.03311046,0.03276345,0.03215853,0.03134493,0.03007443,0.02945259,0.02953074,0.02869113,0.02825925,0.02766982,0.02670905,0.02616118,0.02475449,0.02432803,0.02345541,0.02233467,0.02129805,0.02960664,0.02002289,0.01839694,0.01703764,0.01504115,0.01348181,0.01222078,0.01123389,0.01022843,0.009619143,0.009064863,0.02966157,0.008583568,0.008245763,0.007861677,0.007344937,0.006827116,0.006177852,0.005464602,0.005203493,0.00474136,0.00433306,0.03006332,0.00390923,0.003489997,0.03066561,
6827.700,0.03017624,0.03040882,0.03286563,0.03361163,0.03420491,0.03472652,0.03574818,0.03654681,0.03720899,0.03777699,0.03863166,0.03936841,0.03027496,0.0402556,0.04081167,0.0414286,0.04177473,0.04241542,0.04248586,0.04291197,0.04281709,0.0428127,0.04238022,0.03026192,0.04188371,0.04130525,0.04062127,0.03981864,0.03872238,0.03807066,0.03718735,0.03682156,0.03592987,0.03559102,0.03032191,0.03471074,0.03458918,0.033692,0.03343859,0.03293439,0.03235,0.03195459,0.03115195,0.03021961,0.02951223,0.03084987,0.02893536,0.02850515,0.02785115,0.02705235,0.02627544,0.02531508,0.0244328,0.02365856,0.02232319,0.02120788,0.03106019,0.01994062,0.01827889,0.01671394,0.01476036,0.01324619,0.01198078,0.01119069,0.01022484,0.009728131,0.009287606,0.03113027,0.008691362,0.008276207,0.007939222,0.007445263,0.006810411,0.006190013,0.005571279,0.005095453,0.004665753,0.004212901,0.0316727,0.003746421,0.003469612,0.0322492,
6823.843,0.03145456,0.03168491,0.03486393,0.03553326,0.03626692,0.03681998,0.0376832,0.03836022,0.03891441,0.03956655,0.04012372,0.04080931,0.03152149,0.041631,0.04212165,0.04258625,0.04289931,0.0434479,0.04312776,0.04313616,0.04302095,0.0428161,0.04221511,0.03209675,0.04157609,0.04077443,0.03998724,0.03917008,0.03807887,0.03726184,0.03651948,0.03608228,0.03529786,0.03502627,0.03195073,0.0342334,0.03405264,0.03315284,0.03296034,0.03277612,0.03197622,0.0316824,0.03110964,0.0303582,0.02969391,0.03255024,0.0293844,0.02876234,0.02796648,0.02729,0.0263916,0.02579807,0.02461304,0.02374084,0.02232277,0.02099452,0.03276644,0.01989786,0.01798181,0.01633974,0.01448784,0.01307204,0.01195125,0.01116557,0.01032071,0.009834636,0.009472355,0.03306218,0.008667925,0.008498019,0.007960688,0.007384506,0.006890213,0.00625088,0.005643759,0.005054924,0.004514148,0.004194824,0.03364605,0.00355108,0.003467603,0.03419241,
6819.985,0.0329381,0.03314823,0.03706658,0.03751825,0.03827652,0.03886656,0.03940767,0.04003378,0.04059148,0.04122532,0.04167597,0.04217223,0.03305393,0.04281123,0.04320714,0.0434786,0.04365455,0.0438987,0.04350764,0.04318785,0.04290373,0.04259957,0.04177174,0.03402473,0.0410238,0.03999356,0.03921362,0.038454,0.0374498,0.03646972,0.0358432,0.03530049,0.03469614,0.03440078,0.03386945,0.03385652,0.03363269,0.03283971,0.0327148,0.0325419,0.03183682,0.03149608,0.0311456,0.03047831,0.02987625,0.03449298,0.02983853,0.02903161,0.02812056,0.02757485,0.02670806,0.02613712,0.02486424,0.02367787,0.02232616,0.02079912,0.03475923,0.0197505,0.01762453,0.01607213,0.01436964,0.01290902,0.01201396,0.01117149,0.01046951,0.01002634,0.009637358,0.0352165,0.008688278,0.008822578,0.007939124,0.007244918,0.006946404,0.006327003,0.00565094,0.005131019,0.004379904,0.004134814,0.0357062,0.003550347,0.003433703,0.03633421,
6816.128,0.03461226,0.03477764,0.03924769,0.03949048,0.04020742,0.04077239,0.04113292,0.04167816,0.04226677,0.04271491,0.04315141,0.0433799,0.03486669,0.04382575,0.04391731,0.04408632,0.04399206,0.04394596,0.04357404,0.04303792,0.04258201,0.0421077,0.04098718,0.03596444,0.04023266,0.03915184,0.03827659,0.0375509,0.03663338,0.03568752,0.0352672,0.03455058,0.03404283,0.03376703,0.03598467,0.03353857,0.03325451,0.03261035,0.03254877,0.03225761,0.03189988,0.03156655,0.03123453,0.03070227,0.03013008,0.03647801,0.0301446,0.02937265,0.02839812,0.02791533,0.02709588,0.02625351,0.02504857,0.02356942,0.02237536,0.02064716,0.03701414,0.01943515,0.01737894,0.01585221,0.01427004,0.01282095,0.01197463,0.01127403,0.01060849,0.01017896,0.009775078,0.03727488,0.00887576,0.008972635,0.007868082,0.007180929,0.006931163,0.006287119,0.005685253,0.005195468,0.004321577,0.004101115,0.03774648,0.003747163,0.003405612,0.03839921,
6812.270,0.03641612,0.03644875,0.04113823,0.04141872,0.04203651,0.04247714,0.04289497,0.04319774,0.04368557,0.04399724,0.04432461,0.04427266,0.03688939,0.04455036,0.04431487,0.04436626,0.04407211,0.04382249,0.04335546,0.04255696,0.04204953,0.04127761,0.04006533,0.03793396,0.03933176,0.03835803,0.03733328,0.03660149,0.03569764,0.03495448,0.03480031,0.03389741,0.03345276,0.03316987,0.0381351,0.03317228,0.03280327,0.03245749,0.03231543,0.03211046,0.03199783,0.03187196,0.03147209,0.03104906,0.03053805,0.03846206,0.0303832,0.02969355,0.02873792,0.02812406,0.0272973,0.02615015,0.02503958,0.02351432,0.02233553,0.02052582,0.03914249,0.01901975,0.01726643,0.01560655,0.01408263,0.01286309,0.01196406,0.0113568,0.01075919,0.01015151,0.00989876,0.03920743,0.009064445,0.008827006,0.007842422,0.00721492,0.006892981,0.006187588,0.005689032,0.005146736,0.004384157,0.004200371,0.03978362,0.00393664,0.003477195,0.04036562,
