Wavelength [nm];Absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;absorbance;
326,000;0,1200881;0,1181822;0,1204596;0,1194096;0,1207976;0,1194749;0,1196222;0,1207452;0,1192541;0,1196933;0,1191297;0,1201334;0,1202469;0,1188951;0,1192279;0,1198478;0,1188288;0,120039;0,1186585;0,1193848;0,1198144;0,1203275;0,1206989;0,1208825;0,1222267;0,1218185;0,1204753;0,1203046;0,120285;0,1211553;0,1209564;0,1214905;0,1209974;0,1212072;0,1208448;0,1207128;0,1217713;0,1223311;0,1221771;0,1202626;0,120574;0,1221933;0,1213741;0,1230001;0,1213751;0,1230731;0,1215577;0,1211915;0,1216135;0,1215768;0,1216383;0,1223907;0,1226935;0,1227617;0,1227393;0,1230674;0,1207027;0,1233916;0,1214023;0,1220164;0,121624;0,1215672;0,1216078;0,1224799;0,1245055;0,1225853;0,1198053;0,1239982;0,1229615;0,1237297;0,1230869;0,1232743;0,1226096;0,1231804;0,1229749;0,1226707;0,1236329;0,1228929;0,1240501;0,124629;0,1230845;0,1248069;0,1223145;0,1242409;0,1235614;0,1245837;0,1241145;0,1255741;0,1243281;0,1234932;0,1241064;0,1250768;0,1232786;0,1242871;0,1239715;0,1249266;0,1232829;0,1227512;0,1247044;0,1247034;0,1240487;0,1246104;0,1241608;0,1250706;0,1248255;0,1243329;0,1237745;0,1256595;0,1250253;0,1258984;0,1238589;0,1255312;0,1249924;0,1246061;0,124517;0,1255112;0,124846;0,1248226;0,1250949;0,1263819;0,1260767;0,1260991;0,1248822;0,1242819;0,125711;0,1250763;0,1244931;0,1263151;0,1258349;0,12429;0,1265278;0,1272011;0,1258955;0,1258788;0,1242518;0,127233;0,126153;0,1256056;0,1272221;0,1261668;0,1272449;0,1261353;0,1259689;0,1243863;0,1257558;0,1257334;0,1275244;0,1262102;0,1277037;0,1284852;0,1272831;0,1267715;0,1269836;
327,000;0,1197195;0,1196141;0,1202927;0,1194925;0,1203051;0,1200228;0,1217031;0,1196227;0,1190586;0,1198192;0,1198297;0,1202416;0,122191;0,1207514;0,1214175;0,1208415;0,1198535;0,1205859;0,1220613;0,1212163;0,1221852;0,1223464;0,119803;0,121048;0,1217995;0,1203032;0,121428;0,1212912;0,1229315;0,1214595;0,1231332;0,120667;0,1222234;0,1211977;0,1207128;0,1210933;0,1223574;0,1222477;0,1229281;0,1210632;0,1221304;0,1220193;0,123095;0,1225772;0,1199698;0,1230745;0,1249118;0,1221819;0,1210213;0,1212769;0,1227117;0,1229258;0,1234541;0,1224732;0,1220717;0,1222415;0,1221476;0,1221375;0,1236296;0,1249833;0,1240015;0,1222897;0,1228695;0,1244006;0,1244588;0,1244106;0,1224756;0,1249685;0,1230936;0,1246357;0,124434;0,1220918;0,1231456;0,1228566;0,1238394;0,1244645;0,1246042;0,1231737;0,125164;0,1253271;0,1242514;0,1256452;0,1234789;0,1245303;0,1246591;0,1255035;0,1238241;0,1229548;0,1249309;0,1246252;0,1256657;0,1242504;0,1248913;0,1249237;0,1267958;0,1233692;0,1251078;0,123714;0,123477;0,1263337;0,1254587;0,1261168;0,1262279;0,1236281;0,1249127;0,1246772;0,1273155;0,1260633;0,125824;0,1253119;0,1246543;0,1249256;0,125319;0,1244659;0,1262064;0,1252742;0,1240377;0,1257882;0,1256037;0,1261759;0,1254773;0,1263371;0,1249218;0,1257281;0,1276569;0,1253228;0,1245065;0,1269579;0,1251073;0,1239905;0,1259913;0,1263247;0,1267896;0,1249599;0,1274991;0,1261077;0,1269579;0,1275673;0,1258559;0,1263766;0,128191;0,1264944;0,1287284;0,1270041;0,1268277;0,1275916;0,1279368;0,1264849;0,1286883;0,1276855;0,127883;0,1254768;0,1267886;
328,000;0,1189098;0,1188269;0,1181283;0,1186581;0,1175823;0,1188259;0,1180301;0,1206832;0,1190295;0,1186304;0,118156;0,1200743;0,1185317;0,1185155;0,1206369;0,1176324;0,1190786;0,1202455;0,1172137;0,1178827;0,1194658;0,1194396;0,1191521;0,1187449;0,1208367;0,1198335;0,1206779;0,1213264;0,1185875;0,121078;0,1199017;0,1201897;0,1222196;0,1196361;0,1211634;0,1202903;0,1203928;0,1204576;0,1211038;0,121666;0,1202416;0,1224666;0,1216955;0,119637;0,1225023;0,120934;0,1204743;0,1187673;0,1212234;0,1217952;0,1205635;0,1193008;0,1218843;0,1226845;0,1220613;0,121923;0,1202278;0,1223297;0,1218882;0,1215849;0,1226835;0,121655;0,1225433;0,1230526;0,1236191;0,1231794;0,1225681;0,1216307;0,1225114;0,1249952;0,1226401;0,1224337;0,1218057;0,1228232;0,1219482;0,1227617;0,1225228;0,1222157;0,1233268;0,1222839;0,1227155;0,1234212;0,1238627;0,1226764;0,1223607;0,124135;0,1231933;0,1235814;0,1226082;0,1226087;0,1255326;0,1232901;0,1230798;0,1251416;0,1247501;0,1247516;0,1231627;0,1244707;0,1235723;0,1230402;0,1230001;0,1240134;0,1237721;0,124361;0,1232052;0,1254807;0,124423;0,1218858;0,1252351;0,126061;0,1231728;0,1243315;0,1248631;0,1243629;0,1245651;0,1246862;0,1244259;0,1263499;0,1244712;0,1255045;0,124393;0,1241302;0,1230764;0,1243606;0,1245542;0,1256523;0,1252022;0,1248817;0,1245141;0,1242418;0,125329;0,1253877;0,1266427;0,1261225;0,1252866;0,1246719;0,1257663;0,1260743;0,1238551;0,1247683;0,1248622;0,1250887;0,1265912;0,1264305;0,1266961;0,125792;0,126719;0,1234965;0,1259322;0,1248384;0,1254778;0,1258368;0,1270084;
329,000;0,1169677;0,1186409;0,1191435;0,1186557;0,1177778;0,1182799;0,11798;0,1178203;0,1201525;0,1185918;0,1180186;0,1176438;0,1195083;0,1174736;0,1200972;0,1171193;0,1179385;0,1195626;0,1193571;0,1181622;0,1184335;0,1206827;0,1189666;0,1190939;0,122138;0,1200819;0,1197867;0,1184301;0,1207294;0,1197343;0,1207857;0,1201038;0,1201663;0,1193962;0,1187997;0,119874;0,119873;0,1206794;0,1207051;0,1211157;0,1205974;0,1226802;0,1215072;0,1220069;0,1195884;0,121664;0,1214995;0,1192603;0,1203728;0,1200614;0,1193719;0,1211119;0,1212721;0,1207619;0,1225653;0,119957;0,1221027;0,1221051;0,1210437;0,12042;0,1228461;0,1212502;0,1222672;0,1217055;0,1227379;0,124095;0,1210399;0,1215692;0,1223969;0,1236591;0,1216912;0,1226187;0,1232643;0,1232905;0,1207337;0,122066;0,1233468;0,1226811;0,1238227;0,1231046;0,1236272;0,1229091;0,1230769;0,1237488;0,1230888;0,1236315;0,1235504;0,1232085;0,1237926;0,122941;0,124094;0,1226773;0,1220903;0,1238399;0,1217866;0,1217542;0,1223474;0,124104;0,122848;0,1234288;0,1243553;0,1236038;0,1236014;0,1250648;0,1228509;0,1242361;0,1224074;0,1225815;0,1246843;0,12502;0,1230836;0,1227527;0,1249218;0,1250062;0,1237373;0,1238713;0,124022;0,1248059;0,1248288;0,124063;0,1253257;0,1240101;0,1234465;0,1251707;0,1248951;0,1260405;0,1248446;0,1260743;0,1249804;0,1250682;0,1242361;0,1247725;0,1249003;0,1249185;0,1262341;0,1257396;0,126317;0,1252303;0,123704;0,1257734;0,1238098;0,1250162;0,1234145;0,1256127;0,1265883;0,1255441;0,1256728;0,1243358;0,1251173;0,1267734;0,1263623;0,1262445;0,1260405;
330,000;0,1166973;0,1166186;0,1165414;0,1180344;0,1163697;0,1179843;0,1190395;0,1191487;0,1190948;0,1173449;0,1176295;0,1169934;0,117866;0,1168685;0,1177382;0,1163783;0,1176457;0,1183071;0,1177087;0,1189356;0,1187673;0,1194267;0,1180205;0,1192036;0,1196313;0,120399;0,1187997;0,1191854;0,1187735;0,1187625;0,1183033;0,1183047;0,1209269;0,1199918;0,1181474;0,1203833;0,1194253;0,1194196;0,1199627;0,1188974;0,120275;0,119164;0,120307;0,1179886;0,1176391;0,1190367;0,1195908;0,1192279;0,1205454;0,1209311;0,1205864;0,1207047;0,1195416;0,1216874;0,1206412;0,1200204;0,1188993;0,1208501;0,1206713;0,1207118;0,1208119;0,1207919;0,1221166;0,1199818;0,1220417;0,1212749;0,1215091;0,1205435;0,1226358;0,1217747;0,1209869;0,1211896;0,1200938;0,1210437;0,120007;0,1220422;0,1217771;0,1228771;0,1229205;0,1235285;0,122077;0,1225729;0,1231084;0,1237054;0,1223869;0,1215482;0,1231461;0,1226182;0,1224627;0,1215086;0,1236825;0,1226039;0,1216807;0,1215491;0,1238422;0,1215954;0,1228547;0,1228342;0,1222324;0,1232963;0,1224136;0,1246266;0,1251674;0,1208534;0,1212311;0,1236959;0,1233668;0,1238875;0,1239901;0,1231985;0,1222396;0,1236968;0,1230106;0,1232557;0,1232724;0,1246262;0,1228886;0,1236086;0,1237926;0,1238842;0,1246891;0,123342;0,1227665;0,1243715;0,1235871;0,1236091;0,1227646;0,1216321;0,1240358;0,123755;0,1228352;0,1220307;0,1234565;0,1224947;0,1241941;0,1251049;0,125566;0,1245098;0,1245685;0,1252179;0,1242342;0,1247115;0,1235266;0,124506;0,1254053;0,1256952;0,1240506;0,1230059;0,1259232;0,1251936;0,1242332;0,1243896;0,1249166;
331,000;0,1143551;0,1153021;0,1151848;0,1147017;0,1146698;0,1152987;0,1136827;0,1159167;0,1147771;0,1152024;0,1160793;0,1167445;0,1172223;0,116291;0,115849;0,1159787;0,1159949;0,1139092;0,1144805;0,114706;0,1173577;0,1168766;0,1157813;0,1162643;0,1177535;0,1172948;0,1160979;0,1190209;0,1158614;0,1163201;0,1164579;0,1164699;0,1179247;0,1175423;0,1172948;0,1157618;0,1183662;0,1176233;0,1191397;0,1182075;0,1170192;0,1186256;0,1174278;0,1169486;0,1174622;0,1169124;0,1172695;0,1166863;0,1182818;0,1184864;0,1165185;0,1178417;0,1177626;0,1184487;0,1184502;0,1189642;0,1185141;0,1190019;0,1184583;0,1174116;0,1186352;0,1181917;0,1186128;0,1190801;0,1180015;0,1182499;0,1184335;0,1184759;0,1200805;0,1200457;0,1186686;0,1187053;0,1187925;0,1202521;0,1196394;0,1210146;0,118782;0,1179433;0,1199632;0,119905;0,1194992;0,1194344;0,1203222;0,1209588;0,1188874;0,1205368;0,1209445;0,1201477;0,119225;0,1193056;0,1222143;0,1200762;0,119215;0,1204438;0,1202102;0,1200914;0,1190519;0,1210432;0,120029;0,1196847;0,1195626;0,1208911;0,1205444;0,1208982;0,1208758;0,1226926;0,1227384;0,1214485;0,1231632;0,1221175;0,1204572;0,1206946;0,1205072;0,1202822;0,1214628;0,1230674;0,1212277;0,1207552;0,1215286;0,1224561;0,1208792;0,1214185;0,1211176;0,1207719;0,1213393;0,1209297;0,1206918;0,1198773;0,1196389;0,1209159;0,1215162;0,121387;0,1222043;0,1214728;0,1208758;0,122788;0,1224546;0,1239004;0,1209235;0,1209331;0,1207986;0,122879;0,121892;0,1223154;0,1231198;0,1224551;0,1209002;0,1222258;0,1228943;0,1219749;0,1224132;0,1241684;0,1229734;
332,000;0,1148877;0,1154962;0,1149192;0,1138978;0,1153169;0,116075;0,1153665;0,1153936;0,114481;0,1153984;0,11587;0,1178155;0,1177783;0,1146908;0,1158624;0,1148763;0,1162066;0,1154904;0,1149049;0,1164842;0,1163816;0,1173549;0,1166587;0,1175747;0,118577;0,1174579;0,116221;0,1167588;0,1170278;0,1163983;0,1169834;0,1173816;0,1169987;0,1169844;0,1168423;0,1173329;0,1160765;0,1171713;0,1190429;0,1185956;0,1169167;0,1181064;0,116652;0,1174407;0,11518;0,1184759;0,1192446;0,1175823;0,1163964;0,1189399;0,1177678;0,1175218;0,1193767;0,1180978;0,1190324;0,1177239;0,1188946;0,1191149;0,1184635;0,1192408;0,1184101;0,1179934;0,1170263;0,1177673;0,1179171;0,1191216;0,1187;0,1197591;0,1178746;0,1201711;0,1180286;0,1190352;0,1191559;0,1197786;0,1200457;0,120594;0,12075;0,1196175;0,1204185;0,119771;0,1204209;0,1202383;0,1193228;0,1205034;0,1188464;0,1196489;0,1206336;0,1197224;0,1202054;0,1192975;0,1212425;0,1192379;0,1195216;0,118928;0,1226416;0,117908;0,1201835;0,1188064;0,1185403;0,1219816;0,1206517;0,1197248;0,1204915;0,1211238;0,119503;0,1198211;0,1218309;0,1212254;0,121901;0,1209102;0,1186061;0,120018;0,1216474;0,1216316;0,1209178;0,1201067;0,1224189;0,1215849;0,1202493;0,1216645;0,1223111;0,1219554;0,1213465;0,1205592;0,1222291;0,1213069;0,1205182;0,1217222;0,1208591;0,1224699;0,1211224;0,1224337;0,1206803;0,121242;0,1215038;0,1212778;0,1208134;0,121841;0,1220894;0,1221061;0,121707;0,1227145;0,1229882;0,1214218;0,1228452;0,1219039;0,122334;0,1225896;0,1225576;0,1234446;0,121664;0,1227913;0,123455;
333,000;0,1146016;0,1148052;0,1148357;0,1141858;0,1135798;0,1162362;0,1138005;0,1150012;0,1154675;0,1155176;0,1138239;0,1171522;0,1159282;0,1161547;0,1166172;0,1154761;0,1145401;0,1154947;0,1165581;0,1176085;0,1176229;0,115129;0,1159496;0,1171522;0,1174269;0,1159339;0,1164637;0,1163936;0,1171799;0,1156592;0,1158137;0,1165023;0,1169262;0,1163583;0,1183534;0,1160235;0,1168671;0,1168094;0,1171432;0,1168842;0,1181521;0,1161518;0,1177301;0,1150856;0,1164556;0,1169915;0,1187491;0,1164489;0,1173425;0,1192551;0,1183896;0,1154938;0,1181064;0,1185613;0,117641;0,117557;0,1179481;0,1183858;0,1182981;0,1187015;0,1175613;0,1181588;0,1181769;0,1183982;0,1173778;0,1176867;0,1177039;0,1187115;0,1178761;0,1192651;0,1180396;0,1188121;0,1183791;0,1195941;0,1188259;0,118475;0,119185;0,1181879;0,1186514;0,1198735;0,1188145;0,118361;0,1177454;0,1200728;0,1183519;0,1186128;0,1209817;0,1177206;0,1199307;0,1198621;0,1204033;0,118382;0,1201167;0,1206713;0,1220131;0,1199198;0,1204214;0,1205716;0,1187844;0,1222925;0,1181388;0,1218648;0,1214795;0,1195049;0,119278;0,1208844;0,12146;0,1198096;0,1198368;0,1204677;0,1193252;0,119832;0,121326;0,1192846;0,1193995;0,1194725;0,1201434;0,1199632;0,1198869;0,1223669;0,1217313;0,1203976;0,1203132;0,1216087;0,1218905;0,1209769;0,1190038;0,1209936;0,1218157;0,1210942;0,1210823;0,1212645;0,1198964;0,1207824;0,121294;0,1223869;0,1222343;0,1221294;0,1214275;0,1225638;0,1217575;0,1203642;0,1233649;0,1211147;0,1223488;0,1212969;0,1218467;0,1211538;0,1221943;0,1218686;0,1210527;0,1207523;0,1211057;
334,000;0,1146331;0,1119676;0,1137056;0,1134491;0,113729;0,1134539;0,1112533;0,1141467;0,1141539;0,1143866;0,1138992;0,1134405;0,1150193;0,1149874;0,1149092;0,1138234;0,1139922;0,1118622;0,1143131;0,1138062;0,1153269;0,113596;0,1131415;0,1152902;0,1160336;0,1138372;0,1136651;0,115129;0,1155734;0,1145592;0,1131577;0,1157312;0,1141114;0,1135817;0,1157765;0,1135478;0,1149197;0,1158156;0,115613;0,1159101;0,1154041;0,1153069;0,1161709;0,1149335;0,1158667;0,1153035;0,1165652;0,1131434;0,1166673;0,1172819;0,1154881;0,1159859;0,116508;0,1157141;0,1161356;0,1161695;0,1164107;0,1167941;0,1151915;0,1167712;0,1171212;0,1175818;0,1165886;0,1165967;0,1170349;0,1171808;0,1162267;0,1176243;0,1173172;0,1166353;0,117888;0,1163907;0,1182728;0,1166601;0,1188731;0,1170545;0,1164031;0,1176791;0,1161466;0,1169758;0,1170306;0,1163616;0,1172028;0,1185107;0,1188407;0,1171918;0,1181164;0,1166768;0,1176591;0,1186233;0,1188707;0,1184464;0,1156836;0,1193738;0,1176238;0,1179447;0,1180644;0,1187258;0,118412;0,1185226;0,1170502;0,1178346;0,117743;0,1200848;0,1182899;0,1189957;0,1193395;0,1188159;0,1180463;0,1189351;0,1190743;0,1183143;0,1199932;0,1192236;0,1183977;0,1183825;0,1192331;0,1177821;0,1192226;0,121016;0,1178079;0,1185637;0,1179938;0,1194758;0,1184278;0,1189647;0,1190305;0,1202855;0,1187267;0,117702;0,1188402;0,1196494;0,1190786;0,1200991;0,1190786;0,1197662;0,1207762;0,1205335;0,1194277;0,1199389;0,1196189;0,1195812;0,1213799;0,1196804;0,1201053;0,1202264;0,1200581;0,1172385;0,1214046;0,1205997;0,1200881;0,1204748;0,1198902;
335,000;0,1120505;0,1115808;0,1119456;0,1123629;0,1133738;0,1118689;0,1117034;0,1127219;0,1121335;0,112442;0,1123829;0,1127138;0,1137576;0,1119304;0,1135054;0,1123786;0,1141276;0,1130972;0,1133318;0,1132989;0,1133633;0,1142015;0,1140184;0,1126509;0,115036;0,1134429;0,1121254;0,1142254;0,1144495;0,1132641;0,11238;0,1143384;0,1127162;0,112731;0,1135731;0,1133509;0,1131911;0,1151576;0,1143994;0,1164708;0,1142001;0,1154118;0,1137943;0,1151743;0,1150441;0,1144605;0,1157541;0,1136427;0,1165237;0,114543;0,1153946;0,1156526;0,116827;0,1155901;0,114233;0,1157322;0,1158543;0,1148343;0,1154194;0,1146297;0,1157327;0,1159315;0,1144147;0,1158752;0,1164141;0,1151567;0,1154346;0,114994;0,1158094;0,1167226;0,1159396;0,116611;0,1152544;0,1160383;0,1169171;0,1169887;0,1163325;0,1171622;0,1148968;0,1174741;0,1167116;0,1158371;0,11693;0,1190567;0,1173348;0,1161227;0,1166925;0,1147761;0,1169777;0,1168003;0,1166029;0,1160707;0,1157427;0,1167679;0,1167579;0,1169634;0,1175551;0,1171975;0,1157947;0,1182332;0,1189647;0,1172523;0,1182771;0,1176558;0,1159525;0,1153274;0,1180534;0,1176353;0,1166992;0,1179285;0,1199789;0,1169939;0,1196609;0,1176815;0,1187654;0,1168947;0,1184888;0,1181183;0,1185975;0,118083;0,1177702;0,1184282;0,1166945;0,1169524;0,1175556;0,1172218;0,1174226;0,118567;0,1177406;0,1173472;0,1178503;0,1182899;0,1179438;0,1181011;0,1196957;0,1180739;0,1193933;0,1192145;0,1177044;0,1187425;0,1179414;0,1182222;0,1184931;0,1182799;0,1180263;0,1185999;0,1188321;0,1180792;0,1196504;0,1193085;0,1194897;0,1195154;0,1190562;
336,000;0,1113663;0,1128173;0,1114206;0,1108298;0,1117024;0,1124458;0,1126766;0,1114435;0,1111612;0,1113057;0,111032;0,1136217;0,1117039;0,1132417;0,1113434;0,1122551;0,1133933;0,1131053;0,1118808;0,1115637;0,112278;0,1128607;0,11306;0,1120195;0,1140432;0,1117959;0,1127172;0,1128807;0,1143146;0,1133957;0,1139455;0,1123333;0,113575;0,113121;0,114326;0,1127677;0,1136045;0,1135077;0,1146016;0,1148248;0,1145792;0,1127687;0,1135311;0,1128197;0,1149368;0,1127577;0,1146612;0,1131945;0,1160817;0,1133089;0,1141448;0,1118054;0,1162233;0,1150527;0,1128206;0,1137028;0,1140704;0,1143708;0,1150293;0,1133566;0,1152487;0,1154323;0,1153622;0,1140151;0,1150837;0,1133819;0,1149549;0,1138201;0,115346;0,1161723;0,115325;0,1161089;0,1148286;0,1149173;0,1164002;0,1157761;0,1151581;0,1153193;0,1148186;0,1170864;0,1154308;0,1160283;0,1155686;0,1163025;0,1165824;0,1167183;0,1165738;0,1163926;0,1152029;0,1165323;0,1157465;0,1151066;0,1170459;0,1161008;0,1169486;0,1173487;0,1174216;0,118022;0,1172619;0,1158047;0,115685;0,1174512;0,1168423;0,1151156;0,116466;0,1179872;0,117959;0,1171217;0,1165571;0,1171441;0,1159854;0,1177511;0,1188526;0,1182957;0,1162453;0,116693;0,1170106;0,1180735;0,1167598;0,1188569;0,1181059;0,1163902;0,1180124;0,1168809;0,1186647;0,1178722;0,1153512;0,1163607;0,1182246;0,1170006;0,1178598;0,1179051;0,118258;0,1179805;0,1179214;0,1194444;0,1195827;0,1188912;0,1174326;0,1183891;0,1177454;0,1195645;0,1172495;0,1200342;0,1189737;0,1184888;0,1177435;0,1177006;0,1179519;0,1176386;0,1172786;0,1186237;0,1181331;
337,000;0,1119905;0,1110878;0,1117163;0,110714;0,1113787;0,1114588;0,1122279;0,1103034;0,1115851;0,1114287;0,1126781;0,1116562;0,1127515;0,1130815;0,1116028;0,1117997;0,1124787;0,1104646;0,1097155;0,1112123;0,1115131;0,1124063;0,1110783;0,111361;0,1138697;0,1101699;0,1130676;0,112021;0,1131797;0,1132898;0,1126075;0,1124663;0,1133933;0,1131635;0,1121912;0,1125445;0,1118703;0,1127377;0,1136804;0,1141458;0,1116238;0,1146078;0,111588;0,1128421;0,1132474;0,1128736;0,1124935;0,1135111;0,113625;0,1134934;0,1127172;0,1126666;0,1143303;0,1144571;0,1131935;0,11408;0,1142716;0,1141543;0,1147909;0,1132112;0,1114945;0,1142149;0,1149163;0,1140094;0,1132298;0,113956;0,1135707;0,1136632;0,1139746;0,1156707;0,1144185;0,1154189;0,1154337;0,1141672;0,115366;0,1156125;0,1144896;0,114614;0,1154571;0,1141381;0,1143875;0,1143546;0,1153097;0,1143656;0,1165433;0,1159916;0,1149635;0,1162839;0,114985;0,1135297;0,1167998;0,1164784;0,1148853;0,1161075;0,1168218;0,1152058;0,1157346;0,1155519;0,1173444;0,1154771;0,1159039;0,11446;0,1142464;0,1167989;0,1157436;0,117229;0,1160321;0,1162457;0,1151233;0,1152253;0,1165166;0,1157069;0,1153269;0,1169796;0,1156249;0,1159487;0,1173854;0,1167536;0,1184483;0,1172023;0,1155248;0,1152096;0,1170421;0,1169734;0,1165776;0,118463;0,1165209;0,1159506;0,1157084;0,1174145;0,1172857;0,1161704;0,1172824;0,1187482;0,1170731;0,1191149;0,1173749;0,1160169;0,1168861;0,1188512;0,1163878;0,1169634;0,1171274;0,116828;0,1182928;0,1188135;0,1184869;0,1167216;0,1183372;0,1186552;0,1160369;0,1176071;0,1178174;
338,000;0,1118827;0,1118469;0,1111579;0,1107898;0,1105633;0,1122799;0,1130662;0,1117959;0,1122766;0,1116076;0,110889;0,1109958;0,1134195;0,111834;0,1127467;0,1104436;0,1115913;0,1138115;0,111104;0,1117134;0,1135569;0,1125374;0,1125469;0,1110106;0,1154861;0,1128492;0,1124039;0,1135044;0,1122475;0,1130328;0,1120572;0,1151438;0,1138015;0,1134481;0,1121092;0,1140428;0,1136432;0,1134329;0,1144223;0,1143746;0,1132135;0,1124182;0,1133962;0,1150208;0,1139269;0,114254;0,1143961;0,1127038;0,1154208;0,1128654;0,1136494;0,1145301;0,1146779;0,1158648;0,1138902;0,1140218;0,1152368;0,1147838;0,1161752;0,1146026;0,1141734;0,1153293;0,1156831;0,1132479;0,1146855;0,1143427;0,114892;0,1148491;0,1143484;0,116138;0,1151705;0,1169176;0,1154246;0,1143246;0,1154418;0,1153412;0,1156631;0,1162872;0,1158652;0,1155725;0,1152081;0,115397;0,1153636;0,1143742;0,1155005;0,1156778;0,1155181;0,1143484;0,1147618;0,1155901;0,1164904;0,116889;0,1154342;0,1156907;0,1177077;0,1146531;0,1158738;0,116261;0,1165123;0,119215;0,1181951;0,1169434;0,1158543;0,1163483;0,1160431;0,1157146;0,1163135;0,1166487;0,1169243;0,1148877;0,1177502;0,1155796;0,1173263;0,1174245;0,1170926;0,1151876;0,1164503;0,1160779;0,117753;0,1162672;0,1169434;0,1172757;0,1168275;0,1170578;0,1173363;0,1178408;0,1164274;0,1156006;0,1164236;0,1184487;0,1168303;0,1176763;0,1172309;0,1174779;0,1173615;0,1186442;0,117321;0,1168685;0,1176429;0,1186385;0,1180167;0,1175847;0,118742;0,1164193;0,1184883;0,1180396;0,1185555;0,1182265;0,1185894;0,1200042;0,118598;0,117712;0,1171045;
339,000;0,1122413;0,1114864;0,1109939;0,1116099;0,1091604;0,1118202;0,1112542;0,1114259;0,1108208;0,1109443;0,1105151;0,1106625;0,1127543;0,1133499;0,1118383;0,1115122;0,1125841;0,1114283;0,1104679;0,1096625;0,1113772;0,11129;0,1134014;0,1092892;0,1130071;0,1109424;0,1127563;0,1125584;0,1145139;0,1108484;0,1103101;0,1126089;0,112813;0,1121573;0,1115112;0,1124234;0,1136422;0,1113687;0,1122527;0,1128263;0,1129966;0,111218;0,1142406;0,1111803;0,1140003;0,1122189;0,1134839;0,111836;0,1147237;0,1131253;0,1132426;0,112195;0,1152668;0,1135926;0,1141548;0,1142931;0,1132178;0,1123695;0,115128;0,1143384;0,1150661;0,1121635;0,1142392;0,1132026;0,1144471;0,1132402;0,1142373;0,1134319;0,1164126;0,1157918;0,1144266;0,1150303;0,1143947;0,1155987;0,1137962;0,1136789;0,1150031;0,1156001;0,1130929;0,1156878;0,1143227;0,1140575;0,115088;0,1147966;0,1153302;0,1146293;0,1153522;0,1154175;0,1145554;0,1156206;0,1166468;0,115325;0,1158838;0,1147642;0,1157274;0,11586;0,1173949;0,116919;0,116559;0,1160574;0,1153522;0,1172462;0,1150737;0,1143436;0,1150489;0,1180186;0,1166153;0,1157203;0,1172299;0,1169243;0,1143403;0,1163187;0,1167073;0,1160026;0,1159921;0,1144905;0,115468;0,1156368;0,1162457;0,1170993;0,1165261;0,1163707;0,1181631;0,1176271;0,1179094;0,1173925;0,1159239;0,1142125;0,1156864;0,1156669;0,1161346;0,1162686;0,1169877;0,1170855;0,11696;0,1176438;0,1179795;0,1179605;0,1170273;0,118197;0,116262;0,1167712;0,1185684;0,1174126;0,1194177;0,1181726;0,1168303;0,1168785;0,1175857;0,118268;0,1170039;0,1166615;0,1176639;
